session_id,week,cohort,rank_1_listing_tier,budget_in_top5_pct,time_to_first_click_seconds,scroll_depth_pct,filters_applied,premium_filter_available
26119,9,DealSeeker,mid,0.506,15,0.432,0,False
26120,9,DealSeeker,mid,0.513,16,0.366,0,False
26121,9,DealSeeker,luxury,0.499,14,0.449,0,False
26122,9,DealSeeker,luxury,0.503,15,0.398,0,False
26123,9,DealSeeker,premium,0.534,12,0.402,0,False
26124,9,DealSeeker,luxury,0.537,14,0.376,0,False
26125,9,DealSeeker,premium,0.509,15,0.388,0,False
26126,9,DealSeeker,luxury,0.557,13,0.369,0,False
26127,9,DealSeeker,mid,0.556,12,0.368,0,False
26128,9,DealSeeker,mid,0.509,14,0.437,0,False
26129,9,DealSeeker,premium,0.524,13,0.362,0,False
26130,9,DealSeeker,luxury,0.538,14,0.409,0,False
26131,9,DealSeeker,mid,0.499,13,0.426,0,False
26132,9,DealSeeker,premium,0.538,13,0.405,0,False
26133,9,DealSeeker,mid,0.554,16,0.37,0,False
26134,9,DealSeeker,premium,0.528,15,0.402,0,False
26135,9,DealSeeker,mid,0.541,15,0.36,0,False
26136,9,DealSeeker,premium,0.537,15,0.383,0,False
26137,9,DealSeeker,premium,0.546,14,0.425,0,False
26138,9,DealSeeker,premium,0.498,11,0.368,0,False
26139,9,DealSeeker,premium,0.539,15,0.447,0,False
26140,9,DealSeeker,mid,0.543,13,0.391,0,False
26141,9,DealSeeker,premium,0.546,17,0.407,0,False
26142,9,DealSeeker,mid,0.538,15,0.424,0,False
26143,9,DealSeeker,luxury,0.503,12,0.394,0,False
26144,9,DealSeeker,premium,0.544,15,0.412,0,False
26145,9,DealSeeker,mid,0.544,14,0.371,0,False
26146,9,DealSeeker,mid,0.5,13,0.418,0,False
26147,9,DealSeeker,mid,0.529,16,0.449,0,False
26148,9,DealSeeker,luxury,0.536,13,0.373,0,False
26149,9,DealSeeker,mid,0.553,12,0.448,0,False
26150,9,DealSeeker,premium,0.548,15,0.389,0,False
26151,9,DealSeeker,premium,0.515,11,0.405,0,False
26152,9,DealSeeker,premium,0.526,13,0.446,0,False
26153,9,DealSeeker,premium,0.503,15,0.438,0,False
26154,9,DealSeeker,luxury,0.502,15,0.372,0,False
26155,9,DealSeeker,mid,0.505,15,0.422,0,False
26156,9,DealSeeker,luxury,0.53,11,0.386,0,False
26157,9,DealSeeker,luxury,0.545,16,0.404,0,False
26158,9,DealSeeker,luxury,0.553,13,0.406,0,False
26159,9,DealSeeker,premium,0.513,13,0.421,0,False
26160,9,DealSeeker,mid,0.499,13,0.451,0,False
26161,9,DealSeeker,premium,0.527,15,0.446,0,False
26162,9,DealSeeker,premium,0.499,14,0.451,0,False
26163,9,DealSeeker,premium,0.545,14,0.428,0,False
26164,9,DealSeeker,luxury,0.52,12,0.361,0,False
26165,9,DealSeeker,luxury,0.514,12,0.396,0,False
26166,9,DealSeeker,luxury,0.55,12,0.452,0,False
26167,9,DealSeeker,luxury,0.54,12,0.374,0,False
26168,9,DealSeeker,mid,0.534,16,0.411,0,False
26169,9,DealSeeker,luxury,0.513,17,0.434,0,False
26170,9,DealSeeker,premium,0.544,12,0.411,0,False
26171,9,DealSeeker,premium,0.548,14,0.409,0,False
26172,9,DealSeeker,premium,0.536,17,0.404,0,False
26173,9,DealSeeker,premium,0.556,14,0.395,0,False
26174,9,DealSeeker,luxury,0.534,16,0.362,0,False
26175,9,DealSeeker,premium,0.541,12,0.357,0,False
26176,9,DealSeeker,premium,0.535,16,0.357,0,False
26177,9,DealSeeker,luxury,0.517,12,0.371,0,False
26178,9,DealSeeker,premium,0.515,12,0.356,0,False
26179,9,DealSeeker,luxury,0.529,15,0.442,0,False
26180,9,DealSeeker,premium,0.54,17,0.375,0,False
26181,9,DealSeeker,mid,0.556,16,0.428,0,False
26182,9,DealSeeker,luxury,0.534,13,0.395,0,False
26183,9,DealSeeker,premium,0.525,16,0.362,0,False
26184,9,DealSeeker,premium,0.555,12,0.394,0,False
26185,9,DealSeeker,premium,0.552,16,0.393,0,False
26186,9,DealSeeker,luxury,0.523,16,0.408,0,False
26187,9,DealSeeker,mid,0.544,13,0.361,0,False
26188,9,DealSeeker,premium,0.525,16,0.433,0,False
26189,9,DealSeeker,mid,0.501,11,0.378,0,False
26190,9,DealSeeker,luxury,0.555,14,0.361,0,False
26191,9,DealSeeker,mid,0.529,14,0.407,0,False
26192,9,DealSeeker,mid,0.505,14,0.379,0,False
26193,9,DealSeeker,luxury,0.545,17,0.401,0,False
26194,9,DealSeeker,luxury,0.545,14,0.432,0,False
26195,9,DealSeeker,premium,0.55,16,0.447,0,False
26196,9,DealSeeker,mid,0.511,14,0.368,0,False
26197,9,DealSeeker,premium,0.515,15,0.435,0,False
26198,9,DealSeeker,mid,0.511,17,0.376,0,False
26199,9,DealSeeker,luxury,0.527,13,0.403,0,False
26200,9,DealSeeker,luxury,0.521,16,0.451,0,False
26201,9,DealSeeker,mid,0.551,15,0.355,0,False
26202,9,DealSeeker,luxury,0.499,16,0.376,0,False
26203,9,DealSeeker,premium,0.554,13,0.366,0,False
26204,9,DealSeeker,mid,0.543,16,0.385,0,False
26205,9,DealSeeker,premium,0.551,16,0.372,0,False
26206,9,DealSeeker,premium,0.536,13,0.433,0,False
26207,9,DealSeeker,premium,0.557,16,0.424,0,False
26208,9,DealSeeker,luxury,0.504,12,0.425,0,False
26209,9,DealSeeker,mid,0.541,14,0.377,0,False
26210,9,DealSeeker,mid,0.501,11,0.443,0,False
26211,9,DealSeeker,luxury,0.531,13,0.394,0,False
26212,9,DealSeeker,premium,0.554,11,0.395,0,False
26213,9,DealSeeker,mid,0.555,15,0.387,0,False
26214,9,DealSeeker,luxury,0.551,16,0.431,0,False
26215,9,DealSeeker,mid,0.51,14,0.363,0,False
26216,9,DealSeeker,mid,0.513,12,0.378,0,False
26217,9,DealSeeker,premium,0.54,12,0.441,0,False
26218,9,DealSeeker,luxury,0.513,16,0.448,0,False
26219,9,DealSeeker,premium,0.517,17,0.437,0,False
26220,9,DealSeeker,luxury,0.538,14,0.405,0,False
26221,9,DealSeeker,luxury,0.545,11,0.404,0,False
26222,9,DealSeeker,premium,0.554,15,0.391,0,False
26223,9,DealSeeker,premium,0.553,14,0.448,0,False
26224,9,DealSeeker,mid,0.556,12,0.382,0,False
26225,9,DealSeeker,premium,0.52,12,0.375,0,False
26226,9,DealSeeker,premium,0.526,12,0.36,0,False
26227,9,DealSeeker,premium,0.555,12,0.429,0,False
26228,9,DealSeeker,mid,0.549,14,0.45,0,False
26229,9,DealSeeker,mid,0.545,15,0.353,0,False
26230,9,DealSeeker,mid,0.547,14,0.368,0,False
26231,9,DealSeeker,mid,0.53,15,0.412,0,False
26232,9,DealSeeker,premium,0.555,16,0.392,0,False
26233,9,DealSeeker,premium,0.527,13,0.396,0,False
26234,9,DealSeeker,premium,0.536,12,0.442,0,False
26235,9,DealSeeker,premium,0.512,13,0.374,0,False
26236,9,DealSeeker,luxury,0.519,16,0.362,0,False
26237,9,DealSeeker,premium,0.537,16,0.394,0,False
26238,9,DealSeeker,premium,0.549,16,0.427,0,False
26239,9,DealSeeker,premium,0.502,13,0.452,0,False
26240,9,DealSeeker,mid,0.525,12,0.451,0,False
26241,9,DealSeeker,premium,0.503,11,0.423,0,False
26242,9,DealSeeker,mid,0.504,17,0.382,0,False
26243,9,DealSeeker,mid,0.548,16,0.385,0,False
26244,9,DealSeeker,premium,0.554,13,0.413,0,False
26245,9,DealSeeker,premium,0.544,13,0.445,0,False
26246,9,DealSeeker,mid,0.501,16,0.41,0,False
26247,9,DealSeeker,premium,0.544,12,0.407,0,False
26248,9,DealSeeker,luxury,0.554,16,0.358,0,False
26249,9,DealSeeker,premium,0.509,13,0.357,0,False
26250,9,DealSeeker,premium,0.544,14,0.399,0,False
26251,9,DealSeeker,mid,0.546,11,0.425,0,False
26252,9,DealSeeker,mid,0.55,14,0.445,0,False
26253,9,DealSeeker,mid,0.557,12,0.384,0,False
26254,9,DealSeeker,mid,0.523,17,0.354,0,False
26255,9,DealSeeker,mid,0.542,16,0.397,0,False
26256,9,DealSeeker,mid,0.507,16,0.356,0,False
26257,9,DealSeeker,mid,0.499,15,0.377,0,False
26258,9,DealSeeker,premium,0.51,16,0.451,0,False
26259,9,DealSeeker,luxury,0.508,13,0.353,0,False
26260,9,DealSeeker,mid,0.521,14,0.383,0,False
26261,9,DealSeeker,mid,0.507,17,0.419,0,False
26262,9,DealSeeker,premium,0.51,14,0.372,0,False
26263,9,DealSeeker,premium,0.523,13,0.367,0,False
26264,9,DealSeeker,premium,0.505,16,0.405,0,False
26265,9,DealSeeker,premium,0.515,13,0.369,0,False
26266,9,DealSeeker,mid,0.547,14,0.379,0,False
26267,9,DealSeeker,premium,0.499,13,0.445,0,False
26268,9,DealSeeker,premium,0.545,16,0.424,0,False
26269,9,DealSeeker,mid,0.531,14,0.4,0,False
26270,9,DealSeeker,premium,0.54,15,0.378,0,False
26271,9,DealSeeker,mid,0.532,16,0.437,0,False
26272,9,DealSeeker,mid,0.529,17,0.429,0,False
26273,9,DealSeeker,luxury,0.533,14,0.448,0,False
26274,9,DealSeeker,mid,0.535,13,0.357,0,False
26275,9,DealSeeker,premium,0.519,11,0.437,0,False
26276,9,DealSeeker,premium,0.544,16,0.355,0,False
26277,9,DealSeeker,mid,0.507,11,0.449,0,False
26278,9,DealSeeker,mid,0.523,14,0.38,0,False
26279,9,DealSeeker,premium,0.5,17,0.354,0,False
26280,9,DealSeeker,mid,0.532,12,0.365,0,False
26281,9,DealSeeker,mid,0.553,13,0.404,0,False
26282,9,DealSeeker,premium,0.507,16,0.402,0,False
26283,9,DealSeeker,premium,0.543,16,0.383,0,False
26284,9,DealSeeker,premium,0.554,14,0.417,0,False
26285,9,DealSeeker,luxury,0.517,16,0.392,0,False
26286,9,DealSeeker,premium,0.515,12,0.41,0,False
26287,9,DealSeeker,mid,0.538,15,0.375,0,False
26288,9,DealSeeker,luxury,0.554,12,0.365,0,False
26289,9,DealSeeker,mid,0.506,12,0.396,0,False
26290,9,DealSeeker,luxury,0.513,16,0.371,0,False
26291,9,DealSeeker,mid,0.508,12,0.445,0,False
26292,9,DealSeeker,premium,0.51,16,0.383,0,False
26293,9,DealSeeker,mid,0.516,15,0.356,0,False
26294,9,DealSeeker,premium,0.549,16,0.421,0,False
26295,9,DealSeeker,premium,0.532,12,0.367,0,False
26296,9,DealSeeker,mid,0.507,15,0.369,0,False
26297,9,DealSeeker,luxury,0.504,12,0.418,0,False
26298,9,DealSeeker,mid,0.51,15,0.449,0,False
26299,9,DealSeeker,luxury,0.537,16,0.396,0,False
26300,9,DealSeeker,mid,0.551,14,0.38,0,False
26301,9,DealSeeker,luxury,0.556,17,0.441,0,False
26302,9,DealSeeker,luxury,0.537,12,0.389,0,False
26303,9,DealSeeker,premium,0.518,16,0.353,0,False
26304,9,DealSeeker,mid,0.553,13,0.358,0,False
26305,9,DealSeeker,premium,0.555,16,0.436,0,False
26306,9,DealSeeker,luxury,0.55,14,0.384,0,False
26307,9,DealSeeker,mid,0.501,12,0.393,0,False
26308,9,DealSeeker,mid,0.521,13,0.364,0,False
26309,9,DealSeeker,premium,0.548,12,0.452,0,False
26310,9,DealSeeker,mid,0.521,17,0.374,0,False
26311,9,DealSeeker,mid,0.515,17,0.435,0,False
26312,9,DealSeeker,premium,0.512,16,0.371,0,False
26313,9,DealSeeker,mid,0.518,15,0.405,0,False
26314,9,DealSeeker,mid,0.507,14,0.374,0,False
26315,9,DealSeeker,premium,0.532,16,0.358,0,False
26316,9,DealSeeker,mid,0.555,11,0.449,0,False
26317,9,DealSeeker,luxury,0.517,15,0.386,0,False
26318,9,DealSeeker,mid,0.542,12,0.373,0,False
26319,9,DealSeeker,premium,0.517,13,0.445,0,False
26320,9,DealSeeker,premium,0.51,14,0.385,0,False
26321,9,DealSeeker,mid,0.527,15,0.447,0,False
26322,9,DealSeeker,premium,0.542,12,0.353,0,False
26323,9,DealSeeker,premium,0.511,17,0.41,0,False
26324,9,DealSeeker,premium,0.528,15,0.417,0,False
26325,9,DealSeeker,mid,0.522,14,0.426,0,False
26326,9,DealSeeker,premium,0.549,14,0.417,0,False
26327,9,DealSeeker,mid,0.55,14,0.353,0,False
26328,9,DealSeeker,mid,0.502,13,0.37,0,False
26329,9,DealSeeker,mid,0.506,14,0.416,0,False
26330,9,DealSeeker,mid,0.514,15,0.388,0,False
26331,9,DealSeeker,mid,0.512,14,0.389,0,False
26332,9,DealSeeker,luxury,0.506,14,0.393,0,False
26333,9,DealSeeker,premium,0.529,14,0.387,0,False
26334,9,DealSeeker,luxury,0.553,14,0.432,0,False
26335,9,DealSeeker,luxury,0.54,15,0.388,0,False
26336,9,DealSeeker,mid,0.509,14,0.36,0,False
26337,9,DealSeeker,mid,0.537,16,0.428,0,False
26338,9,DealSeeker,premium,0.501,13,0.366,0,False
26339,9,DealSeeker,premium,0.512,15,0.388,0,False
26340,9,DealSeeker,mid,0.528,16,0.427,0,False
26341,9,DealSeeker,premium,0.507,16,0.4,0,False
26342,9,DealSeeker,mid,0.532,13,0.431,0,False
26343,9,DealSeeker,mid,0.556,16,0.418,0,False
26344,9,DealSeeker,mid,0.523,16,0.366,0,False
26345,9,DealSeeker,luxury,0.523,12,0.425,0,False
26346,9,DealSeeker,mid,0.504,17,0.413,0,False
26347,9,DealSeeker,premium,0.514,16,0.373,0,False
26348,9,DealSeeker,mid,0.551,13,0.447,0,False
26349,9,DealSeeker,luxury,0.546,13,0.364,0,False
26350,9,DealSeeker,premium,0.532,15,0.428,0,False
26351,9,DealSeeker,mid,0.516,15,0.436,0,False
26352,9,DealSeeker,premium,0.512,17,0.397,0,False
26353,9,DealSeeker,mid,0.536,15,0.39,0,False
26354,9,DealSeeker,mid,0.51,12,0.446,0,False
26355,9,DealSeeker,luxury,0.506,13,0.445,0,False
26356,9,DealSeeker,mid,0.553,16,0.416,0,False
26357,9,DealSeeker,premium,0.539,14,0.38,0,False
26358,9,DealSeeker,mid,0.522,17,0.411,0,False
26359,9,DealSeeker,luxury,0.534,12,0.372,0,False
26360,9,DealSeeker,premium,0.51,16,0.416,0,False
26361,9,DealSeeker,mid,0.5,13,0.418,0,False
26362,9,DealSeeker,luxury,0.546,12,0.436,0,False
26363,9,DealSeeker,mid,0.521,17,0.398,0,False
26364,9,DealSeeker,luxury,0.538,14,0.428,0,False
26365,9,DealSeeker,luxury,0.527,14,0.359,0,False
26366,9,DealSeeker,premium,0.541,13,0.438,0,False
26367,9,DealSeeker,luxury,0.538,17,0.421,0,False
26368,9,DealSeeker,mid,0.52,15,0.449,0,False
26369,9,DealSeeker,premium,0.547,12,0.374,0,False
26370,9,DealSeeker,premium,0.544,15,0.437,0,False
26371,9,DealSeeker,premium,0.536,13,0.441,0,False
26372,9,DealSeeker,premium,0.526,14,0.374,0,False
26373,9,DealSeeker,premium,0.525,16,0.452,0,False
26374,9,DealSeeker,mid,0.543,17,0.435,0,False
26375,9,DealSeeker,luxury,0.525,17,0.414,0,False
26376,9,DealSeeker,premium,0.556,17,0.379,0,False
26377,9,DealSeeker,mid,0.517,13,0.443,0,False
26378,9,DealSeeker,luxury,0.544,12,0.442,0,False
26379,9,DealSeeker,mid,0.549,14,0.439,0,False
26380,9,DealSeeker,luxury,0.523,13,0.364,0,False
26381,9,DealSeeker,luxury,0.554,15,0.423,0,False
26382,9,DealSeeker,mid,0.536,13,0.439,0,False
26383,9,DealSeeker,mid,0.552,13,0.427,0,False
26384,9,DealSeeker,mid,0.528,11,0.393,0,False
26385,9,DealSeeker,premium,0.521,15,0.408,0,False
26386,9,DealSeeker,mid,0.506,13,0.386,0,False
26387,9,DealSeeker,luxury,0.507,13,0.387,0,False
26388,9,DealSeeker,premium,0.542,12,0.375,0,False
26389,9,DealSeeker,luxury,0.524,16,0.384,0,False
26390,9,DealSeeker,mid,0.529,11,0.383,0,False
26391,9,DealSeeker,premium,0.549,14,0.371,0,False
26392,9,DealSeeker,premium,0.517,15,0.409,0,False
26393,9,DealSeeker,luxury,0.507,17,0.418,0,False
26394,9,DealSeeker,luxury,0.505,11,0.404,0,False
26395,9,DealSeeker,mid,0.508,12,0.364,0,False
26396,9,DealSeeker,luxury,0.542,13,0.44,0,False
26397,9,DealSeeker,luxury,0.543,12,0.413,0,False
26398,9,DealSeeker,mid,0.534,15,0.364,0,False
26399,9,DealSeeker,premium,0.546,11,0.367,0,False
26400,9,DealSeeker,premium,0.526,16,0.38,0,False
26401,9,DealSeeker,premium,0.532,15,0.382,0,False
26402,9,DealSeeker,premium,0.524,14,0.387,0,False
26403,9,DealSeeker,luxury,0.538,11,0.434,0,False
26404,9,DealSeeker,luxury,0.527,12,0.405,0,False
26405,9,DealSeeker,mid,0.517,12,0.358,0,False
26406,9,DealSeeker,premium,0.528,15,0.427,0,False
26407,9,DealSeeker,premium,0.538,17,0.446,0,False
26408,9,DealSeeker,premium,0.532,16,0.368,0,False
26409,9,DealSeeker,mid,0.547,14,0.379,0,False
26410,9,DealSeeker,premium,0.541,12,0.442,0,False
26411,9,DealSeeker,mid,0.497,12,0.444,0,False
26412,9,DealSeeker,mid,0.501,17,0.398,0,False
26413,9,DealSeeker,premium,0.553,11,0.367,0,False
26414,9,DealSeeker,premium,0.527,12,0.445,0,False
26415,9,DealSeeker,premium,0.551,11,0.353,0,False
26416,9,DealSeeker,premium,0.501,12,0.452,0,False
26417,9,DealSeeker,premium,0.52,13,0.372,0,False
26418,9,DealSeeker,mid,0.538,16,0.442,0,False
26419,9,DealSeeker,premium,0.536,12,0.412,0,False
26420,9,DealSeeker,premium,0.528,12,0.431,0,False
26421,9,DealSeeker,premium,0.521,15,0.428,0,False
26422,9,DealSeeker,luxury,0.497,17,0.363,0,False
26423,9,Explorer,mid,0.555,16,0.39,0,False
26424,9,Explorer,mid,0.508,15,0.412,0,False
26425,9,Explorer,mid,0.511,12,0.446,0,False
26426,9,Explorer,premium,0.501,13,0.443,0,False
26427,9,Explorer,premium,0.556,12,0.357,0,False
26428,9,Explorer,mid,0.508,13,0.409,0,False
26429,9,Explorer,premium,0.53,13,0.432,0,False
26430,9,Explorer,premium,0.503,12,0.363,0,False
26431,9,Explorer,luxury,0.537,13,0.37,0,False
26432,9,Explorer,luxury,0.502,13,0.418,0,False
26433,9,Explorer,luxury,0.551,15,0.357,0,False
26434,9,Explorer,premium,0.505,14,0.44,0,False
26435,9,Explorer,mid,0.522,12,0.361,0,False
26436,9,Explorer,mid,0.533,16,0.415,0,False
26437,9,Explorer,mid,0.502,14,0.447,0,False
26438,9,Explorer,mid,0.553,14,0.358,0,False
26439,9,Explorer,premium,0.5,14,0.382,0,False
26440,9,Explorer,luxury,0.511,12,0.394,0,False
26441,9,Explorer,luxury,0.514,13,0.432,0,False
26442,9,Explorer,premium,0.534,14,0.418,0,False
26443,9,Explorer,premium,0.507,15,0.409,0,False
26444,9,Explorer,mid,0.54,14,0.359,0,False
26445,9,Explorer,mid,0.5,16,0.431,0,False
26446,9,Explorer,premium,0.516,15,0.427,0,False
26447,9,Explorer,mid,0.544,14,0.432,0,False
26448,9,Explorer,mid,0.534,16,0.381,0,False
26449,9,Explorer,mid,0.55,11,0.392,0,False
26450,9,Explorer,premium,0.523,13,0.447,0,False
26451,9,Explorer,luxury,0.527,14,0.365,0,False
26452,9,Explorer,premium,0.531,15,0.357,0,False
26453,9,Explorer,mid,0.546,12,0.374,0,False
26454,9,Explorer,premium,0.546,16,0.413,0,False
26455,9,Explorer,mid,0.546,13,0.453,0,False
26456,9,Explorer,luxury,0.539,13,0.423,0,False
26457,9,Explorer,mid,0.513,16,0.382,0,False
26458,9,Explorer,premium,0.52,12,0.362,0,False
26459,9,Explorer,mid,0.511,15,0.413,0,False
26460,9,Explorer,mid,0.508,14,0.413,0,False
26461,9,Explorer,premium,0.499,13,0.366,0,False
26462,9,Explorer,premium,0.518,14,0.356,0,False
26463,9,Explorer,premium,0.538,16,0.409,0,False
26464,9,Explorer,luxury,0.52,13,0.413,0,False
26465,9,Explorer,luxury,0.548,16,0.45,0,False
26466,9,Explorer,mid,0.531,11,0.365,0,False
26467,9,Explorer,mid,0.501,15,0.442,0,False
26468,9,Explorer,mid,0.546,15,0.436,0,False
26469,9,Explorer,mid,0.54,13,0.431,0,False
26470,9,Explorer,mid,0.524,15,0.368,0,False
26471,9,Explorer,premium,0.551,13,0.377,0,False
26472,9,Explorer,premium,0.517,12,0.448,0,False
26473,9,Explorer,mid,0.553,16,0.431,0,False
26474,9,Explorer,premium,0.527,14,0.451,0,False
26475,9,Explorer,premium,0.539,13,0.37,0,False
26476,9,Explorer,mid,0.557,15,0.36,0,False
26477,9,Explorer,mid,0.529,13,0.367,0,False
26478,9,Explorer,luxury,0.54,13,0.396,0,False
26479,9,Explorer,premium,0.5,13,0.388,0,False
26480,9,Explorer,premium,0.497,14,0.444,0,False
26481,9,Explorer,premium,0.517,13,0.387,0,False
26482,9,Explorer,premium,0.516,16,0.411,0,False
26483,9,Explorer,luxury,0.505,13,0.442,0,False
26484,9,Explorer,premium,0.498,15,0.366,0,False
26485,9,Explorer,premium,0.549,13,0.373,0,False
26486,9,Explorer,luxury,0.513,15,0.422,0,False
26487,9,Explorer,luxury,0.513,13,0.427,0,False
26488,9,Explorer,mid,0.541,12,0.386,0,False
26489,9,Explorer,mid,0.529,12,0.412,0,False
26490,9,Explorer,premium,0.512,17,0.357,0,False
26491,9,Explorer,mid,0.511,11,0.41,0,False
26492,9,Explorer,premium,0.531,14,0.375,0,False
26493,9,Explorer,premium,0.554,12,0.367,0,False
26494,9,Explorer,mid,0.55,15,0.37,0,False
26495,9,Explorer,mid,0.533,17,0.362,0,False
26496,9,Explorer,mid,0.514,14,0.4,0,False
26497,9,Explorer,luxury,0.518,14,0.388,0,False
26498,9,Explorer,mid,0.529,15,0.429,0,False
26499,9,Explorer,mid,0.547,11,0.412,0,False
26500,9,Explorer,mid,0.53,17,0.374,0,False
26501,9,Explorer,mid,0.528,16,0.365,0,False
26502,9,Explorer,mid,0.547,12,0.394,0,False
26503,9,Explorer,mid,0.534,16,0.359,0,False
26504,9,Explorer,luxury,0.543,14,0.389,0,False
26505,9,Explorer,mid,0.53,11,0.391,0,False
26506,9,Explorer,mid,0.53,12,0.402,0,False
26507,9,Explorer,mid,0.516,15,0.364,0,False
26508,9,Explorer,premium,0.551,16,0.447,0,False
26509,9,Explorer,mid,0.518,11,0.394,0,False
26510,9,Explorer,mid,0.557,13,0.421,0,False
26511,9,Explorer,premium,0.552,16,0.377,0,False
26512,9,Explorer,luxury,0.514,15,0.45,0,False
26513,9,Explorer,premium,0.542,17,0.407,0,False
26514,9,Explorer,mid,0.543,16,0.359,0,False
26515,9,Explorer,mid,0.505,12,0.44,0,False
26516,9,Explorer,premium,0.535,13,0.404,0,False
26517,9,Explorer,premium,0.55,14,0.428,0,False
26518,9,Explorer,luxury,0.52,14,0.368,0,False
26519,9,Explorer,mid,0.5,12,0.409,0,False
26520,9,Explorer,premium,0.531,13,0.355,0,False
26521,9,Explorer,mid,0.5,17,0.427,0,False
26522,9,Explorer,luxury,0.508,12,0.374,0,False
26523,9,Explorer,mid,0.551,15,0.381,0,False
26524,9,Explorer,premium,0.501,16,0.389,0,False
26525,9,Explorer,luxury,0.553,11,0.362,0,False
26526,9,Explorer,luxury,0.543,15,0.362,0,False
26527,9,Explorer,mid,0.55,16,0.402,0,False
26528,9,Explorer,luxury,0.546,16,0.437,0,False
26529,9,Explorer,premium,0.546,16,0.36,0,False
26530,9,Explorer,luxury,0.544,13,0.368,0,False
26531,9,Explorer,premium,0.537,17,0.433,0,False
26532,9,Explorer,luxury,0.556,17,0.401,0,False
26533,9,Explorer,premium,0.552,17,0.439,0,False
26534,9,Explorer,mid,0.549,14,0.376,0,False
26535,9,Explorer,luxury,0.543,12,0.364,0,False
26536,9,Explorer,mid,0.551,13,0.405,0,False
26537,9,Explorer,premium,0.543,16,0.419,0,False
26538,9,Explorer,premium,0.552,11,0.365,0,False
26539,9,Explorer,premium,0.542,12,0.405,0,False
26540,9,Explorer,mid,0.539,14,0.44,0,False
26541,9,Explorer,luxury,0.518,13,0.382,0,False
26542,9,Explorer,premium,0.507,15,0.353,0,False
26543,9,Explorer,premium,0.526,16,0.359,0,False
26544,9,Explorer,mid,0.502,15,0.355,0,False
26545,9,Explorer,luxury,0.535,14,0.452,0,False
26546,9,Explorer,mid,0.549,16,0.36,0,False
26547,9,Explorer,mid,0.5,16,0.437,0,False
26548,9,Explorer,premium,0.513,16,0.452,0,False
26549,9,Explorer,premium,0.53,13,0.37,0,False
26550,9,Explorer,luxury,0.553,13,0.369,0,False
26551,9,Explorer,mid,0.505,12,0.432,0,False
26552,9,Explorer,premium,0.499,16,0.447,0,False
26553,9,Explorer,premium,0.52,16,0.419,0,False
26554,9,Explorer,premium,0.553,15,0.405,0,False
26555,9,Explorer,mid,0.546,14,0.362,0,False
26556,9,Explorer,premium,0.52,11,0.4,0,False
26557,9,Explorer,premium,0.552,11,0.362,0,False
26558,9,Explorer,premium,0.524,13,0.45,0,False
26559,9,Explorer,mid,0.544,14,0.371,0,False
26560,9,Explorer,premium,0.556,13,0.434,0,False
26561,9,Explorer,premium,0.533,12,0.41,0,False
26562,9,Explorer,premium,0.537,17,0.385,0,False
26563,9,Explorer,mid,0.524,13,0.368,0,False
26564,9,Explorer,mid,0.527,13,0.441,0,False
26565,9,Explorer,mid,0.533,12,0.393,0,False
26566,9,Explorer,mid,0.498,13,0.367,0,False
26567,9,Explorer,premium,0.542,13,0.42,0,False
