user_id,cohort,tenure_days,acquisition_channel,city_tier,avg_booking_value,joined_week
6088,DealSeeker,135,paid,resort,115.16,4
6089,DealSeeker,160,paid,resort,118.38,3
6090,DealSeeker,81,referral,tier1,113.9,2
6091,DealSeeker,18,paid,tier1,103.42,2
6092,DealSeeker,20,referral,tier2,105.22,4
6093,DealSeeker,16,paid,tier1,105.83,4
6094,DealSeeker,67,paid,resort,113.93,4
6095,DealSeeker,129,paid,tier2,119.4,1
6096,DealSeeker,105,referral,resort,107.95,2
6097,DealSeeker,37,paid,tier1,115.82,2
6098,DealSeeker,168,paid,tier2,105.55,2
6099,DealSeeker,162,referral,resort,119.37,2
6100,DealSeeker,97,paid,resort,113.49,3
6101,DealSeeker,42,paid,tier2,106.36,4
6102,DealSeeker,65,referral,tier2,115.29,3
6103,DealSeeker,63,referral,resort,112.13,1
6104,DealSeeker,19,referral,tier1,107.0,4
6105,DealSeeker,65,paid,tier1,108.78,4
6106,DealSeeker,122,paid,tier2,108.73,3
6107,DealSeeker,152,paid,resort,115.56,2
6108,DealSeeker,123,referral,tier1,106.12,3
6109,DealSeeker,147,paid,tier1,103.32,3
6110,DealSeeker,99,paid,resort,106.06,4
6111,DealSeeker,45,referral,resort,116.03,2
6112,DealSeeker,37,paid,tier2,112.16,1
6113,DealSeeker,137,paid,tier1,114.19,3
6114,DealSeeker,168,referral,resort,116.83,4
6115,DealSeeker,146,paid,tier2,120.54,3
6116,DealSeeker,88,paid,tier1,107.61,4
6117,DealSeeker,68,paid,tier1,104.19,2
6118,DealSeeker,100,referral,tier1,106.95,4
6119,DealSeeker,37,referral,resort,120.2,4
6120,DealSeeker,110,paid,tier1,105.91,3
6121,DealSeeker,41,paid,tier1,103.59,1
6122,DealSeeker,139,paid,tier2,110.17,2
6123,DealSeeker,8,paid,tier1,114.3,2
6124,DealSeeker,130,referral,tier1,120.27,2
6125,DealSeeker,28,paid,resort,115.28,2
6126,DealSeeker,21,paid,resort,107.15,4
6127,DealSeeker,90,referral,tier2,105.72,1
6128,DealSeeker,120,paid,tier1,104.19,4
6129,DealSeeker,5,referral,tier1,112.8,3
6130,DealSeeker,172,paid,resort,115.26,2
6131,DealSeeker,125,referral,tier1,114.32,3
6132,DealSeeker,16,paid,tier2,109.37,1
6133,DealSeeker,175,paid,tier1,120.19,1
6134,DealSeeker,8,paid,tier2,115.38,3
6135,DealSeeker,32,paid,resort,118.76,2
6136,DealSeeker,176,paid,tier1,106.8,1
6137,DealSeeker,115,paid,tier1,107.35,1
6138,DealSeeker,39,paid,tier1,115.68,2
6139,DealSeeker,171,referral,tier1,118.76,3
6140,DealSeeker,50,referral,tier2,117.5,1
6141,DealSeeker,111,paid,tier1,118.53,1
6142,DealSeeker,106,referral,tier1,105.26,4
6143,DealSeeker,156,referral,resort,116.07,3
6144,DealSeeker,2,paid,tier1,118.42,3
6145,DealSeeker,95,referral,tier2,104.19,1
6146,DealSeeker,99,paid,resort,110.05,4
6147,DealSeeker,1,paid,tier2,108.24,3
6148,DealSeeker,141,paid,tier1,108.94,1
6149,DealSeeker,125,referral,tier2,105.6,4
6150,DealSeeker,177,paid,tier1,113.55,3
6151,DealSeeker,24,paid,tier2,103.15,1
6152,DealSeeker,167,referral,resort,104.81,2
6153,DealSeeker,31,referral,tier1,115.73,3
6154,DealSeeker,40,paid,tier1,105.43,1
6155,DealSeeker,83,paid,resort,114.65,3
6156,DealSeeker,60,referral,tier2,116.3,3
6157,DealSeeker,127,referral,tier1,119.86,2
6158,DealSeeker,152,referral,tier1,116.87,1
6159,DealSeeker,29,referral,tier1,117.68,3
6160,DealSeeker,129,referral,tier1,111.34,2
6161,DealSeeker,102,paid,tier1,104.52,4
6162,DealSeeker,70,paid,tier1,103.4,3
6163,DealSeeker,136,paid,resort,105.15,4
6164,DealSeeker,17,referral,tier1,106.23,2
6165,DealSeeker,94,referral,tier2,114.88,3
6166,DealSeeker,152,paid,tier1,108.88,3
6167,DealSeeker,144,referral,resort,108.8,4
6168,DealSeeker,153,paid,tier1,115.24,4
6169,DealSeeker,151,paid,tier1,115.74,3
6170,DealSeeker,119,referral,tier1,110.96,3
6171,DealSeeker,83,paid,tier1,120.91,1
6172,DealSeeker,140,referral,resort,119.38,1
6173,DealSeeker,27,referral,tier1,106.29,2
6174,DealSeeker,51,referral,resort,104.13,2
6175,DealSeeker,69,referral,resort,115.24,1
6176,DealSeeker,33,paid,tier1,115.35,4
6177,DealSeeker,71,referral,tier1,116.31,2
6178,DealSeeker,146,referral,tier1,111.4,3
6179,DealSeeker,178,referral,tier1,119.39,2
6180,DealSeeker,54,referral,tier2,118.85,2
6181,DealSeeker,131,referral,resort,112.22,1
6182,DealSeeker,139,referral,tier1,120.41,4
6183,DealSeeker,101,paid,tier1,115.79,1
6184,DealSeeker,165,paid,resort,107.29,3
6185,DealSeeker,157,referral,tier2,108.64,3
6186,DealSeeker,79,referral,tier1,118.27,1
6187,DealSeeker,115,referral,tier1,116.37,2
6188,DealSeeker,98,referral,tier2,114.76,3
6189,DealSeeker,115,referral,tier1,115.39,1
6190,DealSeeker,66,paid,tier2,113.43,2
6191,DealSeeker,156,referral,tier1,111.32,4
6192,DealSeeker,93,referral,resort,112.13,2
6193,DealSeeker,172,referral,tier2,110.51,1
6194,DealSeeker,96,referral,tier2,120.89,2
6195,DealSeeker,78,paid,resort,118.11,2
6196,DealSeeker,14,referral,tier1,117.49,4
6197,DealSeeker,119,referral,tier1,118.81,2
6198,DealSeeker,80,paid,tier1,111.86,2
6199,DealSeeker,99,paid,tier1,106.46,3
6200,DealSeeker,72,paid,tier1,119.24,4
6201,DealSeeker,148,referral,tier1,120.13,3
6202,DealSeeker,174,paid,tier1,107.06,2
6203,DealSeeker,174,referral,tier2,106.54,4
6204,DealSeeker,60,referral,tier2,117.53,3
6205,DealSeeker,159,referral,tier1,107.74,1
6206,DealSeeker,48,paid,tier1,107.44,4
6207,DealSeeker,124,paid,tier2,110.64,3
6208,DealSeeker,8,paid,tier2,108.67,3
6209,DealSeeker,177,referral,tier1,119.41,2
6210,DealSeeker,9,paid,resort,105.07,3
6211,DealSeeker,18,paid,resort,120.5,3
6212,DealSeeker,92,referral,resort,117.36,1
6213,DealSeeker,40,paid,tier1,119.65,1
6214,DealSeeker,162,paid,resort,115.17,1
6215,DealSeeker,107,referral,tier1,110.88,4
6216,DealSeeker,26,paid,tier1,118.62,2
6217,DealSeeker,167,paid,tier2,109.96,3
6218,DealSeeker,107,referral,tier1,115.07,3
6219,DealSeeker,94,referral,tier2,117.58,3
6220,DealSeeker,148,referral,tier1,105.3,4
6221,DealSeeker,54,referral,resort,103.16,4
6222,DealSeeker,124,referral,tier1,107.2,2
6223,DealSeeker,124,referral,tier1,113.37,1
6224,DealSeeker,67,referral,tier1,103.56,2
6225,DealSeeker,177,paid,resort,113.17,2
6226,DealSeeker,108,paid,tier1,120.01,2
6227,DealSeeker,38,paid,resort,109.75,3
6228,DealSeeker,173,paid,resort,104.91,1
6229,DealSeeker,110,referral,tier1,119.48,1
6230,DealSeeker,87,paid,tier1,103.73,2
6231,DealSeeker,149,paid,tier2,108.58,1
6232,DealSeeker,117,referral,resort,119.06,1
6233,DealSeeker,97,paid,tier1,112.92,2
6234,DealSeeker,175,paid,tier1,113.58,1
6235,DealSeeker,152,paid,resort,117.07,2
6236,DealSeeker,28,paid,tier2,107.06,4
6237,DealSeeker,21,paid,tier1,119.52,1
6238,DealSeeker,14,paid,tier1,112.2,4
6239,DealSeeker,113,referral,tier1,111.18,1
6240,DealSeeker,80,referral,tier2,111.84,4
6241,DealSeeker,42,paid,tier1,110.21,2
6242,DealSeeker,40,paid,tier1,120.62,2
6243,DealSeeker,107,paid,tier2,107.68,4
6244,DealSeeker,93,referral,tier1,116.31,3
6245,DealSeeker,125,referral,tier1,118.18,4
6246,DealSeeker,177,paid,resort,118.92,3
6247,DealSeeker,112,paid,tier2,119.47,3
6248,DealSeeker,45,referral,resort,106.94,4
6249,DealSeeker,177,referral,resort,111.91,3
6250,DealSeeker,3,referral,tier1,117.56,3
6251,DealSeeker,106,referral,resort,111.43,1
6252,DealSeeker,111,paid,tier1,119.26,4
6253,DealSeeker,39,referral,tier1,110.19,1
6254,DealSeeker,153,paid,tier1,119.05,1
6255,DealSeeker,164,referral,tier2,105.18,1
6256,DealSeeker,0,referral,tier1,118.55,1
6257,DealSeeker,165,referral,tier1,109.04,4
6258,DealSeeker,138,paid,tier1,104.37,4
6259,DealSeeker,96,referral,resort,120.41,3
6260,DealSeeker,162,paid,tier1,111.39,2
6261,DealSeeker,31,paid,tier2,105.43,3
6262,DealSeeker,60,referral,tier2,104.53,4
6263,DealSeeker,4,paid,tier1,120.55,3
6264,DealSeeker,142,paid,resort,103.09,1
6265,DealSeeker,120,paid,resort,111.75,1
6266,DealSeeker,93,paid,tier1,111.63,1
6267,DealSeeker,14,referral,tier2,104.08,2
6268,DealSeeker,57,referral,tier2,116.16,4
6269,DealSeeker,115,paid,tier2,110.43,1
6270,DealSeeker,83,paid,tier1,103.67,1
6271,DealSeeker,13,referral,tier1,117.65,4
6272,DealSeeker,142,referral,tier1,116.06,1
6273,DealSeeker,95,paid,tier1,109.28,3
6274,DealSeeker,144,referral,tier1,115.33,2
6275,DealSeeker,180,paid,tier1,104.51,2
6276,DealSeeker,158,referral,tier2,119.25,4
6277,DealSeeker,68,referral,tier2,114.51,4
6278,DealSeeker,82,referral,tier2,107.6,2
6279,DealSeeker,88,paid,resort,114.92,3
6280,DealSeeker,171,paid,tier1,108.08,4
6281,DealSeeker,72,paid,tier2,116.99,2
6282,DealSeeker,112,referral,tier1,119.91,3
6283,DealSeeker,23,paid,tier1,111.26,2
6284,DealSeeker,113,referral,resort,116.33,4
6285,DealSeeker,97,paid,resort,116.79,1
6286,DealSeeker,135,referral,tier2,111.94,1
6287,DealSeeker,117,referral,tier1,117.37,3
6288,DealSeeker,157,referral,tier1,107.97,1
6289,DealSeeker,131,paid,tier1,120.17,3
6290,DealSeeker,128,referral,tier1,108.12,1
6291,DealSeeker,172,referral,resort,107.62,3
6292,DealSeeker,6,referral,tier1,106.31,3
6293,DealSeeker,62,referral,tier1,120.49,1
6294,DealSeeker,24,paid,tier1,115.43,1
6295,DealSeeker,179,referral,tier1,120.28,3
6296,DealSeeker,105,referral,tier2,113.73,2
6297,DealSeeker,19,paid,tier2,117.86,4
6298,DealSeeker,30,paid,tier1,117.71,4
6299,DealSeeker,177,paid,tier2,115.46,1
6300,DealSeeker,10,paid,tier1,114.81,4
6301,DealSeeker,67,paid,tier2,114.08,4
6302,DealSeeker,169,paid,tier1,109.04,3
6303,DealSeeker,75,paid,resort,119.55,1
6304,DealSeeker,156,paid,tier1,118.34,3
6305,DealSeeker,120,referral,tier2,111.05,4
6306,DealSeeker,1,referral,tier1,113.5,4
6307,DealSeeker,26,referral,tier2,115.26,2
6308,DealSeeker,20,referral,resort,104.45,2
6309,DealSeeker,127,referral,tier1,117.53,3
6310,DealSeeker,36,paid,resort,111.03,4
6311,DealSeeker,158,referral,resort,119.9,3
6312,DealSeeker,75,referral,tier2,112.23,4
6313,DealSeeker,75,paid,tier1,108.02,1
6314,DealSeeker,156,paid,tier1,110.49,1
6315,DealSeeker,176,referral,resort,106.3,4
6316,DealSeeker,85,paid,tier1,107.54,2
6317,DealSeeker,132,paid,tier1,105.79,3
6318,DealSeeker,135,referral,tier2,111.62,2
6319,DealSeeker,108,referral,resort,105.17,1
6320,DealSeeker,92,referral,resort,105.48,2
6321,DealSeeker,179,paid,tier1,120.35,4
6322,DealSeeker,7,referral,tier2,114.03,1
6323,DealSeeker,80,paid,tier1,109.83,2
6324,DealSeeker,180,paid,resort,114.43,3
6325,DealSeeker,61,paid,tier1,106.86,4
6326,DealSeeker,172,paid,resort,104.25,4
6327,DealSeeker,162,paid,tier2,108.38,3
6328,DealSeeker,107,paid,tier1,117.37,1
6329,DealSeeker,33,paid,tier1,112.78,1
6330,DealSeeker,125,paid,resort,112.71,1
6331,DealSeeker,101,referral,tier1,108.76,3
6332,DealSeeker,88,referral,resort,109.79,3
6333,DealSeeker,110,referral,tier2,104.47,1
6334,DealSeeker,42,paid,tier2,105.54,2
6335,DealSeeker,169,referral,resort,113.51,3
6336,DealSeeker,157,referral,resort,113.6,3
6337,DealSeeker,44,paid,tier2,111.09,1
6338,DealSeeker,84,paid,tier1,107.39,2
6339,DealSeeker,172,paid,resort,104.67,2
6340,DealSeeker,53,paid,tier1,106.77,4
6341,DealSeeker,97,referral,tier2,105.31,4
6342,DealSeeker,123,referral,tier1,110.7,3
6343,DealSeeker,47,referral,tier1,112.52,4
6344,DealSeeker,7,paid,tier1,103.15,4
6345,DealSeeker,114,paid,tier2,110.88,1
6346,DealSeeker,1,referral,tier1,114.97,2
6347,DealSeeker,56,referral,tier2,117.61,3
6348,DealSeeker,122,paid,tier2,119.0,2
6349,DealSeeker,49,paid,resort,111.99,1
6350,DealSeeker,14,referral,tier2,106.86,3
6351,DealSeeker,180,referral,tier1,104.13,2
6352,DealSeeker,118,paid,tier1,106.09,3
6353,DealSeeker,114,paid,tier2,115.75,3
6354,DealSeeker,10,paid,tier2,109.17,3
6355,DealSeeker,105,paid,resort,119.03,4
6356,DealSeeker,166,paid,tier2,104.91,4
6357,DealSeeker,122,paid,tier2,117.17,4
6358,DealSeeker,163,referral,resort,118.62,4
6359,DealSeeker,59,referral,tier2,109.85,1
6360,DealSeeker,76,referral,tier2,116.41,4
6361,DealSeeker,127,paid,tier1,106.4,2
6362,DealSeeker,159,paid,tier1,108.12,3
6363,DealSeeker,90,referral,resort,103.56,4
6364,DealSeeker,41,paid,tier2,119.89,3
6365,DealSeeker,40,referral,tier2,103.61,4
6366,DealSeeker,6,referral,tier1,104.1,2
6367,DealSeeker,12,paid,tier1,113.36,1
6368,DealSeeker,177,paid,tier1,115.97,4
6369,DealSeeker,23,referral,tier1,112.79,2
6370,DealSeeker,91,referral,tier1,108.78,1
6371,DealSeeker,9,paid,tier1,109.6,2
6372,DealSeeker,52,referral,tier2,118.05,2
6373,DealSeeker,83,referral,resort,103.42,4
6374,DealSeeker,125,paid,resort,104.31,3
6375,DealSeeker,97,referral,resort,114.87,3
6376,DealSeeker,118,referral,tier2,120.26,3
6377,DealSeeker,145,referral,tier2,120.53,1
6378,DealSeeker,87,referral,tier1,115.37,4
6379,DealSeeker,34,paid,resort,105.1,3
6380,DealSeeker,73,paid,tier1,114.23,2
6381,DealSeeker,176,referral,tier1,116.28,3
6382,DealSeeker,36,paid,resort,119.06,2
6383,DealSeeker,19,referral,tier2,104.77,1
6384,DealSeeker,156,paid,tier1,108.4,3
6385,DealSeeker,125,referral,tier2,108.77,1
6386,DealSeeker,52,paid,tier1,111.53,4
6387,DealSeeker,159,referral,resort,106.67,2
6388,DealSeeker,76,paid,tier1,117.78,3
6389,DealSeeker,174,paid,tier1,116.01,1
6390,DealSeeker,43,referral,tier2,103.21,2
6391,DealSeeker,149,paid,resort,107.23,1
6392,DealSeeker,147,referral,tier1,106.19,1
6393,DealSeeker,141,paid,tier2,115.91,2
6394,DealSeeker,90,referral,tier2,113.49,1
6395,DealSeeker,6,referral,resort,113.93,3
6396,DealSeeker,22,paid,tier1,119.24,3
6397,DealSeeker,77,referral,tier1,104.59,1
6398,DealSeeker,29,paid,tier2,116.32,2
6399,DealSeeker,67,referral,resort,104.27,2
6400,DealSeeker,153,referral,tier1,119.03,4
6401,DealSeeker,139,referral,tier1,106.37,2
6402,DealSeeker,74,paid,tier1,116.8,2
6403,DealSeeker,6,paid,tier1,118.86,2
6404,DealSeeker,128,paid,tier1,103.75,3
6405,DealSeeker,151,referral,tier1,105.96,1
6406,DealSeeker,142,paid,resort,115.18,3
6407,DealSeeker,92,paid,tier1,105.14,1
6408,DealSeeker,173,paid,tier1,104.3,2
6409,DealSeeker,49,referral,resort,120.32,2
6410,DealSeeker,24,referral,tier1,107.22,4
6411,DealSeeker,160,referral,resort,104.0,3
6412,DealSeeker,178,paid,resort,104.56,2
6413,DealSeeker,176,paid,tier1,118.95,4
6414,DealSeeker,74,paid,tier2,117.61,1
6415,DealSeeker,28,paid,tier1,117.05,1
6416,DealSeeker,63,referral,tier2,113.66,4
6417,DealSeeker,7,referral,tier1,107.63,4
6418,DealSeeker,100,referral,tier1,117.85,4
6419,DealSeeker,116,referral,tier1,109.46,4
6420,DealSeeker,38,paid,tier1,117.83,2
6421,DealSeeker,30,referral,tier1,118.01,4
6422,DealSeeker,164,paid,tier1,114.73,1
6423,DealSeeker,80,referral,tier1,120.14,4
6424,DealSeeker,52,paid,resort,110.19,4
6425,DealSeeker,5,paid,tier2,113.68,3
6426,DealSeeker,103,referral,resort,115.34,2
6427,DealSeeker,35,paid,tier1,115.41,1
6428,DealSeeker,7,referral,tier1,116.34,3
6429,DealSeeker,133,paid,tier1,113.43,1
6430,DealSeeker,70,paid,resort,106.59,2
6431,DealSeeker,55,referral,tier1,118.17,4
6432,DealSeeker,86,referral,tier2,108.15,2
6433,DealSeeker,159,paid,tier1,111.43,1
6434,DealSeeker,147,referral,tier1,105.59,3
6435,DealSeeker,138,paid,tier2,112.9,3
6436,DealSeeker,70,referral,tier2,120.94,1
6437,DealSeeker,54,paid,resort,117.05,2
6438,DealSeeker,79,paid,tier1,110.72,2
6439,DealSeeker,140,referral,tier1,110.14,2
6440,DealSeeker,37,paid,tier1,103.62,2
6441,DealSeeker,105,referral,resort,109.56,3
6442,DealSeeker,105,referral,tier2,112.31,4
6443,DealSeeker,68,paid,resort,107.18,1
6444,DealSeeker,33,paid,resort,107.13,4
6445,DealSeeker,85,referral,tier1,113.35,4
6446,DealSeeker,102,paid,tier1,107.7,3
6447,DealSeeker,1,paid,tier1,116.47,3
6448,DealSeeker,64,paid,tier2,110.91,1
6449,DealSeeker,180,referral,tier1,115.64,1
6450,DealSeeker,18,referral,resort,105.16,3
6451,DealSeeker,98,paid,tier1,118.76,1
6452,DealSeeker,22,paid,resort,116.45,1
6453,DealSeeker,85,referral,tier2,115.75,3
6454,DealSeeker,97,referral,tier2,106.18,4
6455,DealSeeker,128,paid,resort,112.12,3
6456,DealSeeker,59,referral,resort,104.64,3
6457,DealSeeker,6,paid,tier2,118.76,3
6458,DealSeeker,161,referral,tier2,120.81,3
6459,DealSeeker,172,referral,resort,103.55,2
6460,DealSeeker,1,paid,tier1,113.81,4
6461,DealSeeker,164,paid,tier1,111.94,2
6462,DealSeeker,56,referral,resort,119.3,2
6463,DealSeeker,176,paid,resort,116.37,2
6464,DealSeeker,99,paid,tier2,114.83,1
6465,DealSeeker,148,referral,resort,103.42,2
6466,DealSeeker,66,paid,tier1,110.32,3
6467,DealSeeker,8,paid,tier1,106.43,3
6468,DealSeeker,4,paid,tier2,117.67,3
6469,DealSeeker,143,referral,tier1,118.66,4
6470,DealSeeker,118,paid,tier1,115.42,2
6471,DealSeeker,124,referral,tier2,118.74,1
6472,DealSeeker,78,paid,tier2,107.61,4
6473,DealSeeker,109,referral,tier2,105.52,1
6474,DealSeeker,178,referral,tier2,118.18,2
6475,DealSeeker,121,referral,tier1,112.01,1
6476,DealSeeker,28,referral,tier1,114.66,4
6477,DealSeeker,52,referral,tier2,111.3,3
6478,DealSeeker,178,referral,tier1,107.24,1
6479,DealSeeker,104,paid,tier1,117.79,4
6480,DealSeeker,71,referral,tier1,115.35,1
6481,DealSeeker,13,paid,resort,103.27,1
6482,DealSeeker,32,referral,tier2,111.08,1
6483,DealSeeker,61,paid,tier2,118.7,3
6484,DealSeeker,143,referral,tier1,115.56,3
6485,DealSeeker,44,paid,tier2,115.83,2
6486,DealSeeker,138,paid,tier1,111.7,4
6487,DealSeeker,91,referral,resort,113.32,1
6488,DealSeeker,168,paid,tier1,119.5,4
6489,DealSeeker,83,referral,tier2,114.46,4
6490,DealSeeker,24,paid,tier2,112.32,2
6491,DealSeeker,16,referral,tier1,115.14,3
6492,DealSeeker,18,paid,resort,116.08,1
6493,DealSeeker,29,referral,tier1,104.4,4
6494,DealSeeker,65,referral,resort,115.81,1
6495,DealSeeker,26,paid,tier1,116.63,4
6496,DealSeeker,92,referral,tier1,116.15,3
6497,DealSeeker,125,paid,tier2,120.42,2
6498,DealSeeker,61,referral,resort,120.43,4
6499,DealSeeker,117,paid,tier1,111.44,1
6500,DealSeeker,161,paid,tier2,107.38,3
6501,DealSeeker,24,paid,tier1,116.5,1
6502,DealSeeker,140,paid,tier1,110.32,1
6503,DealSeeker,157,referral,resort,110.42,1
6504,DealSeeker,37,referral,tier2,119.36,2
6505,DealSeeker,140,paid,tier2,111.27,4
6506,DealSeeker,78,referral,tier1,120.51,1
6507,DealSeeker,3,paid,resort,103.21,1
6508,DealSeeker,114,paid,tier1,111.77,1
6509,DealSeeker,135,referral,resort,116.51,2
6510,DealSeeker,42,paid,resort,117.39,1
6511,DealSeeker,146,paid,tier2,112.08,2
6512,DealSeeker,172,referral,resort,115.99,4
6513,DealSeeker,104,paid,resort,109.27,4
6514,DealSeeker,73,referral,tier2,110.12,4
6515,DealSeeker,34,referral,resort,110.12,3
6516,DealSeeker,22,paid,tier1,111.05,3
6517,DealSeeker,127,referral,tier2,103.1,1
6518,DealSeeker,49,referral,tier2,116.74,2
6519,DealSeeker,15,paid,resort,120.51,4
6520,DealSeeker,156,paid,tier1,106.92,4
6521,DealSeeker,169,referral,tier2,106.12,3
6522,DealSeeker,113,paid,tier1,103.22,1
6523,DealSeeker,118,referral,tier1,116.17,2
6524,DealSeeker,85,paid,resort,112.27,2
6525,DealSeeker,165,paid,tier2,111.37,4
6526,DealSeeker,94,paid,tier1,109.18,2
6527,DealSeeker,123,paid,tier1,115.94,3
6528,DealSeeker,53,referral,resort,113.8,2
6529,DealSeeker,49,paid,resort,110.83,2
6530,DealSeeker,66,paid,tier1,112.59,3
6531,DealSeeker,178,referral,tier1,116.9,2
6532,DealSeeker,119,paid,tier1,111.95,2
6533,DealSeeker,47,referral,tier1,104.87,2
6534,DealSeeker,58,referral,tier1,103.16,3
6535,DealSeeker,36,paid,tier2,119.81,1
6536,DealSeeker,52,referral,tier1,107.83,2
6537,DealSeeker,59,paid,tier1,114.37,2
6538,DealSeeker,136,referral,tier2,110.18,1
6539,DealSeeker,32,referral,resort,119.0,1
6540,DealSeeker,68,referral,tier1,110.92,3
6541,DealSeeker,175,paid,resort,120.05,4
6542,DealSeeker,138,paid,resort,108.34,3
6543,DealSeeker,78,referral,tier1,104.76,4
6544,DealSeeker,170,paid,resort,114.16,2
6545,DealSeeker,111,referral,tier1,108.83,2
6546,DealSeeker,161,referral,tier1,114.65,4
6547,DealSeeker,133,referral,tier1,107.75,2
6548,DealSeeker,134,paid,tier1,107.0,4
6549,DealSeeker,157,referral,tier1,115.18,1
6550,DealSeeker,177,referral,tier1,107.31,1
6551,DealSeeker,152,referral,resort,120.31,3
6552,DealSeeker,20,paid,tier1,108.98,4
6553,DealSeeker,111,referral,resort,114.47,1
6554,DealSeeker,103,referral,tier1,120.79,4
6555,DealSeeker,106,referral,tier1,118.65,4
6556,DealSeeker,63,paid,tier2,116.02,1
6557,DealSeeker,0,paid,tier2,106.36,2
6558,DealSeeker,120,referral,tier1,105.78,3
6559,DealSeeker,90,referral,tier1,119.3,4
6560,DealSeeker,75,paid,resort,107.12,3
6561,DealSeeker,157,referral,tier2,103.17,3
6562,DealSeeker,82,referral,resort,109.53,3
6563,DealSeeker,50,paid,resort,104.08,4
6564,DealSeeker,55,paid,tier1,105.72,1
6565,DealSeeker,4,paid,resort,119.89,4
6566,DealSeeker,171,referral,tier1,115.28,2
6567,DealSeeker,89,referral,resort,106.71,2
6568,DealSeeker,43,paid,tier2,119.49,4
6569,DealSeeker,68,paid,tier1,110.68,4
6570,DealSeeker,1,paid,tier1,103.64,1
6571,DealSeeker,77,referral,resort,115.94,1
6572,DealSeeker,113,paid,tier1,110.45,3
6573,DealSeeker,114,paid,resort,112.25,3
6574,DealSeeker,161,referral,tier1,111.72,4
6575,DealSeeker,14,paid,tier1,111.92,4
6576,DealSeeker,74,referral,tier1,103.3,3
6577,DealSeeker,125,paid,tier2,110.54,3
6578,DealSeeker,65,referral,tier1,115.38,2
6579,DealSeeker,138,referral,tier1,116.38,3
6580,DealSeeker,33,paid,tier2,110.01,3
6581,DealSeeker,22,paid,resort,112.76,3
6582,DealSeeker,115,referral,tier1,113.67,2
