search_id,session_id,destination,check_in_date,check_out_date,search_price_shown,is_domestic,week_number
SCH0009957,SES0009396,New York,2024-04-25,2024-04-15,21937.23,False,6
SCH0009958,SES0000516,Goa,2024-03-09,2024-02-25,3249.19,True,3
SCH0009959,SES0009531,Bengaluru,2024-05-09,2024-06-18,6375.81,True,17
SCH0009960,SES0003618,Jaipur,2024-03-25,2024-01-29,5827.62,True,3
SCH0009961,SES0008882,Dubai,2024-04-14,2024-05-24,10558.29,False,13
SCH0009962,SES0005779,Ahmedabad,2024-04-14,2024-05-12,3591.31,True,7
SCH0009963,SES0006784,Mumbai,2024-09-18,2024-08-06,6473.02,True,26
SCH0009964,SES0007680,Delhi,2024-03-12,2024-04-20,4474.71,True,7
SCH0009965,SES0002681,Goa,2024-05-26,2024-05-30,9280.39,True,9
SCH0009966,SES0005144,New York,2024-06-21,2024-07-13,23168.87,False,23
SCH0009967,SES0007761,Chennai,2024-04-15,2024-04-21,4045.45,True,4
SCH0009968,SES0007083,Ahmedabad,2024-05-01,2024-06-13,4894.75,True,15
SCH0009969,SES0002064,Hyderabad,2024-09-05,2024-09-10,5040.97,True,26
SCH0009970,SES0006202,Delhi,2024-07-09,2024-07-16,3672.56,True,25
SCH0009971,SES0002228,Jaipur,2024-03-14,2024-02-28,3411.7,True,6
SCH0009972,SES0006479,Ahmedabad,2024-06-14,2024-04-25,6506.49,True,12
SCH0009973,SES0006417,Jaipur,2024-04-14,2024-05-12,6891.95,True,10
SCH0009974,SES0002675,Hyderabad,2024-03-07,2024-03-25,6257.35,True,8
SCH0009975,SES0007247,Mumbai,2024-07-16,2024-07-27,9010.33,True,21
SCH0009976,SES0003585,Goa,2024-05-08,2024-03-21,3957.19,True,11
SCH0009977,SES0006140,Pune,2024-05-11,2024-05-26,9601.82,True,18
SCH0009978,SES0003327,Bangkok,2024-07-26,2024-08-10,11493.53,False,23
SCH0009979,SES0010675,Mumbai,2024-07-02,2024-07-05,3277.79,True,22
SCH0009980,SES0003788,Bangkok,2024-07-31,2024-07-08,8000.0,False,25
SCH0009981,SES0007039,London,2024-02-24,2024-04-07,14430.54,False,6
SCH0009982,SES0005032,Bangkok,2024-03-19,2024-03-25,14018.58,False,11
SCH0009983,SES0007795,Kolkata,2024-03-24,2024-02-23,6065.52,True,5
SCH0009984,SES0003400,Chennai,2024-06-12,2024-07-02,5418.4,True,22
SCH0009985,SES0005563,Goa,2024-05-16,2024-04-24,3049.74,True,9
SCH0009986,SES0011926,Bengaluru,2024-03-13,2024-03-15,4200.29,True,7
SCH0009987,SES0001294,Delhi,2024-07-13,2024-08-20,4236.17,True,26
SCH0009988,SES0006526,Chennai,2024-08-29,2024-07-17,2415.37,True,25
SCH0009989,SES0009200,Kolkata,2024-04-03,2024-03-23,3319.67,True,5
SCH0009990,SES0010020,Dubai,2024-04-04,2024-03-06,12266.08,False,3
SCH0009991,SES0004636,Kolkata,2024-03-24,2024-03-18,8720.66,True,3
SCH0009992,SES0006646,Jaipur,2024-07-21,2024-07-29,5305.93,True,23
SCH0009993,SES0010036,Goa,2024-05-22,2024-05-01,6405.21,True,16
SCH0009994,SES0003927,New York,2024-04-25,2024-04-03,8524.35,False,8
SCH0009995,SES0002468,Singapore,2024-02-03,2024-02-11,32764.71,False,2
SCH0009996,SES0011957,Mumbai,2024-07-25,2024-07-01,8270.42,True,24
SCH0009997,SES0003015,Pune,2024-02-27,2024-03-27,2209.81,True,5
SCH0009998,SES0008325,Delhi,2024-07-27,2024-07-08,3706.61,True,25
SCH0009999,SES0008762,New York,2024-06-16,2024-05-19,23106.81,False,17
SCH0010000,SES0010844,Kolkata,2024-07-03,2024-07-19,6359.82,True,21
SCH0010001,SES0002891,New York,2024-08-01,2024-06-01,12845.55,False,20
SCH0010002,SES0007366,Jaipur,2024-06-15,2024-07-06,4349.43,True,19
SCH0010003,SES0005327,Jaipur,2024-05-29,2024-05-05,3870.15,True,14
SCH0010004,SES0001522,Bangkok,2024-04-16,2024-05-10,19057.37,False,9
SCH0010005,SES0010721,Mumbai,2024-06-17,2024-07-04,7933.67,True,23
SCH0010006,SES0002581,Bangkok,2024-05-05,2024-05-21,12264.68,False,9
SCH0010007,SES0003819,Bengaluru,2024-03-08,2024-04-03,7334.38,True,9
SCH0010008,SES0005294,Ahmedabad,2024-05-08,2024-06-29,3595.11,True,15
SCH0010009,SES0006513,Chennai,2024-04-16,2024-04-28,3501.51,True,15
SCH0010010,SES0003283,Pune,2024-04-06,2024-03-30,6818.79,True,5
SCH0010011,SES0002442,Mumbai,2024-08-08,2024-07-20,7106.57,True,26
SCH0010012,SES0008029,Goa,2024-06-13,2024-05-02,6908.89,True,17
SCH0010013,SES0009954,Singapore,2024-07-21,2024-06-22,9340.37,False,20
SCH0010014,SES0000970,Hyderabad,2024-03-02,2024-03-17,4079.05,True,5
SCH0010015,SES0000992,Bengaluru,2024-07-05,2024-05-26,6830.79,True,17
SCH0010016,SES0008500,Hyderabad,2024-02-09,2024-04-02,4997.12,True,3
SCH0010017,SES0011677,London,2024-06-09,2024-06-05,10542.33,False,12
SCH0010018,SES0008780,Bengaluru,2024-03-09,2024-05-14,5903.66,True,8
SCH0010019,SES0006786,London,2024-07-22,2024-05-17,12614.43,False,19
SCH0010020,SES0000250,Hyderabad,2024-04-13,2024-04-04,10074.98,True,11
SCH0010021,SES0002265,Bengaluru,2024-04-16,2024-04-20,9117.37,True,5
SCH0010022,SES0010549,Jaipur,2024-02-09,2024-03-21,6258.14,True,3
SCH0010023,SES0006051,Jaipur,2024-08-19,2024-08-07,8470.99,True,25
SCH0010024,SES0001724,Dubai,2024-05-23,2024-06-16,18627.53,False,20
SCH0010025,SES0002375,Bengaluru,2024-05-22,2024-04-14,6675.34,True,11
SCH0010026,SES0006548,Pune,2024-07-05,2024-08-16,8875.84,True,23
SCH0010027,SES0006413,Dubai,2024-06-01,2024-05-16,20388.97,False,14
SCH0010028,SES0008878,Bangkok,2024-04-15,2024-05-06,15873.5,False,15
SCH0010029,SES0005911,Delhi,2024-04-23,2024-05-19,2485.31,True,9
SCH0010030,SES0000519,Bengaluru,2024-04-10,2024-04-30,4754.02,True,10
SCH0010031,SES0003582,Dubai,2024-05-25,2024-05-27,27220.12,False,19
SCH0010032,SES0005167,Bengaluru,2024-01-29,2024-04-04,7174.25,True,1
SCH0010033,SES0000191,Hyderabad,2024-06-06,2024-06-10,6013.4,True,12
SCH0010034,SES0001898,New York,2024-05-27,2024-04-11,13757.65,False,10
SCH0010035,SES0007243,London,2024-03-19,2024-03-24,8000.0,False,9
SCH0010036,SES0010914,Chennai,2024-07-02,2024-06-23,4031.58,True,18
SCH0010037,SES0006556,Goa,2024-03-22,2024-03-25,4351.44,True,4
SCH0010038,SES0010167,Jaipur,2024-05-03,2024-05-10,4336.52,True,7
SCH0010039,SES0005897,Bengaluru,2024-08-06,2024-07-06,6294.44,True,20
SCH0010040,SES0005791,Delhi,2024-09-06,2024-09-19,10875.53,True,25
SCH0010041,SES0008157,Goa,2024-06-28,2024-06-17,5163.72,True,16
SCH0010042,SES0007322,Jaipur,2024-04-29,2024-05-13,4506.64,True,11
SCH0010043,SES0011872,Jaipur,2024-04-02,2024-03-13,4430.69,True,8
SCH0010044,SES0010959,Hyderabad,2024-03-23,2024-03-20,5165.48,True,9
SCH0010045,SES0008796,London,2024-03-20,2024-04-17,11918.57,False,10
SCH0010046,SES0003033,Ahmedabad,2024-04-29,2024-05-20,5156.84,True,11
SCH0010047,SES0005806,Kolkata,2024-05-10,2024-06-28,5885.96,True,17
SCH0010048,SES0007274,Pune,2024-05-03,2024-03-08,5344.77,True,6
SCH0010049,SES0009905,Goa,2024-06-17,2024-07-06,5901.82,True,22
SCH0010050,SES0005344,Hyderabad,2024-09-05,2024-08-16,5845.92,True,24
SCH0010051,SES0009053,Kolkata,2024-03-16,2024-03-17,2419.32,True,7
SCH0010052,SES0002797,Mumbai,2024-06-02,2024-06-13,6340.72,True,11
SCH0010053,SES0004616,Delhi,2024-06-05,2024-07-13,3757.82,True,21
SCH0010054,SES0008770,Pune,2024-08-08,2024-08-11,3170.56,True,26
SCH0010055,SES0000555,Ahmedabad,2024-08-27,2024-08-18,3159.66,True,23
SCH0010056,SES0007812,Ahmedabad,2024-06-30,2024-06-22,5845.44,True,19
SCH0010057,SES0011442,Delhi,2024-07-07,2024-06-27,4496.12,True,25
SCH0010058,SES0011904,Mumbai,2024-03-21,2024-04-03,2507.93,True,9
SCH0010059,SES0001317,London,2024-04-23,2024-04-15,22902.9,False,8
SCH0010060,SES0004198,London,2024-07-14,2024-07-02,8779.69,False,23
SCH0010061,SES0005135,New York,2024-07-27,2024-07-21,19339.61,False,25
SCH0010062,SES0011108,Mumbai,2024-02-29,2024-03-29,5406.73,True,2
SCH0010063,SES0011713,Mumbai,2024-01-08,2024-03-24,7003.96,True,1
SCH0010064,SES0000303,Ahmedabad,2024-02-11,2024-02-25,10023.36,True,1
SCH0010065,SES0007414,Goa,2024-06-25,2024-07-21,2847.31,True,23
SCH0010066,SES0000278,Ahmedabad,2024-03-30,2024-04-16,4812.69,True,9
SCH0010067,SES0007425,Bangkok,2024-09-16,2024-08-22,15706.54,False,26
SCH0010068,SES0001294,Ahmedabad,2024-09-20,2024-07-23,5845.92,True,26
SCH0010069,SES0003656,Ahmedabad,2024-06-23,2024-05-12,5357.58,True,15
SCH0010070,SES0003918,Chennai,2024-02-18,2024-03-09,4268.35,True,3
SCH0010071,SES0010988,Ahmedabad,2024-08-11,2024-07-10,4120.13,True,20
SCH0010072,SES0009578,Bangkok,2024-05-17,2024-03-19,10319.33,False,8
SCH0010073,SES0008989,New York,2024-06-23,2024-06-16,29552.71,False,13
SCH0010074,SES0007197,Bengaluru,2024-02-26,2024-03-14,5905.75,True,6
SCH0010075,SES0001367,Hyderabad,2024-08-10,2024-08-20,7094.73,True,26
SCH0010076,SES0003498,Dubai,2024-05-27,2024-04-13,15441.31,False,10
SCH0010077,SES0005306,Kolkata,2024-01-13,2024-01-18,3779.19,True,1
SCH0010078,SES0008325,Dubai,2024-08-07,2024-09-11,10517.99,False,25
SCH0010079,SES0005766,Kolkata,2024-05-28,2024-04-22,5673.53,True,13
SCH0010080,SES0011905,Dubai,2024-02-14,2024-03-23,10722.54,False,1
SCH0010081,SES0007111,Bangkok,2024-08-17,2024-08-22,45448.34,False,21
SCH0010082,SES0004568,Ahmedabad,2024-08-28,2024-09-18,2913.01,True,26
SCH0010083,SES0002872,Dubai,2024-01-22,2024-02-01,20678.09,False,3
SCH0010084,SES0001072,Pune,2024-05-10,2024-06-28,9198.0,True,16
SCH0010085,SES0005960,Delhi,2024-04-08,2024-03-22,6245.62,True,8
SCH0010086,SES0000619,New York,2024-04-04,2024-04-12,19689.42,False,10
SCH0010087,SES0006816,Chennai,2024-01-24,2024-01-27,3336.26,True,2
SCH0010088,SES0001431,Hyderabad,2024-03-14,2024-02-22,2827.91,True,5
SCH0010089,SES0000705,Bangkok,2024-07-21,2024-08-05,26503.31,False,25
SCH0010090,SES0005684,Bangkok,2024-04-07,2024-03-29,38294.96,False,6
SCH0010091,SES0004527,Delhi,2024-04-20,2024-02-09,4123.51,True,5
SCH0010092,SES0007624,Bengaluru,2024-09-06,2024-09-14,3116.22,True,25
SCH0010093,SES0003205,Delhi,2024-07-05,2024-08-30,1838.55,True,24
SCH0010094,SES0005606,Hyderabad,2024-08-28,2024-07-24,3319.91,True,26
SCH0010095,SES0000436,Mumbai,2024-07-08,2024-09-03,4696.33,True,23
SCH0010096,SES0003495,Mumbai,2024-06-20,2024-07-09,9317.5,True,17
SCH0010097,SES0007123,Bengaluru,2024-04-27,2024-04-16,6433.37,True,8
SCH0010098,SES0010966,Bengaluru,2024-06-01,2024-05-18,5552.67,True,12
SCH0010099,SES0006445,Dubai,2024-08-23,2024-07-25,14763.9,False,26
SCH0010100,SES0000403,Kolkata,2024-07-31,2024-07-13,3892.22,True,26
SCH0010101,SES0000034,Jaipur,2024-01-27,2024-02-20,8623.61,True,3
SCH0010102,SES0003781,Mumbai,2024-06-08,2024-06-28,5325.68,True,17
SCH0010103,SES0007502,Hyderabad,2024-04-03,2024-02-12,2119.55,True,4
SCH0010104,SES0010039,Delhi,2024-03-23,2024-04-06,3754.03,True,3
SCH0010105,SES0001573,Delhi,2024-04-30,2024-04-25,3486.71,True,16
SCH0010106,SES0007208,London,2024-04-09,2024-05-30,13723.54,False,14
SCH0010107,SES0003210,Dubai,2024-05-27,2024-06-24,23895.74,False,15
SCH0010108,SES0003774,Mumbai,2024-05-15,2024-05-27,4708.02,True,18
SCH0010109,SES0010026,Dubai,2024-05-21,2024-07-01,17353.81,False,18
SCH0010110,SES0005232,Mumbai,2024-08-13,2024-07-15,8311.45,True,21
SCH0010111,SES0000979,Ahmedabad,2024-07-27,2024-08-27,3719.76,True,26
SCH0010112,SES0011086,Bengaluru,2024-02-01,2024-01-21,10359.71,True,1
SCH0010113,SES0001083,London,2024-02-27,2024-03-23,12891.79,False,4
SCH0010114,SES0004216,Chennai,2024-04-20,2024-06-26,5093.29,True,13
SCH0010115,SES0002804,Kolkata,2024-05-02,2024-04-29,4391.91,True,13
SCH0010116,SES0002423,Jaipur,2024-05-04,2024-06-19,5163.49,True,16
SCH0010117,SES0007473,Mumbai,2024-04-03,2024-02-25,5871.33,True,4
SCH0010118,SES0005903,Bengaluru,2024-05-20,2024-05-27,5846.12,True,12
SCH0010119,SES0003956,Goa,2024-04-03,2024-06-06,3636.41,True,12
SCH0010120,SES0009304,Ahmedabad,2024-09-06,2024-07-13,3136.41,True,25
SCH0010121,SES0001223,Delhi,2024-05-08,2024-04-28,13376.69,True,10
SCH0010122,SES0006230,Delhi,2024-03-29,2024-05-19,4049.73,True,8
SCH0010123,SES0005652,Chennai,2024-01-10,2024-03-13,6500.83,True,1
SCH0010124,SES0002511,Mumbai,2024-03-24,2024-04-13,2583.61,True,3
SCH0010125,SES0009847,London,2024-05-02,2024-04-06,15680.82,False,9
SCH0010126,SES0008220,Delhi,2024-06-01,2024-05-27,4670.96,True,10
SCH0010127,SES0011919,Dubai,2024-04-13,2024-01-31,22843.17,False,3
SCH0010128,SES0011690,Dubai,2024-09-10,2024-09-20,8000.0,False,26
SCH0010129,SES0011915,Bangkok,2024-08-26,2024-07-01,19595.8,False,25
SCH0010130,SES0006696,London,2024-06-02,2024-05-11,10148.99,False,18
SCH0010131,SES0011655,Ahmedabad,2024-07-24,2024-08-14,5595.61,True,25
SCH0010132,SES0008534,Pune,2024-04-20,2024-05-05,3246.94,True,9
SCH0010133,SES0001500,Delhi,2024-06-25,2024-07-12,3490.52,True,17
SCH0010134,SES0001504,Hyderabad,2024-03-15,2024-04-29,4405.24,True,6
SCH0010135,SES0011660,Pune,2024-01-08,2024-03-05,3226.23,True,1
SCH0010136,SES0001111,Bengaluru,2024-03-23,2024-04-01,4063.44,True,11
SCH0010137,SES0010130,Bengaluru,2024-07-17,2024-08-19,3049.25,True,25
SCH0010138,SES0003514,London,2024-05-24,2024-06-10,8000.0,False,15
SCH0010139,SES0003725,Mumbai,2024-06-24,2024-05-24,7384.83,True,16
SCH0010140,SES0002815,Pune,2024-01-26,2024-02-16,2926.55,True,2
SCH0010141,SES0001524,London,2024-06-29,2024-07-24,16492.48,False,23
SCH0010142,SES0009674,Ahmedabad,2024-04-07,2024-04-18,6641.92,True,3
SCH0010143,SES0006543,Bengaluru,2024-07-21,2024-05-13,3843.05,True,17
SCH0010144,SES0009488,Jaipur,2024-07-03,2024-06-15,3533.11,True,18
SCH0010145,SES0008097,Singapore,2024-08-27,2024-08-10,20193.56,False,24
SCH0010146,SES0000639,Delhi,2024-04-05,2024-02-13,7686.14,True,5
SCH0010147,SES0004764,Kolkata,2024-06-24,2024-07-28,3078.73,True,25
SCH0010148,SES0002247,Goa,2024-03-01,2024-03-22,4628.28,True,4
SCH0010149,SES0004156,Mumbai,2024-04-22,2024-06-01,2457.75,True,10
SCH0010150,SES0004878,Jaipur,2024-07-28,2024-06-21,4199.5,True,21
SCH0010151,SES0001878,Mumbai,2024-04-25,2024-05-11,4982.47,True,10
SCH0010152,SES0011802,Goa,2024-06-18,2024-08-19,3491.72,True,23
SCH0010153,SES0005635,Delhi,2024-04-18,2024-04-01,4093.7,True,4
SCH0010154,SES0009720,Dubai,2024-05-18,2024-06-05,8918.53,False,11
SCH0010155,SES0002096,Bengaluru,2024-04-02,2024-04-08,5068.66,True,8
SCH0010156,SES0008308,Mumbai,2024-03-26,2024-04-09,7497.15,True,5
SCH0010157,SES0009625,Delhi,2024-04-22,2024-04-15,3168.91,True,8
SCH0010158,SES0011637,Pune,2024-04-25,2024-07-06,3831.19,True,15
SCH0010159,SES0000337,Ahmedabad,2024-04-17,2024-04-03,6009.03,True,12
SCH0010160,SES0010974,Delhi,2024-05-18,2024-06-05,7981.14,True,13
SCH0010161,SES0009760,Delhi,2024-08-14,2024-07-28,2704.64,True,23
SCH0010162,SES0004119,Hyderabad,2024-05-21,2024-06-24,4593.91,True,16
SCH0010163,SES0010671,Kolkata,2024-03-04,2024-03-29,5504.12,True,3
SCH0010164,SES0005012,Mumbai,2024-04-08,2024-04-14,4718.18,True,12
SCH0010165,SES0011667,New York,2024-06-17,2024-05-28,8000.0,False,14
SCH0010166,SES0011022,Ahmedabad,2024-04-03,2024-06-23,6005.53,True,13
SCH0010167,SES0011704,Chennai,2024-02-04,2024-02-02,9024.83,True,4
SCH0010168,SES0010850,Bengaluru,2024-03-29,2024-04-29,5149.55,True,11
SCH0010169,SES0001638,Chennai,2024-02-02,2024-03-04,3253.73,True,2
SCH0010170,SES0011080,New York,2024-08-16,2024-08-13,13952.81,False,21
SCH0010171,SES0010478,London,2024-04-29,2024-05-21,43693.58,False,10
SCH0010172,SES0010786,Pune,2024-05-18,2024-06-13,7072.61,True,17
SCH0010173,SES0008355,Goa,2024-05-02,2024-04-09,6348.73,True,13
SCH0010174,SES0003903,Goa,2024-02-27,2024-02-15,5667.85,True,1
SCH0010175,SES0003723,London,2024-06-16,2024-08-14,12957.52,False,21
SCH0010176,SES0003695,New York,2024-05-30,2024-06-10,16312.95,False,17
SCH0010177,SES0011488,Bengaluru,2024-04-15,2024-05-30,4763.94,True,11
SCH0010178,SES0010735,Dubai,2024-03-04,2024-05-04,23736.93,False,6
SCH0010179,SES0008322,Hyderabad,2024-07-07,2024-09-04,8987.3,True,26
SCH0010180,SES0000142,Bangkok,2024-05-29,2024-05-05,31544.96,False,15
SCH0010181,SES0009823,Hyderabad,2024-02-04,2024-03-03,2785.68,True,3
SCH0010182,SES0002944,Bengaluru,2024-06-01,2024-05-30,5375.45,True,19
SCH0010183,SES0007278,Delhi,2024-03-30,2024-03-11,6599.21,True,7
SCH0010184,SES0009385,Bangkok,2024-05-16,2024-05-01,24573.65,False,15
SCH0010185,SES0007919,Bengaluru,2024-03-17,2024-03-15,3821.15,True,6
SCH0010186,SES0001834,Pune,2024-07-22,2024-08-22,15766.52,True,24
SCH0010187,SES0005982,New York,2024-04-04,2024-05-07,9522.93,False,7
SCH0010188,SES0008195,Dubai,2024-02-18,2024-02-17,10492.39,False,4
SCH0010189,SES0008478,Mumbai,2024-07-15,2024-07-31,5396.13,True,18
SCH0010190,SES0007449,Jaipur,2024-04-20,2024-02-19,11461.18,True,6
SCH0010191,SES0001486,Bengaluru,2024-07-05,2024-06-27,3517.56,True,16
SCH0010192,SES0003760,Bengaluru,2024-04-01,2024-03-27,4419.0,True,10
SCH0010193,SES0011560,Jaipur,2024-02-13,2024-03-08,7562.2,True,2
SCH0010194,SES0001781,Delhi,2024-01-18,2024-04-05,4879.78,True,2
SCH0010195,SES0004146,Goa,2024-03-19,2024-02-16,4299.09,True,5
SCH0010196,SES0010164,Kolkata,2024-07-04,2024-09-06,6162.59,True,26
SCH0010197,SES0010518,New York,2024-08-20,2024-08-02,20666.29,False,23
SCH0010198,SES0011847,Chennai,2024-02-05,2024-03-20,7421.79,True,4
SCH0010199,SES0010429,Dubai,2024-05-16,2024-04-25,34397.34,False,11
SCH0010200,SES0005877,Singapore,2024-07-24,2024-07-28,21025.72,False,25
SCH0010201,SES0004341,Ahmedabad,2024-07-25,2024-06-21,5523.09,True,18
SCH0010202,SES0005305,Kolkata,2024-03-02,2024-02-26,5354.24,True,2
SCH0010203,SES0003916,Bangkok,2024-07-29,2024-08-26,23030.28,False,26
SCH0010204,SES0005360,Kolkata,2024-08-18,2024-07-07,5024.43,True,25
SCH0010205,SES0004190,Goa,2024-06-30,2024-06-02,4913.57,True,16
SCH0010206,SES0002081,Hyderabad,2024-07-11,2024-07-02,7931.92,True,22
SCH0010207,SES0001638,Ahmedabad,2024-04-02,2024-03-05,9013.21,True,2
SCH0010208,SES0005634,Pune,2024-05-01,2024-05-23,2689.15,True,13
SCH0010209,SES0008907,Ahmedabad,2024-05-13,2024-05-14,4934.51,True,13
SCH0010210,SES0010407,Kolkata,2024-08-20,2024-07-30,3731.34,True,25
SCH0010211,SES0000373,Chennai,2024-05-17,2024-05-31,4339.92,True,10
SCH0010212,SES0007334,Dubai,2024-04-06,2024-04-19,22054.19,False,8
SCH0010213,SES0003904,Ahmedabad,2024-02-05,2024-02-26,6423.87,True,1
SCH0010214,SES0000449,Goa,2024-02-28,2024-01-21,4699.21,True,1
SCH0010215,SES0011086,Goa,2024-03-12,2024-02-29,2286.24,True,1
SCH0010216,SES0008915,Ahmedabad,2024-07-17,2024-08-04,3340.85,True,25
SCH0010217,SES0003448,Bangkok,2024-02-17,2024-04-05,28233.09,False,4
SCH0010218,SES0000265,Delhi,2024-04-19,2024-06-03,1642.26,True,12
SCH0010219,SES0001899,Dubai,2024-01-31,2024-04-06,32653.7,False,3
SCH0010220,SES0000019,Delhi,2024-07-03,2024-07-08,6054.11,True,23
SCH0010221,SES0007278,Singapore,2024-05-03,2024-04-12,34824.9,False,7
SCH0010222,SES0004947,Pune,2024-04-19,2024-05-31,4539.5,True,9
SCH0010223,SES0010504,London,2024-07-05,2024-08-21,8000.0,False,26
SCH0010224,SES0002420,Pune,2024-06-18,2024-06-09,5838.01,True,22
SCH0010225,SES0001845,Delhi,2024-03-22,2024-02-11,8183.39,True,1
SCH0010226,SES0005156,Chennai,2024-06-04,2024-07-02,7114.49,True,17
SCH0010227,SES0005737,Jaipur,2024-02-10,2024-01-26,3770.35,True,1
SCH0010228,SES0007679,New York,2024-05-25,2024-05-29,18833.28,False,19
SCH0010229,SES0002303,Pune,2024-08-26,2024-07-15,3971.37,True,24
SCH0010230,SES0008451,Goa,2024-02-05,2024-02-23,3541.46,True,2
SCH0010231,SES0010489,Mumbai,2024-04-07,2024-04-29,7202.3,True,9
SCH0010232,SES0011341,New York,2024-06-10,2024-05-12,9909.35,False,14
SCH0010233,SES0005075,Dubai,2024-06-18,2024-05-13,11534.43,False,18
SCH0010234,SES0004718,Kolkata,2024-07-01,2024-07-24,3160.2,True,24
SCH0010235,SES0000263,Bengaluru,2024-07-06,2024-06-12,2707.82,True,16
SCH0010236,SES0003069,Hyderabad,2024-03-23,2024-02-21,5211.2,True,2
SCH0010237,SES0008122,Hyderabad,2024-06-06,2024-06-04,7821.26,True,19
SCH0010238,SES0010580,Bengaluru,2024-06-24,2024-07-11,4564.43,True,16
SCH0010239,SES0002475,Jaipur,2024-07-24,2024-08-16,2691.09,True,23
SCH0010240,SES0011704,Goa,2024-04-18,2024-03-16,6877.28,True,4
SCH0010241,SES0007429,Bangkok,2024-03-30,2024-03-28,41892.03,False,2
SCH0010242,SES0008138,Pune,2024-08-31,2024-07-07,3795.24,True,24
SCH0010243,SES0002193,Chennai,2024-05-08,2024-05-07,4058.54,True,11
SCH0010244,SES0005824,Chennai,2024-07-12,2024-09-12,6040.63,True,26
SCH0010245,SES0003422,Chennai,2024-04-02,2024-04-12,9402.67,True,9
SCH0010246,SES0004269,London,2024-04-11,2024-04-29,13906.1,False,14
SCH0010247,SES0000930,Pune,2024-02-29,2024-02-04,2884.25,True,4
SCH0010248,SES0010186,Kolkata,2024-02-08,2024-02-22,6326.91,True,3
SCH0010249,SES0002801,Pune,2024-05-29,2024-07-27,6765.74,True,18
SCH0010250,SES0007877,Hyderabad,2024-05-12,2024-04-12,4926.84,True,13
SCH0010251,SES0010824,Bengaluru,2024-07-26,2024-06-18,3931.38,True,20
SCH0010252,SES0000291,London,2024-06-05,2024-07-10,29649.17,False,22
SCH0010253,SES0005107,Bangkok,2024-07-09,2024-06-22,23482.67,False,24
SCH0010254,SES0003296,Delhi,2024-07-09,2024-07-11,3614.2,True,24
SCH0010255,SES0000002,Kolkata,2024-05-29,2024-04-30,5012.24,True,15
SCH0010256,SES0010592,Goa,2024-07-22,2024-07-18,2862.12,True,22
SCH0010257,SES0002840,London,2024-05-15,2024-06-22,25411.2,False,13
SCH0010258,SES0005465,Mumbai,2024-06-21,2024-06-06,4425.36,True,22
SCH0010259,SES0006469,Mumbai,2024-02-12,2024-02-12,4128.69,True,1
SCH0010260,SES0005925,London,2024-02-17,2024-02-09,17739.74,False,3
SCH0010261,SES0006164,Goa,2024-05-25,2024-03-11,4994.65,True,9
SCH0010262,SES0005582,Hyderabad,2024-09-02,2024-08-07,7030.21,True,24
SCH0010263,SES0011091,New York,2024-04-19,2024-03-26,24234.81,False,4
SCH0010264,SES0007576,Ahmedabad,2024-07-21,2024-08-07,4616.7,True,22
SCH0010265,SES0003429,New York,2024-03-12,2024-03-27,26418.88,False,10
SCH0010266,SES0005927,Kolkata,2024-05-13,2024-07-15,5769.24,True,19
SCH0010267,SES0011310,London,2024-06-04,2024-05-25,14569.71,False,16
SCH0010268,SES0011548,Dubai,2024-05-17,2024-07-20,16943.52,False,18
SCH0010269,SES0000331,Hyderabad,2024-05-19,2024-06-16,4631.85,True,17
SCH0010270,SES0000957,Goa,2024-08-06,2024-07-07,6015.56,True,23
SCH0010271,SES0003243,Mumbai,2024-02-01,2024-03-15,4243.7,True,3
SCH0010272,SES0002495,Kolkata,2024-04-22,2024-06-10,4204.19,True,15
SCH0010273,SES0000151,Delhi,2024-05-02,2024-05-12,10802.18,True,11
SCH0010274,SES0006667,London,2024-08-21,2024-07-03,28850.07,False,25
SCH0010275,SES0011898,Hyderabad,2024-05-15,2024-04-29,3625.54,True,12
SCH0010276,SES0000209,Hyderabad,2024-07-23,2024-07-15,6175.69,True,22
SCH0010277,SES0008302,Bangkok,2024-05-04,2024-06-19,19133.1,False,14
SCH0010278,SES0004603,New York,2024-04-04,2024-02-24,21933.61,False,4
SCH0010279,SES0004947,Jaipur,2024-03-13,2024-05-03,5192.32,True,9
SCH0010280,SES0011040,Delhi,2024-05-22,2024-06-30,7909.79,True,17
SCH0010281,SES0009827,Bengaluru,2024-09-14,2024-08-13,5643.43,True,26
SCH0010282,SES0010069,Jaipur,2024-05-16,2024-05-13,4794.21,True,14
SCH0010283,SES0008190,Bengaluru,2024-07-30,2024-07-12,7456.76,True,26
SCH0010284,SES0006306,Pune,2024-03-08,2024-05-20,5395.46,True,9
SCH0010285,SES0009644,Goa,2024-06-05,2024-05-13,5159.48,True,16
