view_id,search_id,hotel_id,listed_price,week_number
VEW0008371,SCH0002547,HTL0024,2789.7,6
VEW0008372,SCH0016308,HTL0027,2596.62,7
VEW0008373,SCH0016030,HTL0081,8860.96,21
VEW0008374,SCH0001632,HTL0097,11680.23,4
VEW0008375,SCH0000622,HTL0114,22860.71,19
VEW0008376,SCH0006806,HTL0119,16629.67,26
VEW0008377,SCH0008634,HTL0050,7932.18,16
VEW0008378,SCH0011217,HTL0082,7874.09,21
VEW0008379,SCH0014563,HTL0051,8832.5,11
VEW0008380,SCH0006699,HTL0119,10460.97,19
VEW0008381,SCH0011620,HTL0081,7224.79,18
VEW0008382,SCH0004509,HTL0008,6584.25,11
VEW0008383,SCH0007363,HTL0114,30342.4,15
VEW0008384,SCH0008596,HTL0080,4610.18,26
VEW0008385,SCH0004559,HTL0086,3899.23,25
VEW0008386,SCH0004574,HTL0112,13564.78,1
VEW0008387,SCH0003797,HTL0036,4658.65,13
VEW0008388,SCH0001052,HTL0050,5841.16,22
VEW0008389,SCH0000937,HTL0105,10632.36,16
VEW0008390,SCH0003890,HTL0050,7048.37,21
VEW0008391,SCH0007181,HTL0097,21004.02,17
VEW0008392,SCH0008306,HTL0110,26420.12,7
VEW0008393,SCH0016902,HTL0021,4513.94,22
VEW0008394,SCH0008234,HTL0078,3983.73,22
VEW0008395,SCH0015737,HTL0059,6008.07,3
VEW0008396,SCH0000839,HTL0016,7394.65,1
VEW0008397,SCH0007661,HTL0013,8256.84,8
VEW0008398,SCH0017303,HTL0090,4355.07,12
VEW0008399,SCH0002444,HTL0081,6311.51,19
VEW0008400,SCH0015447,HTL0019,4267.33,16
VEW0008401,SCH0009029,HTL0106,20755.57,3
VEW0008402,SCH0009358,HTL0001,6563.51,25
VEW0008403,SCH0001987,HTL0004,6416.23,7
VEW0008404,SCH0003932,HTL0031,9263.97,9
VEW0008405,SCH0015819,HTL0079,6886.25,18
VEW0008406,SCH0014161,HTL0087,7637.96,24
VEW0008407,SCH0015291,HTL0060,3641.91,25
VEW0008408,SCH0004941,HTL0036,6182.66,25
VEW0008409,SCH0008712,HTL0078,4055.87,4
VEW0008410,SCH0006537,HTL0085,3347.33,1
VEW0008411,SCH0005938,HTL0096,8236.24,14
VEW0008412,SCH0008674,HTL0026,7919.03,5
VEW0008413,SCH0007398,HTL0107,19756.96,18
VEW0008414,SCH0006555,HTL0070,4498.61,3
VEW0008415,SCH0013360,HTL0052,7294.83,21
VEW0008416,SCH0008121,HTL0043,7633.96,26
VEW0008417,SCH0002413,HTL0021,3220.66,23
VEW0008418,SCH0002818,HTL0113,21990.6,7
VEW0008419,SCH0000293,HTL0023,3915.22,24
VEW0008420,SCH0005589,HTL0042,8015.05,16
VEW0008421,SCH0010436,HTL0025,5146.11,9
VEW0008422,SCH0010487,HTL0070,4344.93,13
VEW0008423,SCH0011166,HTL0005,5189.27,6
VEW0008424,SCH0012256,HTL0062,3622.82,20
VEW0008425,SCH0002406,HTL0002,8361.67,17
VEW0008426,SCH0016183,HTL0014,7105.07,4
VEW0008427,SCH0003823,HTL0014,4929.98,7
VEW0008428,SCH0003302,HTL0045,3393.12,8
VEW0008429,SCH0008279,HTL0085,3450.76,2
VEW0008430,SCH0008684,HTL0005,6676.32,5
VEW0008431,SCH0000797,HTL0054,4864.04,19
VEW0008432,SCH0004511,HTL0045,2986.7,16
VEW0008433,SCH0000163,HTL0046,7926.17,8
VEW0008434,SCH0007359,HTL0111,10117.94,1
VEW0008435,SCH0006766,HTL0070,5814.33,2
VEW0008436,SCH0002078,HTL0065,7787.74,22
VEW0008437,SCH0015163,HTL0015,1525.82,18
VEW0008438,SCH0017100,HTL0098,18012.54,23
VEW0008439,SCH0006254,HTL0009,5453.26,18
VEW0008440,SCH0017860,HTL0059,6096.23,1
VEW0008441,SCH0005064,HTL0071,2947.22,11
VEW0008442,SCH0017724,HTL0069,2253.7,1
VEW0008443,SCH0015608,HTL0050,7111.07,22
VEW0008444,SCH0011566,HTL0116,17514.47,12
VEW0008445,SCH0014443,HTL0079,7513.53,1
VEW0008446,SCH0016294,HTL0016,7514.12,19
VEW0008447,SCH0017712,HTL0118,24944.42,9
VEW0008448,SCH0010683,HTL0058,4523.69,5
VEW0008449,SCH0009995,HTL0118,32049.86,2
VEW0008450,SCH0010375,HTL0077,5152.54,2
VEW0008451,SCH0003017,HTL0089,2641.23,20
VEW0008452,SCH0001316,HTL0067,2949.37,5
VEW0008453,SCH0017760,HTL0085,4865.34,11
VEW0008454,SCH0012031,HTL0014,5999.57,4
VEW0008455,SCH0005357,HTL0094,8107.72,1
VEW0008456,SCH0006874,HTL0002,4144.52,18
VEW0008457,SCH0002287,HTL0052,6801.79,14
VEW0008458,SCH0013803,HTL0006,13352.17,25
VEW0008459,SCH0007050,HTL0071,3060.9,5
VEW0008460,SCH0002002,HTL0035,4583.07,9
VEW0008461,SCH0016386,HTL0117,8115.78,14
VEW0008462,SCH0000214,HTL0089,6273.85,15
VEW0008463,SCH0001875,HTL0090,8506.15,20
VEW0008464,SCH0000502,HTL0101,46947.87,25
VEW0008465,SCH0001132,HTL0118,22002.15,4
VEW0008466,SCH0002155,HTL0014,3018.04,22
VEW0008467,SCH0009038,HTL0051,8328.61,23
VEW0008468,SCH0014378,HTL0065,11007.68,7
VEW0008469,SCH0008657,HTL0026,4386.09,8
VEW0008470,SCH0016305,HTL0079,4086.02,3
VEW0008471,SCH0009606,HTL0095,37754.67,3
VEW0008472,SCH0008202,HTL0016,7946.0,11
VEW0008473,SCH0012186,HTL0076,10612.78,5
VEW0008474,SCH0008353,HTL0020,5957.3,4
VEW0008475,SCH0001249,HTL0051,5294.52,1
VEW0008476,SCH0015396,HTL0119,12730.01,26
VEW0008477,SCH0000503,HTL0089,2737.25,24
VEW0008478,SCH0016193,HTL0059,2856.31,7
VEW0008479,SCH0013566,HTL0010,3862.98,25
VEW0008480,SCH0014975,HTL0040,7289.42,23
VEW0008481,SCH0003518,HTL0110,21911.91,2
VEW0008482,SCH0006482,HTL0055,2209.35,25
VEW0008483,SCH0011985,HTL0049,6479.83,4
VEW0008484,SCH0004590,HTL0002,3249.77,20
VEW0008485,SCH0006894,HTL0014,5984.27,23
VEW0008486,SCH0016030,HTL0066,8639.18,21
VEW0008487,SCH0010519,HTL0102,8215.1,24
VEW0008488,SCH0013886,HTL0071,2954.05,21
VEW0008489,SCH0013604,HTL0113,36415.52,3
VEW0008490,SCH0014727,HTL0029,5743.44,8
VEW0008491,SCH0012302,HTL0119,17568.58,16
VEW0008492,SCH0012579,HTL0048,3066.09,4
VEW0008493,SCH0005396,HTL0068,6756.45,25
VEW0008494,SCH0012155,HTL0002,6361.72,19
VEW0008495,SCH0006030,HTL0008,3925.46,10
VEW0008496,SCH0000752,HTL0074,2941.15,23
VEW0008497,SCH0017658,HTL0109,30184.24,14
VEW0008498,SCH0011828,HTL0060,4999.71,6
VEW0008499,SCH0004876,HTL0082,3260.26,4
VEW0008500,SCH0008197,HTL0014,6204.05,21
VEW0008501,SCH0004227,HTL0049,10172.67,10
VEW0008502,SCH0015080,HTL0002,4412.98,24
VEW0008503,SCH0009278,HTL0019,5759.73,5
VEW0008504,SCH0012803,HTL0075,4355.22,17
VEW0008505,SCH0011550,HTL0064,3456.26,19
VEW0008506,SCH0016665,HTL0053,5128.07,17
VEW0008507,SCH0017603,HTL0009,3033.63,19
VEW0008508,SCH0012008,HTL0092,17768.8,24
VEW0008509,SCH0009299,HTL0102,18784.95,5
VEW0008510,SCH0005328,HTL0057,5399.33,20
VEW0008511,SCH0000923,HTL0026,5337.94,21
VEW0008512,SCH0013693,HTL0039,9814.17,6
VEW0008513,SCH0008307,HTL0078,2837.37,3
VEW0008514,SCH0009072,HTL0057,3927.46,11
VEW0008515,SCH0004851,HTL0045,1709.04,8
VEW0008516,SCH0008878,HTL0101,9702.44,10
VEW0008517,SCH0016530,HTL0020,4077.26,7
VEW0008518,SCH0012043,HTL0003,4727.11,12
VEW0008519,SCH0009754,HTL0074,5605.25,9
VEW0008520,SCH0014890,HTL0029,4052.1,14
VEW0008521,SCH0003611,HTL0004,4847.28,10
VEW0008522,SCH0009165,HTL0090,6977.61,1
VEW0008523,SCH0005166,HTL0017,7046.81,3
VEW0008524,SCH0006088,HTL0049,2676.05,14
VEW0008525,SCH0008932,HTL0036,5282.96,6
VEW0008526,SCH0012692,HTL0014,5292.68,19
VEW0008527,SCH0014594,HTL0041,5038.1,10
VEW0008528,SCH0007778,HTL0103,10654.45,15
VEW0008529,SCH0004601,HTL0004,4590.57,24
VEW0008530,SCH0017609,HTL0111,8148.03,16
VEW0008531,SCH0006632,HTL0064,6055.31,24
VEW0008532,SCH0015006,HTL0034,3450.84,21
VEW0008533,SCH0003173,HTL0079,2844.12,13
VEW0008534,SCH0006406,HTL0084,8386.57,19
VEW0008535,SCH0012565,HTL0091,10109.92,22
VEW0008536,SCH0000313,HTL0067,6647.24,25
VEW0008537,SCH0005373,HTL0106,10421.76,25
VEW0008538,SCH0014513,HTL0002,3311.89,17
VEW0008539,SCH0017926,HTL0066,4428.42,15
VEW0008540,SCH0014846,HTL0081,3309.19,7
VEW0008541,SCH0017339,HTL0060,6831.33,6
VEW0008542,SCH0010869,HTL0080,3674.27,21
VEW0008543,SCH0013550,HTL0022,6525.99,8
VEW0008544,SCH0000617,HTL0117,19138.68,18
VEW0008545,SCH0005816,HTL0116,25709.67,4
VEW0008546,SCH0006016,HTL0076,3519.08,18
VEW0008547,SCH0011342,HTL0003,3973.56,14
VEW0008548,SCH0002892,HTL0079,2050.39,10
VEW0008549,SCH0009607,HTL0048,1602.31,20
VEW0008550,SCH0015892,HTL0096,18301.8,22
VEW0008551,SCH0003439,HTL0109,9451.87,1
VEW0008552,SCH0004232,HTL0005,8298.26,21
VEW0008553,SCH0004103,HTL0006,8231.39,23
VEW0008554,SCH0004154,HTL0103,12744.12,2
VEW0008555,SCH0016399,HTL0035,7171.29,23
VEW0008556,SCH0017239,HTL0001,3904.28,5
VEW0008557,SCH0015963,HTL0036,2587.14,12
VEW0008558,SCH0017843,HTL0074,3982.39,14
VEW0008559,SCH0012232,HTL0114,23205.26,4
VEW0008560,SCH0012120,HTL0069,3546.04,16
VEW0008561,SCH0008450,HTL0096,21566.9,16
VEW0008562,SCH0013664,HTL0014,2031.04,21
VEW0008563,SCH0009040,HTL0112,17470.44,21
VEW0008564,SCH0006103,HTL0101,10065.0,10
VEW0008565,SCH0007530,HTL0033,2217.27,17
VEW0008566,SCH0012030,HTL0063,7194.64,12
VEW0008567,SCH0007059,HTL0096,48791.1,6
VEW0008568,SCH0012532,HTL0073,3945.86,25
VEW0008569,SCH0002806,HTL0104,8212.93,19
VEW0008570,SCH0005622,HTL0063,2471.28,9
VEW0008571,SCH0012086,HTL0071,9157.16,26
VEW0008572,SCH0006698,HTL0080,7631.02,12
VEW0008573,SCH0015086,HTL0032,4973.83,20
VEW0008574,SCH0010386,HTL0111,17030.67,1
VEW0008575,SCH0013819,HTL0028,5864.45,22
VEW0008576,SCH0003915,HTL0085,2750.52,20
VEW0008577,SCH0002003,HTL0019,3511.67,16
VEW0008578,SCH0006586,HTL0060,5071.7,3
VEW0008579,SCH0009810,HTL0054,4578.59,20
VEW0008580,SCH0013459,HTL0109,25846.21,2
VEW0008581,SCH0002994,HTL0112,16159.76,18
VEW0008582,SCH0006553,HTL0037,5921.84,2
VEW0008583,SCH0002806,HTL0091,8060.42,19
VEW0008584,SCH0014828,HTL0075,9411.23,2
VEW0008585,SCH0006157,HTL0029,4674.34,21
VEW0008586,SCH0005310,HTL0030,3367.39,22
VEW0008587,SCH0013575,HTL0007,5152.89,17
VEW0008588,SCH0015521,HTL0117,17707.81,22
VEW0008589,SCH0015128,HTL0037,5474.14,9
VEW0008590,SCH0011423,HTL0090,4412.96,5
VEW0008591,SCH0009420,HTL0107,16391.77,25
VEW0008592,SCH0006389,HTL0110,27096.94,13
VEW0008593,SCH0005850,HTL0042,3856.64,7
VEW0008594,SCH0011602,HTL0004,6014.46,18
VEW0008595,SCH0003373,HTL0043,8786.99,22
VEW0008596,SCH0000534,HTL0069,2940.85,4
VEW0008597,SCH0005881,HTL0050,1837.3,24
VEW0008598,SCH0010038,HTL0057,4417.45,7
VEW0008599,SCH0011971,HTL0007,5453.86,23
VEW0008600,SCH0009635,HTL0027,4680.92,8
VEW0008601,SCH0002819,HTL0101,21912.47,26
VEW0008602,SCH0000125,HTL0092,23825.38,15
VEW0008603,SCH0013053,HTL0019,5317.2,25
VEW0008604,SCH0014748,HTL0076,1919.04,14
VEW0008605,SCH0006570,HTL0066,8161.9,8
VEW0008606,SCH0012426,HTL0097,12947.37,18
VEW0008607,SCH0006052,HTL0119,30879.47,13
VEW0008608,SCH0005246,HTL0097,18231.09,15
VEW0008609,SCH0017477,HTL0004,2196.61,25
VEW0008610,SCH0013667,HTL0113,43161.64,10
VEW0008611,SCH0006234,HTL0066,1856.36,20
VEW0008612,SCH0000307,HTL0024,8123.16,18
VEW0008613,SCH0015606,HTL0044,4689.56,11
VEW0008614,SCH0002058,HTL0113,27981.08,10
VEW0008615,SCH0003446,HTL0104,10133.03,25
VEW0008616,SCH0015514,HTL0013,2871.88,12
VEW0008617,SCH0007986,HTL0078,3505.49,21
VEW0008618,SCH0013477,HTL0085,4146.55,3
VEW0008619,SCH0016613,HTL0100,15210.68,1
VEW0008620,SCH0003585,HTL0025,4939.49,21
VEW0008621,SCH0007221,HTL0048,7635.22,12
VEW0008622,SCH0009870,HTL0086,4359.86,16
VEW0008623,SCH0004256,HTL0038,7528.36,19
VEW0008624,SCH0011711,HTL0102,48805.32,24
VEW0008625,SCH0017493,HTL0097,22139.08,13
VEW0008626,SCH0009061,HTL0071,4613.73,23
VEW0008627,SCH0007131,HTL0103,17535.66,8
VEW0008628,SCH0008901,HTL0004,4782.71,15
VEW0008629,SCH0003524,HTL0036,9650.49,5
VEW0008630,SCH0005226,HTL0096,10594.59,2
VEW0008631,SCH0004948,HTL0028,2849.41,21
VEW0008632,SCH0010616,HTL0107,20471.81,11
VEW0008633,SCH0014364,HTL0071,2738.92,20
VEW0008634,SCH0009833,HTL0077,4106.23,22
VEW0008635,SCH0009868,HTL0102,18767.2,13
VEW0008636,SCH0016430,HTL0024,3011.11,19
VEW0008637,SCH0001985,HTL0106,29735.92,25
VEW0008638,SCH0007296,HTL0080,4039.97,7
VEW0008639,SCH0000581,HTL0091,21438.83,5
VEW0008640,SCH0016363,HTL0086,3732.02,4
VEW0008641,SCH0001715,HTL0092,13587.99,26
VEW0008642,SCH0000753,HTL0069,3331.19,16
VEW0008643,SCH0002559,HTL0094,21125.88,8
VEW0008644,SCH0015940,HTL0111,9618.25,3
VEW0008645,SCH0015390,HTL0084,6763.28,10
VEW0008646,SCH0011539,HTL0091,25391.19,23
VEW0008647,SCH0014084,HTL0102,13119.73,11
VEW0008648,SCH0002587,HTL0081,2908.63,4
VEW0008649,SCH0001113,HTL0067,6888.75,8
VEW0008650,SCH0016534,HTL0037,11545.23,1
VEW0008651,SCH0017472,HTL0006,5415.47,25
VEW0008652,SCH0011702,HTL0087,6196.68,25
VEW0008653,SCH0000162,HTL0061,6894.97,6
VEW0008654,SCH0008903,HTL0041,3255.89,7
VEW0008655,SCH0012853,HTL0114,11900.52,7
VEW0008656,SCH0010508,HTL0069,2335.84,17
VEW0008657,SCH0014679,HTL0076,7796.28,14
VEW0008658,SCH0015256,HTL0060,4435.71,9
VEW0008659,SCH0002996,HTL0082,5115.88,2
VEW0008660,SCH0001960,HTL0076,5229.65,10
VEW0008661,SCH0017343,HTL0108,12611.07,19
VEW0008662,SCH0004618,HTL0082,1576.0,10
VEW0008663,SCH0011427,HTL0013,1478.99,18
VEW0008664,SCH0011114,HTL0004,4102.92,23
VEW0008665,SCH0006656,HTL0035,9912.88,11
VEW0008666,SCH0006677,HTL0108,18642.16,10
VEW0008667,SCH0010168,HTL0017,5276.66,11
VEW0008668,SCH0012413,HTL0102,19919.11,3
VEW0008669,SCH0003727,HTL0026,5905.21,21
VEW0008670,SCH0015417,HTL0038,3553.16,12
VEW0008671,SCH0003446,HTL0098,10471.23,25
VEW0008672,SCH0011929,HTL0019,3802.55,22
VEW0008673,SCH0000334,HTL0003,3828.48,5
VEW0008674,SCH0015649,HTL0078,1860.24,26
VEW0008675,SCH0003420,HTL0103,14199.19,13
VEW0008676,SCH0012075,HTL0044,3165.5,10
VEW0008677,SCH0015361,HTL0101,8279.32,9
VEW0008678,SCH0005075,HTL0096,19868.18,12
VEW0008679,SCH0012715,HTL0083,5380.69,2
VEW0008680,SCH0006153,HTL0116,12222.13,26
VEW0008681,SCH0009742,HTL0055,3089.37,8
VEW0008682,SCH0001871,HTL0069,3215.83,4
VEW0008683,SCH0004445,HTL0079,2295.18,13
VEW0008684,SCH0015711,HTL0011,9354.72,15
VEW0008685,SCH0002676,HTL0072,2230.44,23
VEW0008686,SCH0001952,HTL0018,8284.68,21
VEW0008687,SCH0001050,HTL0120,36922.78,6
VEW0008688,SCH0013956,HTL0118,19865.49,26
VEW0008689,SCH0017863,HTL0064,3662.66,5
VEW0008690,SCH0014186,HTL0023,6060.57,16
VEW0008691,SCH0017260,HTL0099,22939.17,5
VEW0008692,SCH0013547,HTL0080,3243.64,19
VEW0008693,SCH0009241,HTL0053,6878.83,14
VEW0008694,SCH0003896,HTL0043,7447.23,8
VEW0008695,SCH0007279,HTL0097,17529.51,24
VEW0008696,SCH0006627,HTL0091,22343.04,12
VEW0008697,SCH0014775,HTL0052,7485.84,3
VEW0008698,SCH0016182,HTL0048,6130.87,20
VEW0008699,SCH0004634,HTL0028,6700.76,24
VEW0008700,SCH0017710,HTL0031,6142.18,16
VEW0008701,SCH0001419,HTL0066,9088.7,20
VEW0008702,SCH0011526,HTL0049,5693.04,11
VEW0008703,SCH0001064,HTL0120,7905.54,1
VEW0008704,SCH0015414,HTL0056,5185.15,7
VEW0008705,SCH0011137,HTL0054,3310.52,17
VEW0008706,SCH0002359,HTL0092,8130.09,10
VEW0008707,SCH0014348,HTL0072,2421.61,20
VEW0008708,SCH0004236,HTL0089,3142.23,13
VEW0008709,SCH0003427,HTL0026,5397.72,5
VEW0008710,SCH0015585,HTL0047,2847.87,24
VEW0008711,SCH0014469,HTL0044,2345.28,19
VEW0008712,SCH0003380,HTL0116,12436.43,1
VEW0008713,SCH0015131,HTL0105,14414.08,3
VEW0008714,SCH0000601,HTL0068,6596.27,3
VEW0008715,SCH0006916,HTL0021,2853.78,12
VEW0008716,SCH0013360,HTL0009,7281.38,21
VEW0008717,SCH0011392,HTL0005,5699.53,24
VEW0008718,SCH0005190,HTL0003,9545.15,7
VEW0008719,SCH0005758,HTL0078,4297.02,14
VEW0008720,SCH0013106,HTL0035,2060.57,21
VEW0008721,SCH0014794,HTL0053,2671.13,6
VEW0008722,SCH0016402,HTL0012,6157.32,9
VEW0008723,SCH0008804,HTL0026,6375.66,4
VEW0008724,SCH0010170,HTL0120,14363.76,21
VEW0008725,SCH0010994,HTL0091,14640.48,7
VEW0008726,SCH0008156,HTL0041,4248.72,23
VEW0008727,SCH0014379,HTL0117,21135.16,22
VEW0008728,SCH0007213,HTL0102,9385.67,14
VEW0008729,SCH0016103,HTL0024,7996.03,19
VEW0008730,SCH0013715,HTL0046,4274.81,17
VEW0008731,SCH0007316,HTL0103,38705.97,23
VEW0008732,SCH0015511,HTL0046,7404.09,17
VEW0008733,SCH0016332,HTL0060,4908.72,3
VEW0008734,SCH0011999,HTL0053,4820.83,25
VEW0008735,SCH0001692,HTL0014,3961.09,19
VEW0008736,SCH0004457,HTL0111,10354.71,6
VEW0008737,SCH0007360,HTL0058,10982.09,22
VEW0008738,SCH0005211,HTL0107,19585.93,24
VEW0008739,SCH0011657,HTL0011,8997.8,26
VEW0008740,SCH0001917,HTL0096,11901.09,19
VEW0008741,SCH0005746,HTL0069,5761.73,25
VEW0008742,SCH0004020,HTL0100,16949.5,11
VEW0008743,SCH0011878,HTL0067,4453.4,12
VEW0008744,SCH0008069,HTL0063,4927.9,5
VEW0008745,SCH0000525,HTL0013,3584.05,16
VEW0008746,SCH0016920,HTL0033,5703.42,9
VEW0008747,SCH0014955,HTL0096,22514.24,13
VEW0008748,SCH0001938,HTL0120,22366.38,23
VEW0008749,SCH0011351,HTL0057,2860.64,23
VEW0008750,SCH0000847,HTL0109,21090.03,21
VEW0008751,SCH0000308,HTL0113,13534.94,12
VEW0008752,SCH0002142,HTL0025,5066.81,26
VEW0008753,SCH0017140,HTL0049,9830.11,7
VEW0008754,SCH0002133,HTL0034,6286.4,11
VEW0008755,SCH0013615,HTL0107,62566.53,21
VEW0008756,SCH0002495,HTL0077,3013.43,6
VEW0008757,SCH0007955,HTL0038,8509.6,8
VEW0008758,SCH0002113,HTL0059,4980.38,3
VEW0008759,SCH0015815,HTL0031,5286.5,19
VEW0008760,SCH0008054,HTL0083,3934.78,12
VEW0008761,SCH0001791,HTL0046,2268.33,19
VEW0008762,SCH0006431,HTL0095,13045.7,16
VEW0008763,SCH0012724,HTL0118,17170.28,2
VEW0008764,SCH0010015,HTL0076,6800.5,17
VEW0008765,SCH0010196,HTL0055,6043.77,26
VEW0008766,SCH0015644,HTL0117,27063.81,6
VEW0008767,SCH0014077,HTL0081,4224.43,19
VEW0008768,SCH0010243,HTL0019,4031.67,11
VEW0008769,SCH0006044,HTL0026,4265.2,23
VEW0008770,SCH0002295,HTL0119,12229.71,3
VEW0008771,SCH0008740,HTL0115,8612.16,20
VEW0008772,SCH0001606,HTL0094,11528.85,16
VEW0008773,SCH0002460,HTL0021,5808.6,25
VEW0008774,SCH0003034,HTL0101,11275.12,12
VEW0008775,SCH0009620,HTL0077,3792.13,1
VEW0008776,SCH0006202,HTL0075,3078.16,8
VEW0008777,SCH0014033,HTL0107,31932.23,5
VEW0008778,SCH0008479,HTL0109,56088.48,11
VEW0008779,SCH0016793,HTL0120,20749.05,16
VEW0008780,SCH0002518,HTL0090,2078.0,4
VEW0008781,SCH0007356,HTL0115,27180.64,8
VEW0008782,SCH0015433,HTL0112,12410.14,8
VEW0008783,SCH0003376,HTL0075,3202.65,21
VEW0008784,SCH0011203,HTL0050,3710.05,5
VEW0008785,SCH0008121,HTL0055,7885.04,26
VEW0008786,SCH0006643,HTL0032,3467.59,16
VEW0008787,SCH0017832,HTL0075,4388.83,26
VEW0008788,SCH0014147,HTL0042,3112.73,9
VEW0008789,SCH0010956,HTL0026,4550.49,24
VEW0008790,SCH0000617,HTL0101,19257.14,18
VEW0008791,SCH0016319,HTL0045,3299.93,22
VEW0008792,SCH0004068,HTL0055,5648.95,15
VEW0008793,SCH0004343,HTL0051,10564.6,25
VEW0008794,SCH0016950,HTL0034,4987.73,2
VEW0008795,SCH0014374,HTL0018,10776.92,9
VEW0008796,SCH0015730,HTL0106,14098.38,13
VEW0008797,SCH0002284,HTL0010,3239.95,17
VEW0008798,SCH0004187,HTL0113,58292.17,25
VEW0008799,SCH0008375,HTL0118,16282.93,9
VEW0008800,SCH0007982,HTL0035,4109.82,20
VEW0008801,SCH0017238,HTL0014,5926.03,26
VEW0008802,SCH0016834,HTL0021,3634.53,8
VEW0008803,SCH0001785,HTL0075,4978.26,18
VEW0008804,SCH0017886,HTL0096,19376.81,25
VEW0008805,SCH0001756,HTL0069,8361.91,12
VEW0008806,SCH0001102,HTL0037,1506.23,4
VEW0008807,SCH0006004,HTL0049,3952.33,21
VEW0008808,SCH0017506,HTL0111,35434.67,14
VEW0008809,SCH0004889,HTL0059,5232.59,25
VEW0008810,SCH0016192,HTL0013,2682.21,13
VEW0008811,SCH0001271,HTL0027,7552.74,12
VEW0008812,SCH0000537,HTL0096,11615.82,6
VEW0008813,SCH0002284,HTL0075,3285.89,17
VEW0008814,SCH0015405,HTL0038,5692.44,25
VEW0008815,SCH0012649,HTL0035,2327.76,11
VEW0008816,SCH0012207,HTL0049,6971.17,11
VEW0008817,SCH0001057,HTL0016,4792.67,19
VEW0008818,SCH0005187,HTL0093,14890.86,3
VEW0008819,SCH0005866,HTL0015,3847.85,14
VEW0008820,SCH0002707,HTL0108,19161.51,19
VEW0008821,SCH0012746,HTL0111,17462.99,5
VEW0008822,SCH0014229,HTL0047,4139.41,21
VEW0008823,SCH0001257,HTL0054,9479.08,22
VEW0008824,SCH0010957,HTL0020,2116.86,25
VEW0008825,SCH0016908,HTL0094,18494.03,24
VEW0008826,SCH0014144,HTL0023,4897.53,20
VEW0008827,SCH0015217,HTL0093,11442.77,19
VEW0008828,SCH0013029,HTL0012,3975.72,6
VEW0008829,SCH0009021,HTL0117,19732.18,15
VEW0008830,SCH0002386,HTL0086,3557.13,24
VEW0008831,SCH0001576,HTL0073,4986.44,12
VEW0008832,SCH0009658,HTL0025,2306.86,25
VEW0008833,SCH0004798,HTL0053,2262.67,12
VEW0008834,SCH0016716,HTL0090,4675.69,4
VEW0008835,SCH0011516,HTL0111,38516.65,13
VEW0008836,SCH0001016,HTL0002,5463.77,2
VEW0008837,SCH0003153,HTL0061,1568.11,7
VEW0008838,SCH0002792,HTL0032,4010.32,9
VEW0008839,SCH0007720,HTL0115,9998.6,2
VEW0008840,SCH0001897,HTL0001,4420.05,10
VEW0008841,SCH0005573,HTL0117,14816.58,15
VEW0008842,SCH0016906,HTL0116,41429.41,25
VEW0008843,SCH0017462,HTL0084,3871.37,9
VEW0008844,SCH0006289,HTL0077,8610.81,4
VEW0008845,SCH0010713,HTL0102,8807.87,15
VEW0008846,SCH0013482,HTL0114,13532.06,24
VEW0008847,SCH0009380,HTL0007,5130.42,6
VEW0008848,SCH0007570,HTL0103,13750.7,9
VEW0008849,SCH0017771,HTL0112,45406.77,12
VEW0008850,SCH0016385,HTL0085,3581.51,16
VEW0008851,SCH0000767,HTL0033,4947.77,12
VEW0008852,SCH0011219,HTL0036,6532.46,4
VEW0008853,SCH0015506,HTL0062,4724.96,18
VEW0008854,SCH0017383,HTL0111,35337.48,12
VEW0008855,SCH0016791,HTL0012,5548.72,15
VEW0008856,SCH0016824,HTL0029,4020.06,6
VEW0008857,SCH0003819,HTL0096,14347.7,11
VEW0008858,SCH0008968,HTL0034,5442.14,1
VEW0008859,SCH0009268,HTL0036,2302.81,3
VEW0008860,SCH0015254,HTL0050,5482.09,6
VEW0008861,SCH0000167,HTL0109,26924.6,8
VEW0008862,SCH0002852,HTL0041,7012.32,21
VEW0008863,SCH0005441,HTL0112,13680.94,23
VEW0008864,SCH0011614,HTL0041,3496.85,6
VEW0008865,SCH0009661,HTL0118,17331.51,17
VEW0008866,SCH0010939,HTL0108,8198.01,25
VEW0008867,SCH0006058,HTL0099,30544.32,19
VEW0008868,SCH0000378,HTL0096,19354.99,25
VEW0008869,SCH0003641,HTL0105,14159.33,10
VEW0008870,SCH0009881,HTL0061,4863.69,23
VEW0008871,SCH0014885,HTL0098,24642.97,14
VEW0008872,SCH0011004,HTL0064,6741.19,22
VEW0008873,SCH0000259,HTL0102,22905.24,14
VEW0008874,SCH0006190,HTL0118,33504.79,22
VEW0008875,SCH0001807,HTL0053,5511.08,15
VEW0008876,SCH0006231,HTL0042,5415.52,26
VEW0008877,SCH0009417,HTL0060,10097.7,8
VEW0008878,SCH0006924,HTL0073,3727.8,3
VEW0008879,SCH0013231,HTL0023,2523.74,2
VEW0008880,SCH0002042,HTL0029,4094.22,24
VEW0008881,SCH0014689,HTL0061,8030.85,12
VEW0008882,SCH0002592,HTL0091,14327.68,2
VEW0008883,SCH0010297,HTL0090,1942.63,7
VEW0008884,SCH0002196,HTL0120,12781.69,1
VEW0008885,SCH0006513,HTL0098,12439.55,12
VEW0008886,SCH0005291,HTL0009,9044.58,16
VEW0008887,SCH0012912,HTL0042,3714.22,12
