booking_id,attempt_id,user_id,hotel_id,booking_value,platform_commission_pct,revenue,week_number,is_domestic
BKG0002300,ATT0001245,USR003606,HTL0110,19593.65,0.1153,2258.95,21,False
BKG0002301,ATT0003628,USR003677,HTL0020,14261.8,0.1463,2086.88,14,True
BKG0002302,ATT0003657,USR000414,HTL0118,18034.62,0.1512,2726.78,12,False
BKG0002303,ATT0003205,USR002905,HTL0114,9151.2,0.1281,1172.12,10,False
BKG0002304,ATT0004191,USR000080,HTL0004,4327.97,0.1154,499.47,15,True
BKG0002305,ATT0005883,USR003126,HTL0035,6019.4,0.1567,942.97,5,True
BKG0002306,ATT0003401,USR000831,HTL0095,9160.3,0.1569,1437.51,6,False
BKG0002307,ATT0001463,USR002069,HTL0004,9423.09,0.1321,1244.72,1,True
BKG0002308,ATT0000611,USR000061,HTL0091,7915.95,0.0987,781.2,26,False
BKG0002309,ATT0005617,USR002725,HTL0007,4148.02,0.1257,521.38,17,True
BKG0002310,ATT0001094,USR001356,HTL0021,5494.77,0.1183,650.23,16,True
BKG0002311,ATT0000661,USR003611,HTL0113,18011.28,0.1104,1988.65,12,False
BKG0002312,ATT0000439,USR003846,HTL0092,29338.66,0.1154,3385.27,4,False
BKG0002313,ATT0005659,USR002357,HTL0041,3849.82,0.1293,497.89,18,True
BKG0002314,ATT0000221,USR001219,HTL0117,41486.76,0.1119,4642.63,1,False
BKG0002315,ATT0003099,USR001976,HTL0107,28046.4,0.1241,3481.34,1,False
BKG0002316,ATT0004149,USR002498,HTL0026,7756.52,0.1119,868.26,23,True
BKG0002317,ATT0001764,USR001151,HTL0106,29062.08,0.0974,2829.9,23,False
BKG0002318,ATT0003122,USR001550,HTL0039,4106.39,0.0993,407.69,20,True
BKG0002319,ATT0004524,USR003642,HTL0021,4882.37,0.1276,623.23,10,True
BKG0002320,ATT0000516,USR002901,HTL0033,5340.76,0.1008,538.25,19,True
BKG0002321,ATT0003577,USR002831,HTL0101,22196.49,0.1221,2710.95,18,False
BKG0002322,ATT0000399,USR003408,HTL0001,2845.47,0.135,384.18,7,True
BKG0002323,ATT0004614,USR003224,HTL0069,2000.61,0.1239,247.94,12,True
BKG0002324,ATT0002683,USR003844,HTL0062,8748.97,0.1257,1099.35,8,True
BKG0002325,ATT0000406,USR000901,HTL0046,4309.97,0.0916,394.77,25,True
BKG0002326,ATT0001081,USR003336,HTL0104,11560.05,0.1125,1300.15,9,False
BKG0002327,ATT0005935,USR003372,HTL0084,4078.34,0.1459,595.01,4,True
BKG0002328,ATT0000365,USR000801,HTL0101,15233.51,0.1156,1761.69,3,False
BKG0002329,ATT0005630,USR000429,HTL0016,7443.36,0.1338,995.85,1,True
BKG0002330,ATT0000739,USR000161,HTL0079,1670.78,0.1521,254.16,15,True
BKG0002331,ATT0003098,USR002844,HTL0068,14173.83,0.1284,1820.24,8,True
BKG0002332,ATT0005071,USR003004,HTL0120,50866.11,0.1038,5281.43,20,False
BKG0002333,ATT0005893,USR002101,HTL0053,3545.98,0.1537,544.85,9,True
BKG0002334,ATT0001258,USR001564,HTL0024,3041.69,0.1532,466.12,11,True
BKG0002335,ATT0002905,USR000875,HTL0012,3959.48,0.1252,495.75,22,True
BKG0002336,ATT0005033,USR001568,HTL0042,3893.17,0.1386,539.58,8,True
BKG0002337,ATT0005894,USR000330,HTL0118,14285.99,0.1576,2251.69,7,False
BKG0002338,ATT0002733,USR000972,HTL0102,14359.35,0.1509,2167.52,4,False
BKG0002339,ATT0004294,USR003010,HTL0111,8325.0,0.1308,1088.76,2,False
BKG0002340,ATT0000376,USR003479,HTL0058,4747.46,0.1415,671.66,11,True
BKG0002341,ATT0000848,USR000010,HTL0113,30348.53,0.1161,3523.14,13,False
BKG0002342,ATT0001145,USR002951,HTL0032,7987.41,0.1121,895.02,21,True
BKG0002343,ATT0000466,USR003868,HTL0098,26321.22,0.1232,3241.65,5,False
BKG0002344,ATT0001710,USR002371,HTL0003,3959.11,0.1013,401.22,24,True
BKG0002345,ATT0002183,USR000546,HTL0058,4162.57,0.1163,484.05,15,True
BKG0002346,ATT0005803,USR001236,HTL0059,6336.01,0.1279,810.44,1,True
BKG0002347,ATT0000022,USR002414,HTL0020,8021.38,0.1341,1075.42,6,True
BKG0002348,ATT0005236,USR003627,HTL0113,20377.92,0.14,2853.27,11,False
BKG0002349,ATT0004139,USR000651,HTL0005,7394.88,0.1252,926.16,3,True
BKG0002350,ATT0005325,USR002300,HTL0097,16737.19,0.1496,2504.09,5,False
BKG0002351,ATT0000556,USR003396,HTL0077,7764.22,0.136,1056.31,12,True
BKG0002352,ATT0000276,USR002779,HTL0070,2893.1,0.1419,410.54,2,True
BKG0002353,ATT0001806,USR001219,HTL0033,2378.21,0.1239,294.68,14,True
BKG0002354,ATT0003651,USR003288,HTL0071,4401.24,0.1226,539.44,21,True
BKG0002355,ATT0001693,USR001359,HTL0089,3982.85,0.1412,562.43,7,True
BKG0002356,ATT0005805,USR000616,HTL0109,29159.81,0.1531,4464.88,3,False
BKG0002357,ATT0001788,USR002534,HTL0022,5456.14,0.118,643.81,2,True
BKG0002358,ATT0005677,USR001693,HTL0018,8198.37,0.129,1057.86,4,True
BKG0002359,ATT0000957,USR003966,HTL0056,5231.81,0.1157,605.06,7,True
BKG0002360,ATT0002205,USR003228,HTL0102,27159.66,0.1208,3280.25,3,False
BKG0002361,ATT0000615,USR001780,HTL0096,23557.79,0.1297,3056.09,2,False
BKG0002362,ATT0001419,USR001045,HTL0120,13289.67,0.1547,2056.3,13,False
BKG0002363,ATT0005412,USR000060,HTL0016,8617.34,0.1379,1187.92,8,True
BKG0002364,ATT0004664,USR002832,HTL0056,5077.37,0.1032,524.06,24,True
BKG0002365,ATT0001127,USR002094,HTL0001,5550.09,0.1473,817.78,3,True
BKG0002366,ATT0001279,USR000869,HTL0096,21759.85,0.0908,1975.52,21,False
BKG0002367,ATT0002291,USR001891,HTL0092,19380.29,0.1285,2490.46,7,False
BKG0002368,ATT0000202,USR002397,HTL0103,19890.43,0.14,2785.49,14,False
BKG0002369,ATT0000978,USR000883,HTL0093,7810.12,0.1133,885.12,25,False
BKG0002370,ATT0000510,USR002295,HTL0100,21505.79,0.1143,2458.16,18,False
BKG0002371,ATT0000600,USR002177,HTL0112,26042.78,0.1206,3140.11,1,False
BKG0002372,ATT0005751,USR001629,HTL0046,7159.44,0.1269,908.2,5,True
BKG0002373,ATT0002759,USR000517,HTL0006,9100.49,0.1273,1158.15,17,True
BKG0002374,ATT0005374,USR000968,HTL0049,3435.6,0.1587,545.23,2,True
BKG0002375,ATT0001104,USR000735,HTL0014,5390.93,0.1025,552.47,25,True
BKG0002376,ATT0001582,USR000567,HTL0001,4328.04,0.1422,615.56,5,True
BKG0002377,ATT0003856,USR002549,HTL0101,16513.39,0.1221,2015.7,2,False
BKG0002378,ATT0005347,USR003970,HTL0015,5530.73,0.1284,710.29,5,True
BKG0002379,ATT0002348,USR003098,HTL0062,10273.44,0.1217,1250.21,16,True
BKG0002380,ATT0005501,USR000321,HTL0093,28286.81,0.11,3112.88,21,False
BKG0002381,ATT0004986,USR003707,HTL0065,5477.87,0.1525,835.26,7,True
BKG0002382,ATT0001676,USR000856,HTL0015,4864.36,0.1414,688.0,5,True
BKG0002383,ATT0001849,USR002208,HTL0002,6211.75,0.1414,878.63,10,True
BKG0002384,ATT0003928,USR000508,HTL0054,5122.67,0.1117,572.17,13,True
BKG0002385,ATT0002274,USR001700,HTL0116,28974.47,0.12,3476.55,25,False
BKG0002386,ATT0002654,USR001666,HTL0085,3221.38,0.1589,511.86,8,True
BKG0002387,ATT0005692,USR003023,HTL0064,10449.48,0.1089,1138.17,17,True
BKG0002388,ATT0000515,USR002555,HTL0107,14981.6,0.1179,1766.77,6,False
BKG0002389,ATT0000325,USR003152,HTL0106,18369.54,0.1291,2371.12,16,False
BKG0002390,ATT0002025,USR000878,HTL0004,8631.27,0.1016,876.98,16,True
BKG0002391,ATT0004978,USR003330,HTL0008,4588.47,0.1305,598.61,3,True
BKG0002392,ATT0005607,USR003487,HTL0002,2312.2,0.1139,263.29,4,True
BKG0002393,ATT0003821,USR000909,HTL0089,9736.75,0.1155,1125.0,1,True
BKG0002394,ATT0005039,USR000935,HTL0112,13259.24,0.0987,1308.19,21,False
BKG0002395,ATT0005277,USR003755,HTL0009,6300.3,0.1374,865.81,12,True
BKG0002396,ATT0003542,USR000539,HTL0004,5478.63,0.1379,755.45,4,True
BKG0002397,ATT0000151,USR003251,HTL0099,17326.49,0.1142,1979.55,24,False
BKG0002398,ATT0004218,USR003652,HTL0080,9607.95,0.1392,1337.34,11,True
BKG0002399,ATT0000263,USR001251,HTL0017,2503.85,0.1348,337.42,9,True
BKG0002400,ATT0000162,USR000907,HTL0086,3452.91,0.1501,518.3,11,True
BKG0002401,ATT0004136,USR003401,HTL0093,9906.54,0.1274,1261.66,17,False
BKG0002402,ATT0005966,USR001710,HTL0090,7070.02,0.1235,873.06,12,True
BKG0002403,ATT0005019,USR001369,HTL0071,3531.41,0.1165,411.44,4,True
BKG0002404,ATT0003931,USR001117,HTL0054,5411.47,0.107,579.05,19,True
BKG0002405,ATT0003745,USR001553,HTL0045,6084.53,0.0911,554.04,19,True
BKG0002406,ATT0005673,USR000880,HTL0081,6963.25,0.1542,1073.5,14,True
BKG0002407,ATT0004252,USR002158,HTL0022,5338.16,0.122,651.18,12,True
BKG0002408,ATT0004429,USR002827,HTL0009,6982.35,0.1375,959.83,10,True
BKG0002409,ATT0004609,USR002857,HTL0017,9778.75,0.0946,925.11,25,True
BKG0002410,ATT0005122,USR003784,HTL0080,4622.59,0.1377,636.36,10,True
BKG0002411,ATT0001583,USR003226,HTL0095,11323.91,0.0916,1036.81,24,False
BKG0002412,ATT0004107,USR000326,HTL0112,13816.86,0.1484,2050.98,13,False
BKG0002413,ATT0003226,USR002127,HTL0016,3544.58,0.1578,559.23,1,True
BKG0002414,ATT0002294,USR003894,HTL0066,4126.95,0.1253,517.31,7,True
BKG0002415,ATT0005089,USR000834,HTL0089,4945.9,0.1003,496.22,19,True
BKG0002416,ATT0003427,USR000207,HTL0109,13229.24,0.1079,1427.7,25,False
BKG0002417,ATT0000748,USR001480,HTL0032,11124.12,0.1148,1277.04,23,True
BKG0002418,ATT0004188,USR002615,HTL0072,2425.8,0.1194,289.76,7,True
BKG0002419,ATT0004367,USR000815,HTL0094,37033.98,0.1502,5561.22,12,False
BKG0002420,ATT0002670,USR003987,HTL0046,5036.04,0.0979,493.24,21,True
BKG0002421,ATT0004840,USR000949,HTL0042,8371.93,0.1103,923.2,15,True
BKG0002422,ATT0005044,USR003898,HTL0009,2186.24,0.1362,297.79,11,True
BKG0002423,ATT0004068,USR001195,HTL0077,3500.47,0.1158,405.21,9,True
BKG0002424,ATT0005924,USR003452,HTL0116,123545.49,0.1449,17903.22,12,False
BKG0002425,ATT0000621,USR000801,HTL0094,8207.06,0.1184,971.5,13,False
BKG0002426,ATT0001174,USR003862,HTL0083,4836.93,0.1509,729.74,5,True
BKG0002427,ATT0003851,USR001907,HTL0054,3102.06,0.1335,414.18,11,True
BKG0002428,ATT0000146,USR003281,HTL0113,41962.03,0.1127,4727.07,19,False
BKG0002429,ATT0002008,USR003864,HTL0040,6979.41,0.1193,832.85,5,True
BKG0002430,ATT0004708,USR001790,HTL0006,7241.74,0.1173,849.71,12,True
BKG0002431,ATT0005527,USR002168,HTL0015,4046.32,0.1416,572.82,7,True
BKG0002432,ATT0003869,USR003975,HTL0024,5396.45,0.1002,540.82,26,True
BKG0002433,ATT0003135,USR000612,HTL0055,5198.47,0.1054,548.11,20,True
BKG0002434,ATT0004142,USR003602,HTL0073,2678.36,0.134,358.83,7,True
BKG0002435,ATT0000224,USR003005,HTL0046,6601.24,0.0992,654.75,17,True
BKG0002436,ATT0000042,USR002516,HTL0112,13867.62,0.1498,2076.97,7,False
BKG0002437,ATT0004576,USR001671,HTL0115,8587.05,0.1276,1095.51,20,False
BKG0002438,ATT0003872,USR000472,HTL0106,11251.09,0.1316,1480.58,1,False
BKG0002439,ATT0001073,USR000887,HTL0110,20205.76,0.1267,2560.11,22,False
BKG0002440,ATT0002086,USR002795,HTL0101,12955.54,0.1253,1623.42,23,False
BKG0002441,ATT0002805,USR001745,HTL0054,3609.63,0.1183,427.03,5,True
BKG0002442,ATT0004049,USR003427,HTL0056,4593.88,0.1187,545.15,15,True
BKG0002443,ATT0002405,USR000122,HTL0089,3168.68,0.1339,424.19,13,True
BKG0002444,ATT0001090,USR002331,HTL0033,7560.36,0.111,839.46,21,True
BKG0002445,ATT0002581,USR001497,HTL0040,15172.77,0.1036,1572.58,22,True
BKG0002446,ATT0000704,USR003013,HTL0034,5345.78,0.1025,548.03,21,True
BKG0002447,ATT0003108,USR001578,HTL0062,6325.72,0.1316,832.26,6,True
BKG0002448,ATT0004114,USR001487,HTL0042,4063.34,0.1176,477.93,25,True
BKG0002449,ATT0003531,USR003343,HTL0090,1932.79,0.1142,220.76,4,True
BKG0002450,ATT0000950,USR003252,HTL0075,4200.17,0.1455,611.25,12,True
BKG0002451,ATT0000258,USR000295,HTL0019,3811.57,0.1563,595.79,8,True
BKG0002452,ATT0001135,USR003643,HTL0117,17625.33,0.1205,2124.56,16,False
BKG0002453,ATT0004236,USR003945,HTL0021,8982.99,0.1196,1074.22,2,True
BKG0002454,ATT0005346,USR001965,HTL0037,1586.91,0.1144,181.5,6,True
BKG0002455,ATT0005308,USR003541,HTL0038,6494.05,0.1345,873.57,9,True
BKG0002456,ATT0002443,USR003265,HTL0058,4167.57,0.1578,657.73,5,True
BKG0002457,ATT0000920,USR002848,HTL0099,14372.46,0.1228,1764.4,22,False
BKG0002458,ATT0002110,USR002542,HTL0061,1474.79,0.1381,203.72,14,True
BKG0002459,ATT0002568,USR002421,HTL0086,2854.46,0.1171,334.4,10,True
BKG0002460,ATT0004296,USR002288,HTL0017,5461.12,0.1457,795.64,6,True
BKG0002461,ATT0004667,USR002404,HTL0003,5289.8,0.1506,796.91,11,True
BKG0002462,ATT0002077,USR002097,HTL0108,14540.65,0.1274,1852.52,22,False
BKG0002463,ATT0003177,USR001345,HTL0090,4244.69,0.1145,485.95,16,True
BKG0002464,ATT0003312,USR000996,HTL0040,5215.97,0.1357,707.93,12,True
BKG0002465,ATT0004241,USR001109,HTL0025,7744.33,0.141,1091.63,12,True
BKG0002466,ATT0003792,USR003714,HTL0010,4582.51,0.1572,720.2,1,True
BKG0002467,ATT0004807,USR003483,HTL0021,5582.9,0.1414,789.46,7,True
BKG0002468,ATT0000679,USR003008,HTL0109,22410.01,0.1229,2753.73,1,False
BKG0002469,ATT0003123,USR000277,HTL0066,3854.62,0.1418,546.61,1,True
BKG0002470,ATT0001962,USR002435,HTL0017,5837.0,0.154,898.82,8,True
BKG0002471,ATT0005041,USR001554,HTL0075,2072.47,0.1384,286.73,1,True
BKG0002472,ATT0001968,USR002952,HTL0033,4641.82,0.1351,627.27,6,True
BKG0002473,ATT0000353,USR002017,HTL0114,12059.22,0.1193,1439.08,23,False
BKG0002474,ATT0000808,USR002914,HTL0105,33229.64,0.1164,3869.24,24,False
BKG0002475,ATT0001140,USR000437,HTL0020,2169.34,0.1128,244.78,13,True
BKG0002476,ATT0005282,USR003162,HTL0069,7517.53,0.1463,1099.56,7,True
BKG0002477,ATT0003202,USR002497,HTL0044,3493.17,0.1304,455.43,6,True
BKG0002478,ATT0000927,USR002025,HTL0100,23249.41,0.157,3651.2,5,False
BKG0002479,ATT0001967,USR001110,HTL0107,12348.72,0.1585,1957.77,14,False
BKG0002480,ATT0002087,USR000546,HTL0083,5275.48,0.1324,698.67,9,True
BKG0002481,ATT0003830,USR002995,HTL0070,4696.78,0.1584,744.16,5,True
BKG0002482,ATT0004382,USR000727,HTL0018,7423.72,0.1024,760.43,19,True
BKG0002483,ATT0005571,USR002366,HTL0104,38290.06,0.1173,4491.65,20,False
BKG0002484,ATT0001381,USR002064,HTL0104,17437.74,0.093,1621.75,20,False
BKG0002485,ATT0005050,USR002178,HTL0029,2801.1,0.1172,328.43,8,True
BKG0002486,ATT0001929,USR001234,HTL0014,6117.46,0.1532,937.36,11,True
BKG0002487,ATT0004730,USR002590,HTL0093,22361.87,0.1258,2812.04,19,False
BKG0002488,ATT0005743,USR002910,HTL0083,2154.28,0.1366,294.34,10,True
BKG0002489,ATT0003518,USR001837,HTL0060,5038.09,0.127,639.78,4,True
BKG0002490,ATT0004704,USR002017,HTL0118,14941.8,0.1326,1980.55,6,False
BKG0002491,ATT0004867,USR002303,HTL0117,11215.89,0.1535,1721.43,11,False
BKG0002492,ATT0004744,USR003705,HTL0119,19248.27,0.0984,1894.79,17,False
BKG0002493,ATT0001097,USR000401,HTL0118,18527.53,0.1247,2311.19,4,False
BKG0002494,ATT0005258,USR000175,HTL0102,8268.01,0.1493,1234.18,15,False
BKG0002495,ATT0001157,USR002124,HTL0074,3390.63,0.1568,531.53,13,True
BKG0002496,ATT0002951,USR003086,HTL0067,4022.31,0.1146,461.14,8,True
BKG0002497,ATT0005880,USR001375,HTL0054,2840.95,0.1222,347.02,21,True
BKG0002498,ATT0000797,USR000068,HTL0076,6314.47,0.1158,731.23,24,True
BKG0002499,ATT0000126,USR001432,HTL0003,3913.51,0.0992,388.34,18,True
BKG0002500,ATT0001974,USR002166,HTL0091,12415.0,0.1202,1492.69,19,False
BKG0002501,ATT0004925,USR000113,HTL0055,6143.84,0.1191,731.83,26,True
BKG0002502,ATT0001393,USR000566,HTL0065,6605.73,0.1171,773.54,5,True
BKG0002503,ATT0005508,USR002054,HTL0113,8057.56,0.1351,1088.68,5,False
BKG0002504,ATT0005480,USR001291,HTL0009,2435.15,0.1479,360.19,12,True
BKG0002505,ATT0001201,USR003096,HTL0069,4096.07,0.1196,489.8,5,True
BKG0002506,ATT0000504,USR000722,HTL0003,4867.38,0.1331,648.03,10,True
BKG0002507,ATT0003130,USR001737,HTL0083,6537.8,0.116,758.63,7,True
BKG0002508,ATT0003050,USR002147,HTL0082,12261.22,0.1023,1254.0,22,True
BKG0002509,ATT0001430,USR003433,HTL0054,5935.57,0.0987,585.95,24,True
BKG0002510,ATT0001271,USR000987,HTL0103,20556.45,0.1353,2780.33,14,False
BKG0002511,ATT0001386,USR000522,HTL0047,2391.69,0.1171,279.97,14,True
BKG0002512,ATT0000275,USR001078,HTL0074,7478.67,0.1053,787.7,26,True
BKG0002513,ATT0000254,USR002729,HTL0063,3362.88,0.1238,416.18,3,True
BKG0002514,ATT0002293,USR001330,HTL0117,37993.89,0.1473,5596.59,12,False
BKG0002515,ATT0000699,USR001530,HTL0012,2809.93,0.145,407.39,14,True
BKG0002516,ATT0001978,USR003855,HTL0083,4063.3,0.1147,466.25,12,True
BKG0002517,ATT0001675,USR000873,HTL0113,36525.3,0.1281,4680.33,16,False
BKG0002518,ATT0004920,USR000504,HTL0056,6839.29,0.1472,1006.98,11,True
BKG0002519,ATT0001946,USR000711,HTL0047,1982.99,0.1408,279.2,12,True
BKG0002520,ATT0000500,USR003557,HTL0015,11050.35,0.1339,1479.48,7,True
BKG0002521,ATT0002708,USR000313,HTL0070,4341.39,0.1189,516.17,4,True
BKG0002522,ATT0003795,USR001417,HTL0045,3869.11,0.1285,497.11,20,True
BKG0002523,ATT0005351,USR001466,HTL0094,18404.09,0.1104,2031.68,10,False
BKG0002524,ATT0003058,USR003039,HTL0117,29534.06,0.1177,3476.14,23,False
BKG0002525,ATT0002828,USR003196,HTL0053,4115.51,0.1354,557.13,5,True
BKG0002526,ATT0000470,USR001147,HTL0104,23615.44,0.1551,3663.44,8,False
BKG0002527,ATT0001288,USR001174,HTL0074,5383.02,0.129,694.6,1,True
BKG0002528,ATT0001816,USR000618,HTL0001,5066.86,0.1359,688.75,13,True
BKG0002529,ATT0004851,USR003520,HTL0110,16269.06,0.1471,2393.45,14,False
BKG0002530,ATT0003860,USR001692,HTL0019,3909.59,0.1124,439.35,14,True
BKG0002531,ATT0003256,USR001885,HTL0101,23045.58,0.0922,2124.32,21,False
BKG0002532,ATT0003362,USR003036,HTL0110,16985.66,0.1206,2048.19,12,False
BKG0002533,ATT0004564,USR002869,HTL0008,6654.88,0.1173,780.76,11,True
BKG0002534,ATT0002226,USR003140,HTL0032,3501.24,0.1103,386.26,2,True
BKG0002535,ATT0001205,USR003176,HTL0063,4990.02,0.1411,704.34,13,True
BKG0002536,ATT0001238,USR000167,HTL0032,5317.5,0.1218,647.87,21,True
BKG0002537,ATT0000084,USR001513,HTL0028,9690.05,0.1283,1243.08,24,True
BKG0002538,ATT0002918,USR002734,HTL0111,20129.54,0.1076,2166.66,17,False
BKG0002539,ATT0005139,USR001154,HTL0033,5795.09,0.124,718.51,5,True
BKG0002540,ATT0004229,USR003260,HTL0114,12800.23,0.1532,1960.93,6,False
BKG0002541,ATT0002569,USR003712,HTL0034,4836.12,0.1522,736.15,14,True
BKG0002542,ATT0003294,USR002668,HTL0039,7867.81,0.115,904.75,26,True
BKG0002543,ATT0005610,USR000720,HTL0065,7867.66,0.1237,972.89,3,True
BKG0002544,ATT0001498,USR001147,HTL0118,14235.83,0.1263,1798.56,24,False
BKG0002545,ATT0005737,USR003448,HTL0096,18907.22,0.0971,1836.57,20,False
BKG0002546,ATT0002101,USR000816,HTL0054,6720.56,0.0917,616.58,23,True
BKG0002547,ATT0001192,USR003585,HTL0053,7024.87,0.1219,856.08,20,True
BKG0002548,ATT0005281,USR001576,HTL0107,14387.12,0.1382,1988.05,15,False
BKG0002549,ATT0000428,USR000314,HTL0005,4910.92,0.1223,600.72,10,True
BKG0002550,ATT0005248,USR000098,HTL0006,8931.63,0.1435,1282.09,6,True
BKG0002551,ATT0000658,USR003102,HTL0017,6425.95,0.1207,775.41,16,True
BKG0002552,ATT0003558,USR001111,HTL0092,22907.52,0.1238,2835.53,19,False
BKG0002553,ATT0003162,USR001833,HTL0105,10140.56,0.1241,1258.51,7,False
BKG0002554,ATT0001122,USR002098,HTL0043,3292.35,0.1113,366.37,3,True
BKG0002555,ATT0001444,USR000786,HTL0008,7669.03,0.1355,1039.17,7,True
BKG0002556,ATT0004493,USR000488,HTL0105,24753.09,0.1242,3075.4,26,False
BKG0002557,ATT0003446,USR001408,HTL0059,3102.21,0.1204,373.48,11,True
BKG0002558,ATT0001503,USR001839,HTL0013,4425.41,0.1311,579.98,5,True
BKG0002559,ATT0005581,USR002939,HTL0072,6649.48,0.1228,816.7,15,True
BKG0002560,ATT0003978,USR001698,HTL0012,5648.77,0.1107,625.14,15,True
BKG0002561,ATT0000495,USR000390,HTL0100,21693.4,0.1259,2732.09,17,False
BKG0002562,ATT0002081,USR002419,HTL0092,17635.01,0.1168,2058.93,9,False
BKG0002563,ATT0002605,USR002848,HTL0022,12014.09,0.1207,1449.75,23,True
BKG0002564,ATT0001644,USR002210,HTL0108,8041.11,0.1039,835.18,17,False
BKG0002565,ATT0004753,USR001869,HTL0055,6675.05,0.1239,826.93,12,True
BKG0002566,ATT0000518,USR002974,HTL0113,17460.36,0.1571,2742.17,8,False
BKG0002567,ATT0000223,USR000148,HTL0076,5549.44,0.1163,645.33,22,True
BKG0002568,ATT0004600,USR001171,HTL0091,12490.06,0.1443,1802.89,10,False
BKG0002569,ATT0001669,USR000457,HTL0014,5550.21,0.1204,668.17,20,True
BKG0002570,ATT0001309,USR000910,HTL0013,9506.22,0.1036,985.2,22,True
BKG0002571,ATT0001467,USR002041,HTL0092,34691.56,0.1382,4793.79,3,False
BKG0002572,ATT0005254,USR003211,HTL0103,8867.02,0.1235,1095.18,13,False
BKG0002573,ATT0003352,USR002827,HTL0102,15956.17,0.1517,2420.98,12,False
BKG0002574,ATT0001023,USR003854,HTL0018,3827.89,0.14,535.77,3,True
BKG0002575,ATT0001522,USR003914,HTL0080,2495.35,0.1222,304.86,14,True
BKG0002576,ATT0004610,USR003357,HTL0053,4530.64,0.126,570.82,23,True
BKG0002577,ATT0004981,USR001401,HTL0085,6808.59,0.139,946.68,5,True
BKG0002578,ATT0004684,USR003788,HTL0086,5615.39,0.1348,756.68,11,True
BKG0002579,ATT0005285,USR000885,HTL0038,15702.46,0.1117,1754.35,3,True
BKG0002580,ATT0002854,USR003293,HTL0055,3654.99,0.1264,461.96,18,True
BKG0002581,ATT0005635,USR002089,HTL0034,6279.97,0.1576,989.81,6,True
BKG0002582,ATT0001818,USR000222,HTL0093,22652.12,0.1125,2548.45,18,False
BKG0002583,ATT0003035,USR001605,HTL0082,3873.17,0.1321,511.75,11,True
BKG0002584,ATT0000038,USR003602,HTL0068,9266.96,0.1044,967.31,23,True
BKG0002585,ATT0005745,USR001195,HTL0004,7064.39,0.1234,871.76,12,True
BKG0002586,ATT0003972,USR002496,HTL0100,22965.59,0.113,2594.68,16,False
BKG0002587,ATT0004076,USR001724,HTL0050,7984.19,0.1164,929.4,15,True
BKG0002588,ATT0004931,USR001017,HTL0074,18122.69,0.1268,2297.36,17,True
BKG0002589,ATT0001341,USR001217,HTL0098,17847.66,0.097,1731.91,25,False
BKG0002590,ATT0005365,USR000488,HTL0059,7892.27,0.1473,1162.34,5,True
BKG0002591,ATT0001425,USR000867,HTL0008,5352.48,0.1253,670.9,5,True
BKG0002592,ATT0003643,USR003991,HTL0003,5902.89,0.1213,716.04,4,True
BKG0002593,ATT0004957,USR003680,HTL0055,6927.3,0.1123,778.04,26,True
BKG0002594,ATT0005929,USR000656,HTL0011,11087.47,0.1483,1643.79,15,True
BKG0002595,ATT0000589,USR002276,HTL0016,12885.95,0.1191,1534.32,21,True
BKG0002596,ATT0005064,USR000905,HTL0008,4631.13,0.1217,563.55,3,True
BKG0002597,ATT0004960,USR001862,HTL0056,2969.02,0.1265,375.66,10,True
BKG0002598,ATT0004317,USR000975,HTL0012,6392.9,0.1534,980.94,4,True
BKG0002599,ATT0003494,USR003784,HTL0083,5428.7,0.1462,793.47,2,True
BKG0002600,ATT0004097,USR003192,HTL0110,10889.87,0.1185,1290.53,24,False
BKG0002601,ATT0001423,USR002742,HTL0069,6062.24,0.1234,748.35,9,True
BKG0002602,ATT0005129,USR001328,HTL0107,26847.16,0.1496,4016.34,11,False
BKG0002603,ATT0003600,USR002666,HTL0063,5482.33,0.1043,572.01,16,True
BKG0002604,ATT0005838,USR002670,HTL0032,2067.5,0.1301,268.92,4,True
BKG0002605,ATT0002007,USR002622,HTL0036,4368.71,0.1015,443.43,19,True
BKG0002606,ATT0002940,USR001274,HTL0063,6220.37,0.0949,590.04,19,True
BKG0002607,ATT0001421,USR003774,HTL0054,11678.55,0.131,1530.12,10,True
BKG0002608,ATT0003671,USR001849,HTL0056,1794.16,0.1108,198.88,1,True
BKG0002609,ATT0000879,USR003955,HTL0114,13702.26,0.1328,1819.6,6,False
BKG0002610,ATT0002821,USR002892,HTL0072,3655.7,0.1463,534.65,14,True
BKG0002611,ATT0004770,USR002301,HTL0023,7690.61,0.158,1215.4,2,True
BKG0002612,ATT0003757,USR000921,HTL0067,2874.15,0.1139,327.45,2,True
BKG0002613,ATT0002475,USR002828,HTL0099,23373.53,0.1241,2899.83,4,False
BKG0002614,ATT0005269,USR003633,HTL0119,19240.83,0.1347,2591.87,13,False
BKG0002615,ATT0002710,USR001708,HTL0097,29159.76,0.0968,2823.12,25,False
BKG0002616,ATT0002150,USR001658,HTL0100,12498.12,0.0947,1183.24,24,False
BKG0002617,ATT0004562,USR003033,HTL0034,6267.03,0.1326,831.11,10,True
