session_id,user_id,session_start,session_end,week_number,channel
SES0005696,USR002638,2024-06-20 12:51:00,,25,organic
SES0005697,USR001611,2024-04-15 22:20:00,2024-04-15 22:57:54,16,organic
SES0005698,USR001549,2024-03-24 14:36:00,2024-03-24 14:38:29,12,organic
SES0005699,USR000093,2024-02-08 08:07:00,2024-02-08 08:23:29,6,organic
SES0005700,USR003033,2024-03-09 20:44:00,2024-03-09 20:46:58,10,organic
SES0005701,USR000519,2024-04-27 22:11:00,2024-04-27 22:12:19,17,organic
SES0005702,USR003602,2024-04-23 12:57:00,2024-04-23 13:17:03,17,referral
SES0005703,USR002722,2024-06-14 14:53:00,2024-06-14 15:03:36,24,paid
SES0005704,USR000785,2024-04-25 23:58:00,2024-04-26 00:23:57,17,direct
SES0005705,USR002071,2024-05-30 16:59:00,2024-05-30 17:25:39,22,organic
SES0005706,USR001939,2024-04-26 18:13:00,2024-04-26 18:26:42,17,paid
SES0005707,USR001643,2024-05-19 17:32:00,2024-05-19 17:52:18,20,organic
SES0005708,USR002900,2024-06-01 09:56:00,2024-06-01 10:30:13,22,referral
SES0005709,USR001386,2024-05-16 17:27:00,2024-05-16 17:51:31,20,paid
SES0005710,USR003019,2024-02-24 22:35:00,2024-02-24 23:01:22,8,organic
SES0005711,USR000033,2024-03-06 19:05:00,2024-03-06 19:18:15,10,paid
SES0005712,USR000978,2024-04-18 15:16:00,2024-04-18 15:43:20,16,paid
SES0005713,USR000861,2024-04-02 19:05:00,2024-04-02 19:33:12,14,direct
SES0005714,USR002441,2024-06-25 23:56:00,2024-06-26 00:11:11,26,direct
SES0005715,USR003621,2024-04-15 22:30:00,2024-04-15 23:07:12,16,direct
SES0005716,USR003676,2024-03-27 10:17:00,2024-03-27 10:37:25,13,organic
SES0005717,USR002721,2024-04-04 23:28:00,2024-04-04 23:49:31,14,direct
SES0005718,USR000334,2024-04-25 14:37:00,2024-04-25 15:08:25,17,direct
SES0005719,USR003913,2024-03-11 08:12:00,2024-03-11 08:17:35,11,organic
SES0005720,USR001721,2024-05-23 13:31:00,2024-05-23 14:05:12,21,organic
SES0005721,USR002314,2024-01-04 09:55:00,2024-01-04 10:23:58,1,direct
SES0005722,USR001879,2024-01-26 20:28:00,2024-01-26 20:48:18,4,paid
SES0005723,USR003281,2024-02-20 08:21:00,2024-02-20 08:24:04,8,direct
SES0005724,USR001192,2024-02-11 18:30:00,2024-02-11 19:07:31,6,paid
SES0005725,USR001686,2024-04-11 13:09:00,2024-04-11 13:14:45,15,organic
SES0005726,USR001080,2024-06-05 21:21:00,2024-06-05 21:28:19,23,paid
SES0005727,USR002751,2024-02-22 18:49:00,2024-02-22 18:57:44,8,referral
SES0005728,USR002838,2024-04-22 12:04:00,2024-04-22 12:25:00,17,organic
SES0005729,USR001975,2024-02-24 15:45:00,,8,organic
SES0005730,USR000729,2024-03-08 23:39:00,2024-03-08 23:43:12,10,organic
SES0005731,USR000188,2024-04-28 21:42:00,2024-04-28 22:17:44,17,organic
SES0005732,USR001868,2024-05-26 11:58:00,2024-05-26 12:16:18,21,paid
SES0005733,USR002050,2024-06-27 09:50:00,2024-06-27 09:57:59,26,organic
SES0005734,USR003662,2024-04-28 19:36:00,2024-04-28 19:53:10,17,direct
SES0005735,USR000750,2024-02-01 09:06:00,2024-02-01 09:29:51,5,referral
SES0005736,USR003806,2024-01-28 13:11:00,2024-01-28 13:38:27,4,direct
SES0005737,USR002786,2024-01-06 12:16:00,2024-01-06 12:43:20,1,paid
SES0005738,USR002952,2024-01-03 18:09:00,2024-01-03 18:34:39,1,direct
SES0005739,USR002267,2024-01-12 22:50:00,2024-01-12 23:04:21,2,paid
SES0005740,USR000184,2024-02-26 20:34:00,,9,organic
SES0005741,USR003113,2024-05-05 13:10:00,2024-05-05 13:42:36,18,organic
SES0005742,USR003615,2024-04-29 14:41:00,2024-04-29 14:47:30,18,direct
SES0005743,USR002141,2024-03-25 12:05:00,2024-03-25 12:24:58,13,direct
SES0005744,USR003852,2024-03-18 09:46:00,2024-03-18 10:23:25,12,organic
SES0005745,USR002045,2024-06-08 18:52:00,2024-06-08 19:15:43,23,direct
SES0005746,USR002680,2024-05-18 23:15:00,2024-05-18 23:35:48,20,organic
SES0005747,USR002312,2024-06-18 12:35:00,2024-06-18 12:48:19,25,referral
SES0005748,USR000903,2024-06-28 10:12:00,2024-06-28 10:21:41,26,paid
SES0005749,USR001832,2024-03-02 10:35:00,2024-03-02 10:52:27,9,paid
SES0005750,USR001787,2024-05-03 16:39:00,2024-05-03 17:15:19,18,organic
SES0005751,USR003664,2024-02-16 08:33:00,2024-02-16 08:52:32,7,paid
SES0005752,USR002497,2024-01-12 23:13:00,2024-01-12 23:23:26,2,organic
SES0005753,USR000102,2024-03-03 22:57:00,2024-03-03 23:19:32,9,paid
SES0005754,USR003561,2024-06-23 18:27:00,2024-06-23 18:37:40,25,paid
SES0005755,USR003125,2024-01-20 14:29:00,2024-01-20 14:33:38,3,organic
SES0005756,USR001358,2024-02-28 17:25:00,2024-02-28 18:01:51,9,organic
SES0005757,USR000288,2024-01-05 08:38:00,2024-01-05 08:43:11,1,paid
SES0005758,USR002846,2024-04-14 08:36:00,2024-04-14 08:57:16,15,paid
SES0005759,USR002144,2024-04-16 09:52:00,,16,paid
SES0005760,USR002855,2024-03-10 21:18:00,2024-03-10 21:46:40,10,direct
SES0005761,USR001948,2024-06-12 23:11:00,2024-06-12 23:30:16,24,organic
SES0005762,USR003422,2024-06-05 20:58:00,,23,direct
SES0005763,USR002403,2024-04-06 16:50:00,2024-04-06 17:00:32,14,direct
SES0005764,USR003368,2024-01-01 13:29:00,2024-01-01 13:50:52,1,direct
SES0005765,USR001717,2024-04-27 09:37:00,,17,organic
SES0005766,USR000244,2024-03-25 12:08:00,2024-03-25 12:11:35,13,referral
SES0005767,USR001500,2024-03-10 10:21:00,2024-03-10 10:28:34,10,paid
SES0005768,USR003654,2024-05-11 19:05:00,2024-05-11 19:20:21,19,organic
SES0005769,USR000559,2024-02-28 09:20:00,2024-02-28 09:40:50,9,paid
SES0005770,USR000286,2024-05-18 20:42:00,2024-05-18 21:05:39,20,paid
SES0005771,USR002052,2024-05-07 23:00:00,2024-05-07 23:01:05,19,paid
SES0005772,USR002595,2024-05-12 22:31:00,2024-05-12 23:04:30,19,organic
SES0005773,USR002447,2024-03-01 09:48:00,2024-03-01 09:52:09,9,paid
SES0005774,USR003225,2024-01-02 21:01:00,2024-01-02 21:34:28,1,referral
SES0005775,USR001401,2024-04-28 22:32:00,2024-04-28 22:52:35,17,organic
SES0005776,USR000071,2024-05-16 22:16:00,2024-05-16 22:53:18,20,organic
SES0005777,USR001883,2024-01-31 15:04:00,2024-01-31 15:09:13,5,organic
SES0005778,USR002159,2024-04-09 12:13:00,2024-04-09 12:29:50,15,organic
SES0005779,USR000909,2024-02-17 19:51:00,2024-02-17 20:09:34,7,paid
SES0005780,USR002289,2024-06-08 21:56:00,2024-06-08 22:29:50,23,direct
SES0005781,USR003296,2024-01-06 19:35:00,2024-01-06 19:59:24,1,direct
SES0005782,USR002621,2024-06-17 21:56:00,2024-06-17 22:15:57,25,direct
SES0005783,USR002642,2024-06-28 21:34:00,,26,organic
SES0005784,USR003939,2024-03-19 10:58:00,2024-03-19 11:08:17,12,paid
SES0005785,USR003015,2024-06-17 12:22:00,2024-06-17 12:47:57,25,organic
SES0005786,USR002425,2024-01-26 14:47:00,2024-01-26 14:59:29,4,direct
SES0005787,USR003730,2024-06-17 23:34:00,2024-06-17 23:43:09,25,organic
SES0005788,USR000407,2024-04-16 18:29:00,2024-04-16 18:31:24,16,organic
SES0005789,USR000319,2024-04-25 09:29:00,2024-04-25 10:04:00,17,direct
SES0005790,USR002452,2024-01-27 13:53:00,2024-01-27 14:14:29,4,direct
SES0005791,USR002857,2024-06-22 18:19:00,2024-06-22 18:52:00,25,direct
SES0005792,USR003621,2024-06-21 22:04:00,2024-06-21 22:12:02,25,paid
SES0005793,USR003572,2024-05-27 19:51:00,2024-05-27 20:20:20,22,paid
SES0005794,USR000857,2024-04-21 23:13:00,2024-04-21 23:21:59,16,direct
SES0005795,USR003881,2024-06-25 17:10:00,2024-06-25 17:37:25,26,paid
SES0005796,USR003356,2024-05-29 21:56:00,2024-05-29 22:12:45,22,paid
SES0005797,USR000677,2024-05-01 21:33:00,2024-05-01 21:53:34,18,organic
SES0005798,USR003076,2024-06-04 11:51:00,2024-06-04 11:52:51,23,paid
SES0005799,USR000618,2024-03-18 14:54:00,2024-03-18 15:18:38,12,paid
SES0005800,USR002120,2024-01-24 23:08:00,2024-01-24 23:34:48,4,paid
SES0005801,USR001915,2024-01-02 23:22:00,2024-01-02 23:25:21,1,paid
SES0005802,USR003638,2024-04-04 10:38:00,2024-04-04 10:49:33,14,direct
SES0005803,USR000142,2024-03-12 11:47:00,2024-03-12 11:48:27,11,organic
SES0005804,USR001284,2024-05-03 22:52:00,2024-05-03 23:04:05,18,paid
SES0005805,USR002452,2024-01-05 08:31:00,2024-01-05 08:49:01,1,direct
SES0005806,USR000889,2024-04-25 17:36:00,,17,direct
SES0005807,USR002973,2024-03-23 18:37:00,2024-03-23 18:38:10,12,paid
SES0005808,USR003657,2024-06-22 11:36:00,2024-06-22 12:04:37,25,direct
SES0005809,USR001791,2024-03-31 16:14:00,2024-03-31 16:31:21,13,organic
SES0005810,USR001768,2024-03-05 14:37:00,2024-03-05 15:00:45,10,direct
SES0005811,USR003860,2024-04-02 10:56:00,2024-04-02 11:02:16,14,organic
SES0005812,USR000440,2024-05-24 23:00:00,2024-05-24 23:04:00,21,referral
SES0005813,USR002129,2024-04-29 12:11:00,2024-04-29 12:20:43,18,organic
SES0005814,USR002202,2024-05-15 15:08:00,,20,organic
SES0005815,USR000980,2024-06-28 15:36:00,2024-06-28 16:01:31,26,direct
SES0005816,USR001486,2024-03-03 09:33:00,2024-03-03 10:12:59,9,organic
SES0005817,USR001363,2024-06-05 21:24:00,2024-06-05 21:29:50,23,paid
SES0005818,USR003502,2024-02-26 08:55:00,2024-02-26 09:02:17,9,organic
SES0005819,USR000403,2024-06-02 13:16:00,2024-06-02 13:48:47,22,paid
SES0005820,USR000038,2024-03-01 11:49:00,2024-03-01 11:58:18,9,referral
SES0005821,USR000392,2024-02-20 09:50:00,2024-02-20 10:17:46,8,referral
SES0005822,USR003755,2024-05-13 20:32:00,2024-05-13 21:09:14,20,direct
SES0005823,USR002423,2024-03-08 19:29:00,2024-03-08 19:59:19,10,referral
SES0005824,USR001560,2024-06-25 22:58:00,,26,organic
SES0005825,USR000625,2024-04-29 15:53:00,,18,direct
SES0005826,USR003697,2024-04-06 17:57:00,,14,paid
SES0005827,USR003208,2024-04-28 14:08:00,2024-04-28 14:40:36,17,paid
SES0005828,USR000819,2024-06-03 19:09:00,2024-06-03 19:28:47,23,organic
SES0005829,USR000704,2024-01-20 21:38:00,2024-01-20 21:56:33,3,direct
SES0005830,USR002126,2024-01-13 18:27:00,2024-01-13 18:48:27,2,organic
SES0005831,USR000480,2024-04-04 20:29:00,2024-04-04 20:57:04,14,organic
SES0005832,USR001447,2024-02-10 16:26:00,2024-02-10 16:35:11,6,organic
SES0005833,USR001037,2024-02-03 17:00:00,,5,organic
SES0005834,USR000529,2024-04-07 08:53:00,2024-04-07 09:01:29,14,organic
SES0005835,USR001005,2024-06-27 16:12:00,2024-06-27 16:43:32,26,paid
SES0005836,USR000590,2024-01-11 11:01:00,2024-01-11 11:34:24,2,organic
SES0005837,USR001101,2024-03-24 13:12:00,,12,organic
SES0005838,USR003685,2024-05-26 15:14:00,2024-05-26 15:47:49,21,organic
SES0005839,USR000638,2024-05-26 13:41:00,2024-05-26 13:51:38,21,paid
SES0005840,USR002480,2024-02-06 15:17:00,,6,organic
SES0005841,USR002094,2024-01-10 16:07:00,2024-01-10 16:40:08,2,organic
SES0005842,USR003103,2024-05-08 22:34:00,2024-05-08 23:03:46,19,paid
SES0005843,USR003894,2024-06-06 10:02:00,,23,paid
SES0005844,USR001703,2024-05-15 10:54:00,2024-05-15 11:03:22,20,paid
SES0005845,USR001323,2024-04-25 13:41:00,2024-04-25 14:00:18,17,referral
SES0005846,USR000936,2024-05-19 15:39:00,2024-05-19 15:54:41,20,referral
SES0005847,USR001223,2024-04-23 17:32:00,2024-04-23 17:38:49,17,organic
SES0005848,USR001441,2024-04-09 20:37:00,2024-04-09 21:04:32,15,organic
SES0005849,USR003851,2024-02-06 10:20:00,2024-02-06 10:44:43,6,organic
SES0005850,USR001798,2024-03-30 09:41:00,2024-03-30 09:43:17,13,direct
SES0005851,USR003850,2024-02-07 23:49:00,2024-02-08 00:13:06,6,direct
SES0005852,USR003046,2024-05-13 14:07:00,2024-05-13 14:42:44,20,paid
SES0005853,USR003663,2024-05-28 12:12:00,,22,paid
SES0005854,USR003042,2024-06-08 16:17:00,2024-06-08 16:35:29,23,direct
SES0005855,USR000428,2024-03-02 18:01:00,2024-03-02 18:09:11,9,organic
SES0005856,USR001857,2024-06-08 10:15:00,2024-06-08 10:50:34,23,paid
SES0005857,USR001334,2024-03-02 17:54:00,2024-03-02 18:02:27,9,organic
SES0005858,USR001784,2024-04-24 13:39:00,2024-04-24 13:55:24,17,organic
SES0005859,USR002147,2024-05-23 16:20:00,,21,paid
SES0005860,USR003381,2024-04-04 22:15:00,2024-04-04 22:31:36,14,direct
SES0005861,USR003642,2024-01-04 09:04:00,2024-01-04 09:08:13,1,referral
SES0005862,USR003639,2024-05-21 20:02:00,2024-05-21 20:26:37,21,paid
SES0005863,USR001484,2024-04-13 23:05:00,2024-04-13 23:18:33,15,paid
SES0005864,USR000938,2024-06-04 10:40:00,2024-06-04 10:43:35,23,referral
SES0005865,USR000556,2024-05-23 13:41:00,2024-05-23 14:14:48,21,referral
SES0005866,USR003063,2024-02-29 08:27:00,2024-02-29 08:29:30,9,direct
SES0005867,USR003600,2024-01-12 21:39:00,,2,organic
SES0005868,USR000410,2024-06-26 20:25:00,,26,direct
SES0005869,USR002441,2024-01-06 13:35:00,2024-01-06 13:44:51,1,direct
SES0005870,USR000492,2024-06-08 08:30:00,2024-06-08 08:52:22,23,referral
SES0005871,USR000394,2024-03-20 15:23:00,2024-03-20 16:02:22,12,organic
SES0005872,USR002781,2024-01-15 23:20:00,2024-01-15 23:36:14,3,paid
SES0005873,USR001079,2024-05-25 20:12:00,2024-05-25 20:20:42,21,paid
SES0005874,USR003223,2024-01-19 12:32:00,2024-01-19 13:00:51,3,organic
SES0005875,USR003819,2024-04-01 20:07:00,2024-04-01 20:40:25,14,organic
SES0005876,USR002125,2024-01-11 21:13:00,2024-01-11 21:31:05,2,paid
SES0005877,USR001762,2024-06-22 16:51:00,2024-06-22 17:18:04,25,organic
SES0005878,USR002628,2024-04-20 13:11:00,2024-04-20 13:13:57,16,organic
SES0005879,USR001946,2024-05-26 12:21:00,2024-05-26 12:45:25,21,direct
SES0005880,USR002099,2024-03-12 09:00:00,2024-03-12 09:14:31,11,paid
SES0005881,USR001246,2024-04-03 09:42:00,2024-04-03 10:20:40,14,organic
SES0005882,USR003332,2024-02-14 20:40:00,2024-02-14 20:57:46,7,paid
SES0005883,USR001952,2024-05-01 11:46:00,2024-05-01 11:49:40,18,paid
SES0005884,USR001054,2024-06-05 15:18:00,2024-06-05 15:57:03,23,referral
SES0005885,USR003379,2024-04-23 10:57:00,2024-04-23 11:10:43,17,organic
SES0005886,USR000038,2024-01-16 22:54:00,2024-01-16 23:25:12,3,organic
SES0005887,USR001520,2024-03-05 17:03:00,2024-03-05 17:37:54,10,organic
SES0005888,USR003971,2024-02-10 14:08:00,,6,organic
SES0005889,USR000866,2024-02-23 10:24:00,,8,direct
SES0005890,USR003372,2024-04-25 22:42:00,,17,direct
SES0005891,USR001519,2024-01-16 17:02:00,,3,paid
SES0005892,USR002527,2024-05-30 15:27:00,2024-05-30 15:32:30,22,organic
SES0005893,USR003361,2024-04-10 22:48:00,,15,referral
SES0005894,USR003953,2024-03-09 10:32:00,2024-03-09 10:51:34,10,paid
SES0005895,USR000100,2024-04-15 08:50:00,,16,organic
SES0005896,USR000613,2024-01-15 10:14:00,,3,organic
SES0005897,USR000731,2024-05-19 13:46:00,2024-05-19 13:55:01,20,organic
SES0005898,USR003497,2024-01-19 08:16:00,,3,organic
SES0005899,USR000438,2024-06-15 15:53:00,2024-06-15 16:32:57,24,organic
SES0005900,USR003524,2024-03-27 10:37:00,2024-03-27 10:48:14,13,organic
SES0005901,USR000062,2024-02-22 12:17:00,2024-02-22 12:37:42,8,paid
SES0005902,USR003953,2024-05-30 21:18:00,2024-05-30 21:41:00,22,direct
SES0005903,USR003078,2024-03-22 17:27:00,2024-03-22 18:06:17,12,direct
SES0005904,USR003544,2024-03-11 19:57:00,2024-03-11 20:35:13,11,organic
SES0005905,USR001181,2024-04-23 14:58:00,2024-04-23 15:26:06,17,direct
SES0005906,USR002590,2024-01-26 22:19:00,2024-01-26 22:53:16,4,direct
SES0005907,USR002043,2024-03-23 11:18:00,2024-03-23 11:54:10,12,organic
SES0005908,USR002585,2024-05-04 11:38:00,2024-05-04 11:51:38,18,organic
SES0005909,USR002543,2024-05-31 08:55:00,2024-05-31 09:30:52,22,paid
SES0005910,USR001188,2024-01-02 12:53:00,2024-01-02 13:19:39,1,referral
SES0005911,USR001639,2024-02-26 23:34:00,2024-02-27 00:00:50,9,paid
SES0005912,USR001437,2024-04-22 12:24:00,2024-04-22 12:52:31,17,organic
SES0005913,USR003203,2024-06-14 11:24:00,2024-06-14 12:03:40,24,paid
SES0005914,USR003878,2024-06-01 22:55:00,2024-06-01 23:26:55,22,direct
SES0005915,USR003166,2024-05-18 21:44:00,2024-05-18 22:10:43,20,paid
SES0005916,USR003446,2024-03-10 17:59:00,2024-03-10 18:36:47,10,referral
SES0005917,USR001937,2024-02-28 22:28:00,2024-02-28 22:50:49,9,direct
SES0005918,USR002099,2024-04-11 23:27:00,2024-04-12 00:00:55,15,referral
SES0005919,USR003752,2024-06-29 08:02:00,2024-06-29 08:34:33,26,paid
SES0005920,USR001129,2024-06-29 21:33:00,2024-06-29 21:43:05,26,paid
SES0005921,USR003255,2024-02-24 15:49:00,2024-02-24 16:22:25,8,direct
SES0005922,USR003073,2024-06-18 15:17:00,2024-06-18 15:49:55,25,organic
SES0005923,USR002920,2024-05-18 10:59:00,2024-05-18 11:11:59,20,organic
SES0005924,USR001829,2024-02-02 20:52:00,2024-02-02 21:16:03,5,referral
SES0005925,USR001917,2024-01-18 15:41:00,2024-01-18 16:19:10,3,referral
SES0005926,USR001376,2024-04-10 16:53:00,,15,paid
SES0005927,USR002243,2024-05-11 19:09:00,2024-05-11 19:15:33,19,organic
SES0005928,USR001829,2024-04-23 12:04:00,2024-04-23 12:21:58,17,referral
SES0005929,USR002579,2024-03-23 18:32:00,2024-03-23 19:02:57,12,paid
SES0005930,USR001278,2024-02-02 13:51:00,2024-02-02 14:26:40,5,organic
SES0005931,USR001544,2024-06-17 13:45:00,2024-06-17 13:56:40,25,referral
SES0005932,USR003074,2024-05-19 19:21:00,2024-05-19 19:56:07,20,direct
SES0005933,USR001546,2024-02-18 14:03:00,2024-02-18 14:38:57,7,organic
SES0005934,USR003207,2024-03-12 23:52:00,2024-03-12 23:55:10,11,organic
SES0005935,USR003322,2024-06-01 10:53:00,2024-06-01 10:54:41,22,organic
SES0005936,USR001214,2024-04-16 10:22:00,2024-04-16 10:42:15,16,organic
SES0005937,USR003364,2024-05-08 17:39:00,2024-05-08 17:45:22,19,organic
SES0005938,USR001999,2024-02-22 17:57:00,,8,direct
SES0005939,USR002252,2024-06-28 17:34:00,2024-06-28 18:02:06,26,direct
SES0005940,USR001789,2024-05-13 22:48:00,2024-05-13 22:59:48,20,referral
SES0005941,USR000799,2024-05-03 18:53:00,2024-05-03 19:19:44,18,paid
SES0005942,USR003077,2024-04-09 21:23:00,2024-04-09 21:27:12,15,direct
SES0005943,USR000331,2024-01-03 11:26:00,2024-01-03 11:36:38,1,referral
SES0005944,USR001761,2024-03-24 20:29:00,2024-03-24 20:42:11,12,paid
SES0005945,USR001381,2024-02-02 20:10:00,2024-02-02 20:49:12,5,referral
SES0005946,USR001795,2024-05-06 10:56:00,,19,direct
SES0005947,USR003507,2024-01-15 19:55:00,2024-01-15 20:23:10,3,direct
SES0005948,USR000998,2024-06-10 10:43:00,2024-06-10 10:49:13,24,organic
SES0005949,USR003787,2024-02-26 22:07:00,2024-02-26 22:08:29,9,organic
SES0005950,USR002854,2024-03-27 13:45:00,2024-03-27 13:49:04,13,direct
SES0005951,USR003322,2024-04-22 08:09:00,,17,direct
SES0005952,USR000801,2024-06-03 20:02:00,,23,organic
SES0005953,USR003323,2024-05-15 20:06:00,2024-05-15 20:13:08,20,direct
SES0005954,USR003347,2024-03-06 10:30:00,2024-03-06 10:48:31,10,paid
SES0005955,USR001083,2024-03-20 21:53:00,2024-03-20 22:17:34,12,organic
SES0005956,USR003438,2024-02-07 10:51:00,2024-02-07 11:04:30,6,direct
SES0005957,USR003391,2024-06-23 14:59:00,2024-06-23 15:23:13,25,paid
SES0005958,USR002686,2024-04-22 21:50:00,2024-04-22 22:11:35,17,referral
SES0005959,USR003495,2024-04-01 19:41:00,2024-04-01 20:10:02,14,organic
SES0005960,USR000851,2024-02-19 14:24:00,2024-02-19 14:38:38,8,paid
SES0005961,USR001015,2024-01-04 17:32:00,2024-01-04 18:00:16,1,organic
SES0005962,USR003339,2024-06-10 22:59:00,2024-06-10 23:20:06,24,direct
SES0005963,USR000870,2024-06-12 13:57:00,2024-06-12 14:19:38,24,direct
SES0005964,USR002315,2024-05-20 10:36:00,2024-05-20 10:42:58,21,paid
SES0005965,USR002272,2024-06-04 20:16:00,,23,referral
SES0005966,USR003373,2024-04-04 21:39:00,2024-04-04 22:09:09,14,direct
SES0005967,USR000339,2024-04-13 23:31:00,2024-04-14 00:06:37,15,referral
SES0005968,USR002644,2024-06-30 14:16:00,2024-06-30 14:21:24,26,organic
SES0005969,USR002106,2024-04-17 12:17:00,2024-04-17 12:36:48,16,paid
SES0005970,USR003080,2024-06-27 16:49:00,2024-06-27 16:54:25,26,organic
SES0005971,USR003618,2024-01-10 14:22:00,2024-01-10 14:24:40,2,organic
SES0005972,USR002643,2024-02-03 16:12:00,2024-02-03 16:36:58,5,paid
SES0005973,USR001863,2024-06-24 16:02:00,2024-06-24 16:28:50,26,paid
SES0005974,USR002414,2024-05-17 12:38:00,2024-05-17 12:56:34,20,referral
SES0005975,USR002965,2024-04-25 19:06:00,,17,organic
SES0005976,USR000928,2024-04-25 10:03:00,2024-04-25 10:06:21,17,organic
SES0005977,USR001768,2024-04-13 11:55:00,2024-04-13 12:07:48,15,direct
SES0005978,USR001484,2024-05-19 16:48:00,2024-05-19 17:05:04,20,direct
SES0005979,USR001046,2024-05-08 23:45:00,2024-05-08 23:47:45,19,direct
SES0005980,USR001335,2024-06-14 11:36:00,2024-06-14 11:47:48,24,direct
SES0005981,USR002895,2024-02-28 09:59:00,2024-02-28 10:06:29,9,direct
SES0005982,USR003124,2024-02-18 14:15:00,2024-02-18 14:54:40,7,organic
SES0005983,USR002557,2024-01-16 15:52:00,,3,organic
SES0005984,USR001220,2024-05-10 15:08:00,2024-05-10 15:46:42,19,paid
SES0005985,USR003220,2024-06-13 11:07:00,2024-06-13 11:19:31,24,organic
SES0005986,USR000492,2024-05-31 11:08:00,2024-05-31 11:43:52,22,referral
SES0005987,USR003408,2024-03-17 14:00:00,2024-03-17 14:02:48,11,paid
SES0005988,USR001981,2024-01-21 15:48:00,,3,organic
SES0005989,USR003576,2024-04-09 13:17:00,,15,referral
SES0005990,USR000124,2024-04-18 10:31:00,2024-04-18 11:02:43,16,paid
SES0005991,USR002694,2024-04-20 21:00:00,2024-04-20 21:34:32,16,referral
SES0005992,USR002586,2024-03-04 11:30:00,2024-03-04 11:40:36,10,paid
SES0005993,USR002928,2024-06-02 12:15:00,2024-06-02 12:31:35,22,referral
SES0005994,USR000394,2024-02-17 18:36:00,2024-02-17 18:45:23,7,organic
SES0005995,USR003971,2024-04-30 19:13:00,2024-04-30 19:19:37,18,organic
SES0005996,USR002401,2024-01-23 19:27:00,2024-01-23 19:39:26,4,direct
SES0005997,USR003043,2024-05-03 22:46:00,2024-05-03 22:56:22,18,referral
SES0005998,USR003413,2024-01-03 08:49:00,2024-01-03 09:08:36,1,organic
SES0005999,USR000288,2024-06-29 08:36:00,,26,paid
SES0006000,USR002198,2024-06-02 22:42:00,,22,organic
SES0006001,USR001932,2024-05-12 21:35:00,2024-05-12 21:47:19,19,organic
SES0006002,USR003055,2024-02-02 13:04:00,2024-02-02 13:41:36,5,referral
SES0006003,USR000292,2024-01-03 17:24:00,2024-01-03 18:02:22,1,direct
SES0006004,USR002902,2024-02-12 20:12:00,,7,organic
SES0006005,USR001279,2024-06-13 08:13:00,2024-06-13 08:49:42,24,organic
SES0006006,USR000347,2024-05-11 17:41:00,2024-05-11 18:11:58,19,paid
SES0006007,USR001067,2024-04-02 13:13:00,2024-04-02 13:23:29,14,referral
SES0006008,USR003157,2024-06-19 13:54:00,2024-06-19 14:24:32,25,direct
SES0006009,USR001789,2024-03-17 14:25:00,2024-03-17 15:00:58,11,organic
