notification_id,user_id,notification_type,sent_at,week_of
NOT0016191,USR04383,promotional,2024-10-08T21:22:00,2024-10-07
NOT0016192,USR02282,promotional,2024-10-12T15:41:00,2024-10-07
NOT0016193,USR01947,promotional,2024-10-12T21:10:00,2024-10-07
NOT0016194,USR03923,promotional,2024-10-08T16:50:00,2024-10-07
NOT0016195,USR04188,promotional,2024-10-10T17:11:00,2024-10-07
NOT0016196,USR01330,promotional,2024-10-10T17:04:00,2024-10-07
NOT0016197,USR01565,promotional,2024-10-13T10:17:00,2024-10-07
NOT0016198,USR01587,promotional,2024-10-09T11:00:00,2024-10-07
NOT0016199,USR01632,promotional,2024-10-08T21:19:00,2024-10-07
NOT0016200,USR03908,promotional,2024-10-13T12:46:00,2024-10-07
NOT0016201,USR03858,promotional,2024-10-10T21:27:00,2024-10-07
NOT0016202,USR03358,promotional,2024-10-09T19:56:00,2024-10-07
NOT0016203,USR04209,promotional,2024-10-13T17:16:00,2024-10-07
NOT0016204,USR03874,promotional,2024-10-07T09:56:00,2024-10-07
NOT0016205,USR00093,promotional,2024-10-10T19:56:00,2024-10-07
NOT0016206,USR00282,promotional,2024-10-12T12:09:00,2024-10-07
NOT0016207,USR04647,promotional,2024-10-08T18:59:00,2024-10-07
NOT0016208,USR02408,promotional,2024-10-11T17:39:00,2024-10-07
NOT0016209,USR01388,promotional,2024-10-13T21:50:00,2024-10-07
NOT0016210,USR00772,promotional,2024-10-12T21:54:00,2024-10-07
NOT0016211,USR04686,promotional,2024-10-09T14:24:00,2024-10-07
NOT0016212,USR04427,promotional,2024-10-10T11:20:00,2024-10-07
NOT0016213,USR01234,promotional,2024-10-13T17:11:00,2024-10-07
NOT0016214,USR04011,promotional,2024-10-09T10:40:00,2024-10-07
NOT0016215,USR02425,promotional,2024-10-09T20:24:00,2024-10-07
NOT0016216,USR04605,promotional,2024-10-13T14:14:00,2024-10-07
NOT0016217,USR04112,promotional,2024-10-07T10:39:00,2024-10-07
NOT0016218,USR01265,promotional,2024-10-11T13:43:00,2024-10-07
NOT0016219,USR01679,promotional,2024-10-07T13:28:00,2024-10-07
NOT0016220,USR04508,promotional,2024-10-12T16:45:00,2024-10-07
NOT0016221,USR02289,promotional,2024-10-07T14:10:00,2024-10-07
NOT0016222,USR04539,promotional,2024-10-09T15:24:00,2024-10-07
NOT0016223,USR01206,promotional,2024-10-11T17:20:00,2024-10-07
NOT0016224,USR01029,promotional,2024-10-09T12:49:00,2024-10-07
NOT0016225,USR00314,promotional,2024-10-08T10:26:00,2024-10-07
NOT0016226,USR03084,promotional,2024-10-08T17:55:00,2024-10-07
NOT0016227,USR00022,promotional,2024-10-09T16:26:00,2024-10-07
NOT0016228,USR02909,promotional,2024-10-13T20:30:00,2024-10-07
NOT0016229,USR03451,promotional,2024-10-12T12:38:00,2024-10-07
NOT0016230,USR00368,promotional,2024-10-07T17:13:00,2024-10-07
NOT0016231,USR04454,promotional,2024-10-13T17:18:00,2024-10-07
NOT0016232,USR04709,promotional,2024-10-09T09:14:00,2024-10-07
NOT0016233,USR04382,promotional,2024-10-13T18:03:00,2024-10-07
NOT0016234,USR00636,promotional,2024-10-07T12:40:00,2024-10-07
NOT0016235,USR01915,promotional,2024-10-11T09:11:00,2024-10-07
NOT0016236,USR01200,promotional,2024-10-13T14:21:00,2024-10-07
NOT0016237,USR03801,promotional,2024-10-07T20:25:00,2024-10-07
NOT0016238,USR00449,promotional,2024-10-13T17:35:00,2024-10-07
NOT0016239,USR04473,promotional,2024-10-10T11:08:00,2024-10-07
NOT0016240,USR01419,promotional,2024-10-12T19:22:00,2024-10-07
NOT0016241,USR04163,promotional,2024-10-08T20:03:00,2024-10-07
NOT0016242,USR01478,promotional,2024-10-08T15:30:00,2024-10-07
NOT0016243,USR03683,promotional,2024-10-11T12:10:00,2024-10-07
NOT0016244,USR03264,promotional,2024-10-12T18:06:00,2024-10-07
NOT0016245,USR02462,promotional,2024-10-10T21:05:00,2024-10-07
NOT0016246,USR00887,promotional,2024-10-10T19:33:00,2024-10-07
NOT0016247,USR00720,promotional,2024-10-07T19:47:00,2024-10-07
NOT0016248,USR03393,promotional,2024-10-08T19:19:00,2024-10-07
NOT0016249,USR03650,promotional,2024-10-12T20:12:00,2024-10-07
NOT0016250,USR04595,promotional,2024-10-08T17:47:00,2024-10-07
NOT0016251,USR04311,promotional,2024-10-08T11:21:00,2024-10-07
NOT0016252,USR02068,promotional,2024-10-10T19:58:00,2024-10-07
NOT0016253,USR01884,promotional,2024-10-09T13:21:00,2024-10-07
NOT0016254,USR03988,promotional,2024-10-10T18:15:00,2024-10-07
NOT0016255,USR02370,promotional,2024-10-11T12:23:00,2024-10-07
NOT0016256,USR01635,promotional,2024-10-07T09:45:00,2024-10-07
NOT0016257,USR01323,promotional,2024-10-08T20:27:00,2024-10-07
NOT0016258,USR02971,promotional,2024-10-11T17:53:00,2024-10-07
NOT0016259,USR02916,promotional,2024-10-13T18:27:00,2024-10-07
NOT0016260,USR04470,promotional,2024-10-10T10:07:00,2024-10-07
NOT0016261,USR01556,promotional,2024-10-07T10:51:00,2024-10-07
NOT0016262,USR01643,promotional,2024-10-09T13:18:00,2024-10-07
NOT0016263,USR00772,promotional,2024-10-07T13:59:00,2024-10-07
NOT0016264,USR03582,promotional,2024-10-12T15:33:00,2024-10-07
NOT0016265,USR03923,promotional,2024-10-07T15:14:00,2024-10-07
NOT0016266,USR02938,promotional,2024-10-13T15:25:00,2024-10-07
NOT0016267,USR00465,promotional,2024-10-12T13:16:00,2024-10-07
NOT0016268,USR04440,promotional,2024-10-13T17:37:00,2024-10-07
NOT0016269,USR00365,promotional,2024-10-10T14:37:00,2024-10-07
NOT0016270,USR01508,promotional,2024-10-10T18:14:00,2024-10-07
NOT0016271,USR00009,promotional,2024-10-07T12:56:00,2024-10-07
NOT0016272,USR04351,promotional,2024-10-12T10:03:00,2024-10-07
NOT0016273,USR02151,promotional,2024-10-12T21:29:00,2024-10-07
NOT0016274,USR00725,promotional,2024-10-10T21:36:00,2024-10-07
NOT0016275,USR04619,promotional,2024-10-11T13:14:00,2024-10-07
NOT0016276,USR03597,promotional,2024-10-07T20:33:00,2024-10-07
NOT0016277,USR04956,promotional,2024-10-12T14:56:00,2024-10-07
NOT0016278,USR04843,promotional,2024-10-13T15:35:00,2024-10-07
NOT0016279,USR02779,promotional,2024-10-13T16:19:00,2024-10-07
NOT0016280,USR04139,promotional,2024-10-11T19:18:00,2024-10-07
NOT0016281,USR02887,promotional,2024-10-09T17:25:00,2024-10-07
NOT0016282,USR04636,promotional,2024-10-08T21:05:00,2024-10-07
NOT0016283,USR03341,promotional,2024-10-10T14:18:00,2024-10-07
NOT0016284,USR04360,promotional,2024-10-13T09:40:00,2024-10-07
NOT0016285,USR02742,promotional,2024-10-13T14:31:00,2024-10-07
NOT0016286,USR00047,promotional,2024-10-12T11:54:00,2024-10-07
NOT0016287,USR01041,promotional,2024-10-09T14:35:00,2024-10-07
NOT0016288,USR02212,promotional,2024-10-08T16:31:00,2024-10-07
NOT0016289,USR04919,promotional,2024-10-07T12:00:00,2024-10-07
NOT0016290,USR04117,promotional,2024-10-09T18:48:00,2024-10-07
NOT0016291,USR03015,promotional,2024-10-10T10:53:00,2024-10-07
NOT0016292,USR03459,promotional,2024-10-12T20:02:00,2024-10-07
NOT0016293,USR00772,promotional,2024-10-09T19:23:00,2024-10-07
NOT0016294,USR00831,promotional,2024-10-08T12:18:00,2024-10-07
NOT0016295,USR00649,promotional,2024-10-08T12:46:00,2024-10-07
NOT0016296,USR04409,promotional,2024-10-07T14:03:00,2024-10-07
NOT0016297,USR04304,promotional,2024-10-13T12:15:00,2024-10-07
NOT0016298,USR03036,promotional,2024-10-13T19:31:00,2024-10-07
NOT0016299,USR03099,promotional,2024-10-12T19:53:00,2024-10-07
NOT0016300,USR01672,promotional,2024-10-12T21:30:00,2024-10-07
NOT0016301,USR01917,promotional,2024-10-13T15:30:00,2024-10-07
NOT0016302,USR01557,promotional,2024-10-12T17:38:00,2024-10-07
NOT0016303,USR02629,promotional,2024-10-12T09:00:00,2024-10-07
NOT0016304,USR00325,promotional,2024-10-08T21:08:00,2024-10-07
NOT0016305,USR00214,promotional,2024-10-10T15:57:00,2024-10-07
NOT0016306,USR01511,promotional,2024-10-07T21:51:00,2024-10-07
NOT0016307,USR03988,promotional,2024-10-13T21:44:00,2024-10-07
NOT0016308,USR03048,promotional,2024-10-13T19:29:00,2024-10-07
NOT0016309,USR00763,promotional,2024-10-12T11:50:00,2024-10-07
NOT0016310,USR01027,promotional,2024-10-13T21:35:00,2024-10-07
NOT0016311,USR00338,promotional,2024-10-09T20:18:00,2024-10-07
NOT0016312,USR00841,promotional,2024-10-09T10:24:00,2024-10-07
NOT0016313,USR02684,promotional,2024-10-13T21:59:00,2024-10-07
NOT0016314,USR00291,promotional,2024-10-13T21:31:00,2024-10-07
NOT0016315,USR01147,promotional,2024-10-11T20:39:00,2024-10-07
NOT0016316,USR03291,promotional,2024-10-13T18:22:00,2024-10-07
NOT0016317,USR02180,promotional,2024-10-08T21:18:00,2024-10-07
NOT0016318,USR02119,promotional,2024-10-10T14:25:00,2024-10-07
NOT0016319,USR03379,promotional,2024-10-13T21:14:00,2024-10-07
NOT0016320,USR01910,promotional,2024-10-13T17:11:00,2024-10-07
NOT0016321,USR04110,promotional,2024-10-08T16:30:00,2024-10-07
NOT0016322,USR03357,promotional,2024-10-11T12:16:00,2024-10-07
NOT0016323,USR03347,promotional,2024-10-09T19:14:00,2024-10-07
NOT0016324,USR01337,promotional,2024-10-08T12:25:00,2024-10-07
NOT0016325,USR00977,promotional,2024-10-09T21:32:00,2024-10-07
NOT0016326,USR03640,promotional,2024-10-07T21:00:00,2024-10-07
NOT0016327,USR00136,promotional,2024-10-13T10:38:00,2024-10-07
NOT0016328,USR00200,promotional,2024-10-11T12:35:00,2024-10-07
NOT0016329,USR03039,promotional,2024-10-13T19:26:00,2024-10-07
NOT0016330,USR04296,promotional,2024-10-12T19:05:00,2024-10-07
NOT0016331,USR03981,promotional,2024-10-12T21:19:00,2024-10-07
NOT0016332,USR02986,promotional,2024-10-08T12:11:00,2024-10-07
NOT0016333,USR04453,promotional,2024-10-08T09:42:00,2024-10-07
NOT0016334,USR02539,promotional,2024-10-12T19:12:00,2024-10-07
NOT0016335,USR04031,promotional,2024-10-08T18:39:00,2024-10-07
NOT0016336,USR02385,promotional,2024-10-12T12:17:00,2024-10-07
NOT0016337,USR00700,promotional,2024-10-07T12:50:00,2024-10-07
NOT0016338,USR04926,promotional,2024-10-12T20:16:00,2024-10-07
NOT0016339,USR04562,promotional,2024-10-13T14:22:00,2024-10-07
NOT0016340,USR04399,promotional,2024-10-12T14:03:00,2024-10-07
NOT0016341,USR00716,promotional,2024-10-09T14:13:00,2024-10-07
NOT0016342,USR00376,promotional,2024-10-12T21:31:00,2024-10-07
NOT0016343,USR04231,promotional,2024-10-13T19:40:00,2024-10-07
NOT0016344,USR01444,promotional,2024-10-13T09:01:00,2024-10-07
NOT0016345,USR01169,promotional,2024-10-08T21:37:00,2024-10-07
NOT0016346,USR00024,promotional,2024-10-07T19:28:00,2024-10-07
NOT0016347,USR02825,promotional,2024-10-08T16:42:00,2024-10-07
NOT0016348,USR04203,promotional,2024-10-13T15:20:00,2024-10-07
NOT0016349,USR02382,promotional,2024-10-09T09:48:00,2024-10-07
NOT0016350,USR01861,promotional,2024-10-09T20:54:00,2024-10-07
NOT0016351,USR02494,promotional,2024-10-13T11:11:00,2024-10-07
NOT0016352,USR00086,promotional,2024-10-13T19:12:00,2024-10-07
NOT0016353,USR02539,promotional,2024-10-11T18:37:00,2024-10-07
NOT0016354,USR02157,promotional,2024-10-10T20:22:00,2024-10-07
NOT0016355,USR01600,promotional,2024-10-13T17:02:00,2024-10-07
NOT0016356,USR04059,promotional,2024-10-08T18:37:00,2024-10-07
NOT0016357,USR03765,promotional,2024-10-07T20:50:00,2024-10-07
NOT0016358,USR04507,promotional,2024-10-08T19:01:00,2024-10-07
NOT0016359,USR00883,promotional,2024-10-11T09:10:00,2024-10-07
NOT0016360,USR00474,promotional,2024-10-08T11:43:00,2024-10-07
NOT0016361,USR02566,promotional,2024-10-09T20:00:00,2024-10-07
NOT0016362,USR00527,promotional,2024-10-12T10:25:00,2024-10-07
NOT0016363,USR02647,promotional,2024-10-08T17:39:00,2024-10-07
NOT0016364,USR04889,promotional,2024-10-08T16:36:00,2024-10-07
NOT0016365,USR04101,promotional,2024-10-12T12:45:00,2024-10-07
NOT0016366,USR00420,promotional,2024-10-11T10:50:00,2024-10-07
NOT0016367,USR04310,promotional,2024-10-09T14:22:00,2024-10-07
NOT0016368,USR00214,promotional,2024-10-10T17:49:00,2024-10-07
NOT0016369,USR02707,promotional,2024-10-07T21:45:00,2024-10-07
NOT0016370,USR01621,promotional,2024-10-12T09:33:00,2024-10-07
NOT0016371,USR02100,promotional,2024-10-11T20:47:00,2024-10-07
NOT0016372,USR04701,promotional,2024-10-09T09:43:00,2024-10-07
NOT0016373,USR00363,promotional,2024-10-07T19:56:00,2024-10-07
NOT0016374,USR02872,promotional,2024-10-10T20:36:00,2024-10-07
NOT0016375,USR01143,promotional,2024-10-07T20:55:00,2024-10-07
NOT0016376,USR03704,promotional,2024-10-11T21:47:00,2024-10-07
NOT0016377,USR00304,promotional,2024-10-10T11:57:00,2024-10-07
NOT0016378,USR04755,promotional,2024-10-10T17:58:00,2024-10-07
NOT0016379,USR00011,promotional,2024-10-11T20:00:00,2024-10-07
NOT0016380,USR04090,promotional,2024-10-11T21:23:00,2024-10-07
NOT0016381,USR00957,promotional,2024-10-09T21:36:00,2024-10-07
NOT0016382,USR01864,promotional,2024-10-10T12:02:00,2024-10-07
NOT0016383,USR04634,promotional,2024-10-11T18:27:00,2024-10-07
NOT0016384,USR01965,promotional,2024-10-10T18:24:00,2024-10-07
NOT0016385,USR01232,promotional,2024-10-13T13:54:00,2024-10-07
NOT0016386,USR01263,promotional,2024-10-13T13:07:00,2024-10-07
NOT0016387,USR01561,promotional,2024-10-09T18:36:00,2024-10-07
NOT0016388,USR03849,promotional,2024-10-12T11:21:00,2024-10-07
NOT0016389,USR02299,promotional,2024-10-09T18:22:00,2024-10-07
NOT0016390,USR03632,promotional,2024-10-09T11:35:00,2024-10-07
NOT0016391,USR03909,promotional,2024-10-13T11:05:00,2024-10-07
NOT0016392,USR02742,promotional,2024-10-12T16:08:00,2024-10-07
NOT0016393,USR00883,promotional,2024-10-12T20:15:00,2024-10-07
NOT0016394,USR01959,promotional,2024-10-07T11:50:00,2024-10-07
NOT0016395,USR03492,promotional,2024-10-10T18:42:00,2024-10-07
NOT0016396,USR02318,promotional,2024-10-10T12:27:00,2024-10-07
NOT0016397,USR01565,promotional,2024-10-13T19:53:00,2024-10-07
NOT0016398,USR02932,promotional,2024-10-09T18:36:00,2024-10-07
NOT0016399,USR02086,promotional,2024-10-08T11:17:00,2024-10-07
NOT0016400,USR04755,promotional,2024-10-12T15:24:00,2024-10-07
NOT0016401,USR03514,promotional,2024-10-11T21:25:00,2024-10-07
NOT0016402,USR03169,promotional,2024-10-10T20:48:00,2024-10-07
NOT0016403,USR00484,promotional,2024-10-13T12:26:00,2024-10-07
NOT0016404,USR00558,promotional,2024-10-10T12:26:00,2024-10-07
NOT0016405,USR04843,promotional,2024-10-13T18:45:00,2024-10-07
NOT0016406,USR02598,promotional,2024-10-09T13:03:00,2024-10-07
NOT0016407,USR03995,promotional,2024-10-08T14:27:00,2024-10-07
NOT0016408,USR04817,promotional,2024-10-13T17:29:00,2024-10-07
NOT0016409,USR04743,promotional,2024-10-09T20:08:00,2024-10-07
NOT0016410,USR03907,promotional,2024-10-07T11:37:00,2024-10-07
NOT0016411,USR04539,promotional,2024-10-13T12:01:00,2024-10-07
NOT0016412,USR01887,promotional,2024-10-08T10:05:00,2024-10-07
NOT0016413,USR04321,promotional,2024-10-12T12:02:00,2024-10-07
NOT0016414,USR00616,promotional,2024-10-08T21:04:00,2024-10-07
NOT0016415,USR02288,promotional,2024-10-09T09:02:00,2024-10-07
NOT0016416,USR00782,promotional,2024-10-10T19:49:00,2024-10-07
NOT0016417,USR03630,promotional,2024-10-13T11:08:00,2024-10-07
NOT0016418,USR02090,promotional,2024-10-13T21:54:00,2024-10-07
NOT0016419,USR04671,promotional,2024-10-10T15:41:00,2024-10-07
NOT0016420,USR01756,promotional,2024-10-07T17:30:00,2024-10-07
NOT0016421,USR04984,promotional,2024-10-09T11:38:00,2024-10-07
NOT0016422,USR01773,promotional,2024-10-12T21:50:00,2024-10-07
NOT0016423,USR04970,promotional,2024-10-11T21:51:00,2024-10-07
NOT0016424,USR03497,promotional,2024-10-13T09:24:00,2024-10-07
NOT0016425,USR01813,promotional,2024-10-12T21:48:00,2024-10-07
NOT0016426,USR04302,promotional,2024-10-13T09:25:00,2024-10-07
NOT0016427,USR03315,promotional,2024-10-13T14:34:00,2024-10-07
NOT0016428,USR00062,promotional,2024-10-12T19:24:00,2024-10-07
NOT0016429,USR04401,promotional,2024-10-11T17:48:00,2024-10-07
NOT0016430,USR01735,promotional,2024-10-08T13:40:00,2024-10-07
NOT0016431,USR03727,promotional,2024-10-13T14:38:00,2024-10-07
NOT0016432,USR03097,promotional,2024-10-11T14:33:00,2024-10-07
NOT0016433,USR04854,promotional,2024-10-08T19:53:00,2024-10-07
NOT0016434,USR01572,promotional,2024-10-08T13:30:00,2024-10-07
NOT0016435,USR00462,promotional,2024-10-07T13:27:00,2024-10-07
NOT0016436,USR00840,promotional,2024-10-12T16:30:00,2024-10-07
NOT0016437,USR00971,promotional,2024-10-13T09:34:00,2024-10-07
NOT0016438,USR04283,promotional,2024-10-07T16:41:00,2024-10-07
NOT0016439,USR03751,promotional,2024-10-13T13:34:00,2024-10-07
NOT0016440,USR01319,promotional,2024-10-09T14:12:00,2024-10-07
NOT0016441,USR03484,promotional,2024-10-07T09:25:00,2024-10-07
NOT0016442,USR02753,promotional,2024-10-10T10:11:00,2024-10-07
NOT0016443,USR03535,promotional,2024-10-13T10:55:00,2024-10-07
NOT0016444,USR02414,promotional,2024-10-09T10:14:00,2024-10-07
NOT0016445,USR01230,promotional,2024-10-13T20:57:00,2024-10-07
NOT0016446,USR00188,promotional,2024-10-11T20:43:00,2024-10-07
NOT0016447,USR02517,promotional,2024-10-08T19:49:00,2024-10-07
NOT0016448,USR02057,promotional,2024-10-11T20:48:00,2024-10-07
NOT0016449,USR02932,promotional,2024-10-13T18:09:00,2024-10-07
NOT0016450,USR00487,promotional,2024-10-08T18:21:00,2024-10-07
NOT0016451,USR03898,promotional,2024-10-07T15:00:00,2024-10-07
NOT0016452,USR01533,promotional,2024-10-13T18:38:00,2024-10-07
NOT0016453,USR03497,promotional,2024-10-13T18:42:00,2024-10-07
NOT0016454,USR03472,promotional,2024-10-11T09:23:00,2024-10-07
NOT0016455,USR04071,promotional,2024-10-08T10:21:00,2024-10-07
NOT0016456,USR00903,promotional,2024-10-09T20:56:00,2024-10-07
NOT0016457,USR03042,promotional,2024-10-13T13:07:00,2024-10-07
NOT0016458,USR03880,promotional,2024-10-08T11:56:00,2024-10-07
NOT0016459,USR04960,promotional,2024-10-13T18:05:00,2024-10-07
NOT0016460,USR02019,promotional,2024-10-08T21:17:00,2024-10-07
NOT0016461,USR03964,promotional,2024-10-10T10:39:00,2024-10-07
NOT0016462,USR00581,promotional,2024-10-11T21:34:00,2024-10-07
NOT0016463,USR02891,promotional,2024-10-11T16:57:00,2024-10-07
NOT0016464,USR02122,promotional,2024-10-11T11:59:00,2024-10-07
NOT0016465,USR02865,promotional,2024-10-08T14:43:00,2024-10-07
NOT0016466,USR02618,promotional,2024-10-08T12:11:00,2024-10-07
NOT0016467,USR02464,promotional,2024-10-07T09:00:00,2024-10-07
NOT0016468,USR01219,promotional,2024-10-10T09:12:00,2024-10-07
NOT0016469,USR00812,promotional,2024-10-12T13:48:00,2024-10-07
NOT0016470,USR01939,promotional,2024-10-12T11:22:00,2024-10-07
NOT0016471,USR04819,promotional,2024-10-12T10:03:00,2024-10-07
NOT0016472,USR04687,promotional,2024-10-07T19:55:00,2024-10-07
NOT0016473,USR00581,promotional,2024-10-07T18:48:00,2024-10-07
NOT0016474,USR00062,promotional,2024-10-13T09:55:00,2024-10-07
NOT0016475,USR02340,promotional,2024-10-08T19:57:00,2024-10-07
NOT0016476,USR02810,promotional,2024-10-07T21:42:00,2024-10-07
NOT0016477,USR04728,promotional,2024-10-11T17:42:00,2024-10-07
NOT0016478,USR02426,promotional,2024-10-12T19:07:00,2024-10-07
NOT0016479,USR04847,promotional,2024-10-10T11:45:00,2024-10-07
NOT0016480,USR03826,promotional,2024-10-08T21:34:00,2024-10-07
NOT0016481,USR03295,promotional,2024-10-08T11:08:00,2024-10-07
NOT0016482,USR04156,promotional,2024-10-11T17:15:00,2024-10-07
NOT0016483,USR04791,promotional,2024-10-10T13:26:00,2024-10-07
NOT0016484,USR00512,promotional,2024-10-08T11:01:00,2024-10-07
NOT0016485,USR02965,promotional,2024-10-07T16:13:00,2024-10-07
NOT0016486,USR00485,promotional,2024-10-11T16:04:00,2024-10-07
NOT0016487,USR03061,promotional,2024-10-09T20:29:00,2024-10-07
NOT0016488,USR02517,promotional,2024-10-08T17:13:00,2024-10-07
NOT0016489,USR02806,promotional,2024-10-11T15:31:00,2024-10-07
NOT0016490,USR02319,promotional,2024-10-10T15:14:00,2024-10-07
NOT0016491,USR04455,promotional,2024-10-10T15:15:00,2024-10-07
NOT0016492,USR04664,promotional,2024-10-13T16:12:00,2024-10-07
NOT0016493,USR04939,promotional,2024-10-08T21:54:00,2024-10-07
NOT0016494,USR02155,promotional,2024-10-09T16:09:00,2024-10-07
NOT0016495,USR04817,promotional,2024-10-12T13:01:00,2024-10-07
NOT0016496,USR00443,promotional,2024-10-11T18:04:00,2024-10-07
NOT0016497,USR02321,promotional,2024-10-11T20:39:00,2024-10-07
NOT0016498,USR00658,promotional,2024-10-07T17:43:00,2024-10-07
NOT0016499,USR02168,promotional,2024-10-10T20:47:00,2024-10-07
NOT0016500,USR04023,promotional,2024-10-11T21:33:00,2024-10-07
NOT0016501,USR02425,promotional,2024-10-07T14:53:00,2024-10-07
NOT0016502,USR02368,promotional,2024-10-09T21:12:00,2024-10-07
NOT0016503,USR02032,promotional,2024-10-07T20:15:00,2024-10-07
NOT0016504,USR02078,promotional,2024-10-12T20:36:00,2024-10-07
NOT0016505,USR01100,promotional,2024-10-13T09:29:00,2024-10-07
NOT0016506,USR02514,promotional,2024-10-10T16:38:00,2024-10-07
