log_id,hotel_id,algorithm_version,base_price,computed_price,multiplier,logged_at,week_number
LOG0005179,HTL0084,v1.3_buggy,3982.02,5053.98,1.2692,2024-05-04 06:20:00,18
LOG0005180,HTL0050,v1.3_buggy,8480.96,11684.22,1.3777,2024-06-01 08:05:00,22
LOG0005181,HTL0102,v1.3_buggy,4497.91,6104.11,1.3571,2024-06-17 16:14:00,25
LOG0005182,HTL0085,v1.3_buggy,4191.51,5391.96,1.2864,2024-06-29 08:24:00,26
LOG0005183,HTL0114,v1.3_buggy,3909.5,5345.07,1.3672,2024-05-15 11:34:00,20
LOG0005184,HTL0039,v1.2,5129.11,5034.22,0.9815,2024-02-15 12:24:00,7
LOG0005185,HTL0029,v1.2,4002.93,4260.72,1.0644,2024-03-30 15:59:00,13
LOG0005186,HTL0009,v1.2,4140.65,4711.65,1.1379,2024-03-16 09:17:00,11
LOG0005187,HTL0004,v1.3_buggy,3765.24,4840.59,1.2856,2024-06-13 17:14:00,24
LOG0005188,HTL0116,v1.2,4131.45,4857.76,1.1758,2024-03-26 20:18:00,13
LOG0005189,HTL0016,v1.3_buggy,4919.58,6528.77,1.3271,2024-06-26 20:02:00,26
LOG0005190,HTL0114,v1.2,4361.0,4951.92,1.1355,2024-01-08 16:24:00,2
LOG0005191,HTL0013,v1.2,4492.42,4744.89,1.0562,2024-02-05 21:11:00,6
LOG0005192,HTL0061,v1.3_buggy,5176.99,6381.16,1.2326,2024-06-18 19:37:00,25
LOG0005193,HTL0101,v1.2,3728.95,3583.89,0.9611,2024-01-30 14:05:00,5
LOG0005194,HTL0079,v1.3_buggy,5314.76,6744.43,1.269,2024-05-08 07:47:00,19
LOG0005195,HTL0114,v1.2,5203.85,4948.34,0.9509,2024-04-05 18:39:00,14
LOG0005196,HTL0007,v1.3_buggy,5538.26,7009.22,1.2656,2024-05-06 03:13:00,19
LOG0005197,HTL0057,v1.3_buggy,7601.87,10252.64,1.3487,2024-05-19 08:17:00,20
LOG0005198,HTL0016,v1.2,6710.5,7779.48,1.1593,2024-03-31 00:10:00,13
LOG0005199,HTL0094,v1.3_buggy,7189.91,9608.6,1.3364,2024-06-16 09:17:00,24
LOG0005200,HTL0109,v1.3_buggy,4269.24,5575.63,1.306,2024-04-17 17:06:00,16
LOG0005201,HTL0041,v1.2,4728.0,4717.6,0.9978,2024-03-09 08:25:00,10
LOG0005202,HTL0047,v1.3_buggy,5175.71,7060.7,1.3642,2024-05-27 09:06:00,22
LOG0005203,HTL0117,v1.3_buggy,8227.7,10942.02,1.3299,2024-05-09 08:19:00,19
LOG0005204,HTL0096,v1.2,4118.13,4634.13,1.1253,2024-01-11 19:42:00,2
LOG0005205,HTL0046,v1.2,4796.73,5502.33,1.1471,2024-03-27 19:28:00,13
LOG0005206,HTL0073,v1.2,4169.6,4431.03,1.0627,2024-03-28 10:11:00,13
LOG0005207,HTL0050,v1.3_buggy,7560.95,9370.29,1.2393,2024-05-11 15:41:00,19
LOG0005208,HTL0056,v1.2,6768.16,6672.05,0.9858,2024-02-22 12:36:00,8
LOG0005209,HTL0050,v1.3_buggy,4747.76,6051.97,1.2747,2024-06-29 17:07:00,26
LOG0005210,HTL0062,v1.3_buggy,5001.18,6836.11,1.3669,2024-05-28 23:26:00,22
LOG0005211,HTL0096,v1.2,6870.78,7016.44,1.0212,2024-02-01 01:02:00,5
LOG0005212,HTL0027,v1.3_buggy,5222.28,6903.33,1.3219,2024-04-30 04:42:00,18
LOG0005213,HTL0045,v1.2,3855.03,4540.84,1.1779,2024-04-14 00:19:00,15
LOG0005214,HTL0100,v1.3_buggy,4301.91,5369.64,1.2482,2024-06-05 10:03:00,23
LOG0005215,HTL0069,v1.2,5796.48,6576.11,1.1345,2024-02-24 13:45:00,8
LOG0005216,HTL0043,v1.3_buggy,4228.76,5820.89,1.3765,2024-06-07 02:36:00,23
LOG0005217,HTL0013,v1.3_buggy,11755.47,14413.38,1.2261,2024-06-07 13:30:00,23
LOG0005218,HTL0055,v1.3_buggy,3018.51,3758.95,1.2453,2024-05-13 19:45:00,20
LOG0005219,HTL0088,v1.2,7389.88,7172.62,0.9706,2024-02-12 03:55:00,7
LOG0005220,HTL0048,v1.2,8039.09,9359.91,1.1643,2024-01-24 02:16:00,4
LOG0005221,HTL0085,v1.3_buggy,5998.79,8204.55,1.3677,2024-06-18 18:52:00,25
LOG0005222,HTL0068,v1.3_buggy,4331.95,5624.6,1.2984,2024-04-22 11:12:00,17
LOG0005223,HTL0067,v1.3_buggy,2593.0,3498.48,1.3492,2024-05-01 01:06:00,18
LOG0005224,HTL0082,v1.2,3813.41,3795.11,0.9952,2024-03-09 03:44:00,10
LOG0005225,HTL0063,v1.3_buggy,7597.64,9571.51,1.2598,2024-04-24 00:14:00,17
LOG0005226,HTL0034,v1.2,10855.13,12766.72,1.1761,2024-04-02 01:51:00,14
LOG0005227,HTL0075,v1.2,2331.55,2688.28,1.153,2024-03-19 19:26:00,12
LOG0005228,HTL0047,v1.2,3258.09,3293.28,1.0108,2024-01-16 08:53:00,3
LOG0005229,HTL0095,v1.2,6672.59,6585.85,0.987,2024-03-13 10:47:00,11
LOG0005230,HTL0074,v1.2,3067.08,3540.64,1.1544,2024-02-28 21:42:00,9
LOG0005231,HTL0090,v1.2,5713.28,6027.51,1.055,2024-02-21 11:41:00,8
LOG0005232,HTL0018,v1.3_buggy,1765.25,2432.51,1.378,2024-06-04 20:40:00,23
LOG0005233,HTL0110,v1.2,4722.73,5538.35,1.1727,2024-01-02 07:39:00,1
LOG0005234,HTL0057,v1.2,4201.79,4348.85,1.035,2024-03-07 18:21:00,10
LOG0005235,HTL0107,v1.3_buggy,9549.82,13037.41,1.3652,2024-05-04 13:52:00,18
LOG0005236,HTL0036,v1.2,2939.22,2991.24,1.0177,2024-03-06 19:13:00,10
LOG0005237,HTL0002,v1.3_buggy,4797.62,6479.19,1.3505,2024-06-02 17:15:00,22
LOG0005238,HTL0052,v1.2,5165.0,5234.21,1.0134,2024-03-12 09:57:00,11
LOG0005239,HTL0013,v1.2,2061.23,2162.02,1.0489,2024-02-19 09:29:00,8
LOG0005240,HTL0026,v1.3_buggy,3304.12,4354.5,1.3179,2024-05-29 06:23:00,22
LOG0005241,HTL0068,v1.2,3467.48,3679.69,1.0612,2024-03-30 19:28:00,13
LOG0005242,HTL0071,v1.3_buggy,3586.5,4395.97,1.2257,2024-04-19 14:49:00,16
LOG0005243,HTL0065,v1.2,7567.34,8454.99,1.1173,2024-02-06 17:47:00,6
LOG0005244,HTL0004,v1.3_buggy,5948.95,7704.49,1.2951,2024-05-17 17:59:00,20
LOG0005245,HTL0111,v1.3_buggy,4159.33,5681.64,1.366,2024-06-19 21:05:00,25
LOG0005246,HTL0087,v1.2,5029.28,5423.58,1.0784,2024-03-04 13:52:00,10
LOG0005247,HTL0114,v1.2,3101.25,3416.65,1.1017,2024-02-11 15:02:00,6
LOG0005248,HTL0072,v1.2,3263.25,3538.67,1.0844,2024-02-20 13:54:00,8
LOG0005249,HTL0046,v1.2,4248.68,4696.92,1.1055,2024-03-26 20:50:00,13
LOG0005250,HTL0049,v1.3_buggy,2967.05,3761.03,1.2676,2024-06-11 16:10:00,24
LOG0005251,HTL0090,v1.3_buggy,2503.32,3082.84,1.2315,2024-06-23 03:58:00,25
LOG0005252,HTL0079,v1.2,5041.86,5240.01,1.0393,2024-03-17 02:08:00,11
LOG0005253,HTL0017,v1.3_buggy,3486.51,4674.36,1.3407,2024-05-20 21:02:00,21
LOG0005254,HTL0018,v1.2,6492.89,7168.15,1.104,2024-02-28 09:37:00,9
LOG0005255,HTL0064,v1.3_buggy,5965.43,8120.74,1.3613,2024-05-12 12:39:00,19
LOG0005256,HTL0052,v1.3_buggy,4929.68,6458.37,1.3101,2024-05-15 07:30:00,20
LOG0005257,HTL0097,v1.2,2482.41,2883.57,1.1616,2024-03-15 14:56:00,11
LOG0005258,HTL0093,v1.2,5869.85,6786.13,1.1561,2024-03-16 00:47:00,11
LOG0005259,HTL0008,v1.2,3899.86,4335.86,1.1118,2024-03-04 16:19:00,10
LOG0005260,HTL0004,v1.2,5712.77,5759.61,1.0082,2024-02-24 19:04:00,8
LOG0005261,HTL0055,v1.2,6216.91,7278.14,1.1707,2024-01-29 18:31:00,5
LOG0005262,HTL0080,v1.3_buggy,3706.5,4586.42,1.2374,2024-06-13 15:38:00,24
LOG0005263,HTL0032,v1.2,4077.23,4776.47,1.1715,2024-02-27 15:52:00,9
LOG0005264,HTL0120,v1.2,3930.03,4363.12,1.1102,2024-02-14 09:42:00,7
LOG0005265,HTL0114,v1.2,5028.57,5398.67,1.0736,2024-02-25 13:27:00,8
LOG0005266,HTL0035,v1.3_buggy,11069.05,14017.84,1.2664,2024-05-08 16:51:00,19
LOG0005267,HTL0110,v1.2,5838.98,6179.39,1.0583,2024-02-25 15:14:00,8
LOG0005268,HTL0104,v1.3_buggy,3974.36,5011.67,1.261,2024-04-16 05:20:00,16
LOG0005269,HTL0040,v1.3_buggy,3019.88,3920.41,1.2982,2024-06-28 06:49:00,26
LOG0005270,HTL0082,v1.3_buggy,6139.99,7677.44,1.2504,2024-05-20 03:18:00,21
LOG0005271,HTL0113,v1.2,3610.76,3797.08,1.0516,2024-03-24 00:10:00,12
LOG0005272,HTL0084,v1.2,7683.17,8632.81,1.1236,2024-01-22 05:28:00,4
LOG0005273,HTL0107,v1.2,3227.83,3119.05,0.9663,2024-03-30 03:36:00,13
LOG0005274,HTL0115,v1.3_buggy,9595.14,13121.35,1.3675,2024-06-14 20:57:00,24
LOG0005275,HTL0069,v1.2,4653.88,4502.16,0.9674,2024-02-21 04:46:00,8
LOG0005276,HTL0018,v1.2,5572.85,5614.09,1.0074,2024-02-29 09:45:00,9
LOG0005277,HTL0120,v1.2,4035.4,4321.11,1.0708,2024-01-31 14:20:00,5
LOG0005278,HTL0051,v1.2,2308.6,2578.24,1.1168,2024-01-09 06:34:00,2
LOG0005279,HTL0110,v1.2,4757.12,5336.06,1.1217,2024-04-04 02:03:00,14
LOG0005280,HTL0019,v1.2,7124.2,6976.73,0.9793,2024-01-13 18:13:00,2
LOG0005281,HTL0040,v1.3_buggy,3612.53,4807.19,1.3307,2024-06-26 22:23:00,26
LOG0005282,HTL0013,v1.2,4281.23,4961.09,1.1588,2024-02-26 07:45:00,9
LOG0005283,HTL0112,v1.2,4313.82,4330.64,1.0039,2024-02-25 17:13:00,8
LOG0005284,HTL0078,v1.2,6583.82,6669.41,1.013,2024-02-07 00:04:00,6
LOG0005285,HTL0084,v1.2,4100.82,4021.67,0.9807,2024-03-13 20:52:00,11
LOG0005286,HTL0098,v1.3_buggy,4482.02,5621.8,1.2543,2024-05-26 16:13:00,21
LOG0005287,HTL0060,v1.3_buggy,7054.8,9674.25,1.3713,2024-05-07 18:40:00,19
LOG0005288,HTL0097,v1.3_buggy,8968.39,11518.1,1.2843,2024-05-25 00:44:00,21
LOG0005289,HTL0064,v1.3_buggy,3662.67,4557.83,1.2444,2024-05-21 07:17:00,21
LOG0005290,HTL0069,v1.3_buggy,4732.13,6297.05,1.3307,2024-04-15 00:34:00,16
LOG0005291,HTL0093,v1.3_buggy,6634.03,8842.5,1.3329,2024-06-08 17:28:00,23
LOG0005292,HTL0069,v1.3_buggy,3674.46,4922.31,1.3396,2024-05-28 04:24:00,22
LOG0005293,HTL0091,v1.2,7678.94,8261.0,1.0758,2024-01-12 14:43:00,2
LOG0005294,HTL0105,v1.2,7402.21,8186.84,1.106,2024-01-04 18:43:00,1
LOG0005295,HTL0101,v1.2,2755.42,2755.42,1.0,2024-02-10 18:47:00,6
LOG0005296,HTL0115,v1.2,5174.74,5398.29,1.0432,2024-03-30 06:36:00,13
LOG0005297,HTL0002,v1.2,8196.89,8536.24,1.0414,2024-01-17 20:29:00,3
LOG0005298,HTL0078,v1.2,4348.18,4393.4,1.0104,2024-04-11 05:10:00,15
LOG0005299,HTL0041,v1.2,12161.38,13676.69,1.1246,2024-01-24 15:30:00,4
LOG0005300,HTL0001,v1.2,8492.6,9629.76,1.1339,2024-02-29 15:12:00,9
LOG0005301,HTL0100,v1.2,3424.25,3829.68,1.1184,2024-04-02 09:07:00,14
LOG0005302,HTL0107,v1.2,3322.63,3601.07,1.0838,2024-02-19 19:09:00,8
LOG0005303,HTL0034,v1.3_buggy,3272.87,4035.45,1.233,2024-04-22 18:48:00,17
LOG0005304,HTL0003,v1.2,4728.57,5257.22,1.1118,2024-01-11 01:30:00,2
LOG0005305,HTL0051,v1.2,4580.89,5127.39,1.1193,2024-01-17 16:26:00,3
LOG0005306,HTL0030,v1.2,3257.04,3785.66,1.1623,2024-04-06 05:21:00,14
LOG0005307,HTL0067,v1.3_buggy,6288.69,8360.18,1.3294,2024-06-01 22:48:00,22
LOG0005308,HTL0025,v1.3_buggy,4529.39,6168.12,1.3618,2024-05-21 05:13:00,21
LOG0005309,HTL0029,v1.3_buggy,8055.67,10354.76,1.2854,2024-06-16 14:02:00,24
LOG0005310,HTL0074,v1.3_buggy,4420.54,6018.57,1.3615,2024-04-23 08:04:00,17
LOG0005311,HTL0028,v1.3_buggy,6352.61,8197.41,1.2904,2024-05-17 01:23:00,20
LOG0005312,HTL0038,v1.2,8361.93,9569.39,1.1444,2024-03-13 01:06:00,11
LOG0005313,HTL0077,v1.2,3982.81,4551.16,1.1427,2024-02-23 03:54:00,8
LOG0005314,HTL0020,v1.2,7247.81,7460.9,1.0294,2024-02-12 09:48:00,7
LOG0005315,HTL0048,v1.3_buggy,3047.21,3846.49,1.2623,2024-04-22 09:21:00,17
LOG0005316,HTL0058,v1.3_buggy,5940.21,7672.97,1.2917,2024-04-17 14:52:00,16
LOG0005317,HTL0090,v1.2,3606.03,3825.64,1.0609,2024-04-01 20:58:00,14
LOG0005318,HTL0019,v1.3_buggy,4209.94,5480.5,1.3018,2024-06-16 19:51:00,24
LOG0005319,HTL0119,v1.2,4301.94,4115.67,0.9567,2024-02-12 22:36:00,7
LOG0005320,HTL0068,v1.2,4274.57,4090.76,0.957,2024-02-20 16:02:00,8
LOG0005321,HTL0071,v1.3_buggy,3334.15,4558.12,1.3671,2024-06-14 03:36:00,24
LOG0005322,HTL0101,v1.2,4208.06,4190.81,0.9959,2024-03-05 23:54:00,10
LOG0005323,HTL0109,v1.2,4632.42,4606.02,0.9943,2024-03-14 09:12:00,11
LOG0005324,HTL0119,v1.3_buggy,3759.42,4623.71,1.2299,2024-06-03 10:43:00,23
LOG0005325,HTL0072,v1.2,5670.0,5460.78,0.9631,2024-02-07 09:44:00,6
LOG0005326,HTL0064,v1.2,9252.94,9785.91,1.0576,2024-03-27 00:05:00,13
LOG0005327,HTL0009,v1.3_buggy,4703.37,6011.38,1.2781,2024-06-10 09:21:00,24
LOG0005328,HTL0018,v1.3_buggy,4276.23,5780.18,1.3517,2024-06-22 22:45:00,25
LOG0005329,HTL0114,v1.3_buggy,5972.8,7421.2,1.2425,2024-04-17 13:00:00,16
LOG0005330,HTL0097,v1.3_buggy,5516.88,7201.74,1.3054,2024-04-15 02:03:00,16
LOG0005331,HTL0014,v1.3_buggy,3844.04,4889.23,1.2719,2024-06-07 10:16:00,23
LOG0005332,HTL0079,v1.2,4554.54,4627.41,1.016,2024-02-13 03:27:00,7
LOG0005333,HTL0013,v1.2,4056.52,4372.12,1.0778,2024-01-20 23:23:00,3
LOG0005334,HTL0057,v1.2,5634.83,6382.01,1.1326,2024-01-16 23:30:00,3
LOG0005335,HTL0089,v1.2,5170.74,4912.72,0.9501,2024-01-31 07:57:00,5
LOG0005336,HTL0019,v1.3_buggy,5053.82,6451.71,1.2766,2024-05-24 14:59:00,21
LOG0005337,HTL0060,v1.2,4288.08,4879.84,1.138,2024-03-16 15:05:00,11
LOG0005338,HTL0024,v1.3_buggy,4730.95,6293.11,1.3302,2024-06-05 00:43:00,23
LOG0005339,HTL0095,v1.2,1851.67,2140.35,1.1559,2024-01-21 02:37:00,3
LOG0005340,HTL0085,v1.3_buggy,6559.13,8279.59,1.2623,2024-06-30 14:56:00,26
LOG0005341,HTL0107,v1.2,5676.99,5477.73,0.9649,2024-04-09 15:15:00,15
LOG0005342,HTL0040,v1.2,4662.45,5266.24,1.1295,2024-01-07 14:44:00,1
LOG0005343,HTL0076,v1.3_buggy,6064.79,7486.98,1.2345,2024-06-30 07:17:00,26
LOG0005344,HTL0037,v1.2,5508.69,6462.8,1.1732,2024-03-30 13:36:00,13
LOG0005345,HTL0081,v1.3_buggy,4841.28,5972.2,1.2336,2024-06-21 09:28:00,25
LOG0005346,HTL0073,v1.3_buggy,4704.45,5778.01,1.2282,2024-04-22 04:27:00,17
LOG0005347,HTL0109,v1.3_buggy,3311.3,4318.6,1.3042,2024-06-06 02:17:00,23
LOG0005348,HTL0043,v1.2,4943.03,5059.69,1.0236,2024-02-01 21:31:00,5
LOG0005349,HTL0089,v1.3_buggy,6631.82,8929.75,1.3465,2024-05-07 12:41:00,19
LOG0005350,HTL0018,v1.3_buggy,2753.17,3554.07,1.2909,2024-05-03 05:59:00,18
LOG0005351,HTL0083,v1.2,11767.89,11517.23,0.9787,2024-01-22 15:32:00,4
LOG0005352,HTL0035,v1.3_buggy,4728.48,6395.74,1.3526,2024-05-23 09:01:00,21
LOG0005353,HTL0078,v1.2,5219.77,5183.75,0.9931,2024-04-14 06:35:00,15
LOG0005354,HTL0069,v1.3_buggy,8056.55,10474.32,1.3001,2024-04-18 05:52:00,16
LOG0005355,HTL0024,v1.2,5447.19,5564.85,1.0216,2024-02-27 09:23:00,9
LOG0005356,HTL0074,v1.2,4213.54,4304.55,1.0216,2024-02-21 05:53:00,8
LOG0005357,HTL0048,v1.2,4703.11,5322.04,1.1316,2024-01-13 16:37:00,2
LOG0005358,HTL0008,v1.3_buggy,6315.2,8348.06,1.3219,2024-06-18 12:20:00,25
LOG0005359,HTL0085,v1.2,3630.94,4115.67,1.1335,2024-02-06 04:18:00,6
LOG0005360,HTL0063,v1.2,4238.94,4770.5,1.1254,2024-01-19 04:12:00,3
LOG0005361,HTL0078,v1.2,3990.28,4493.85,1.1262,2024-02-16 17:19:00,7
LOG0005362,HTL0039,v1.3_buggy,3733.9,5143.07,1.3774,2024-05-17 13:30:00,20
LOG0005363,HTL0052,v1.3_buggy,5934.13,8108.99,1.3665,2024-05-02 09:37:00,18
LOG0005364,HTL0012,v1.3_buggy,6986.33,8841.9,1.2656,2024-05-26 14:18:00,21
LOG0005365,HTL0078,v1.3_buggy,4920.35,6064.82,1.2326,2024-05-09 23:54:00,19
LOG0005366,HTL0028,v1.3_buggy,3787.14,5098.25,1.3462,2024-06-01 08:49:00,22
LOG0005367,HTL0024,v1.2,6595.13,6347.81,0.9625,2024-01-08 15:42:00,2
LOG0005368,HTL0078,v1.2,4487.54,5020.66,1.1188,2024-03-13 02:09:00,11
LOG0005369,HTL0084,v1.3_buggy,2680.54,3492.21,1.3028,2024-05-28 15:48:00,22
LOG0005370,HTL0044,v1.2,3777.36,4010.42,1.0617,2024-02-13 11:24:00,7
LOG0005371,HTL0111,v1.2,8263.95,9107.7,1.1021,2024-01-15 18:57:00,3
LOG0005372,HTL0118,v1.2,2899.23,2805.58,0.9677,2024-02-07 10:00:00,6
LOG0005373,HTL0071,v1.2,9319.08,9016.21,0.9675,2024-02-18 17:42:00,7
LOG0005374,HTL0120,v1.3_buggy,6566.21,8703.51,1.3255,2024-05-28 00:57:00,22
LOG0005375,HTL0071,v1.2,5950.96,5710.54,0.9596,2024-02-03 11:38:00,5
LOG0005376,HTL0076,v1.3_buggy,5855.81,7797.6,1.3316,2024-06-12 05:14:00,24
LOG0005377,HTL0057,v1.2,4109.94,4417.77,1.0749,2024-02-14 05:26:00,7
LOG0005378,HTL0070,v1.3_buggy,8223.45,10381.28,1.2624,2024-06-08 23:26:00,23
LOG0005379,HTL0117,v1.3_buggy,4947.91,6156.19,1.2442,2024-06-14 16:44:00,24
LOG0005380,HTL0005,v1.3_buggy,2236.35,2860.96,1.2793,2024-04-26 00:43:00,17
LOG0005381,HTL0010,v1.3_buggy,3251.84,4218.94,1.2974,2024-05-21 20:25:00,21
LOG0005382,HTL0064,v1.2,3592.77,4106.18,1.1429,2024-04-01 07:04:00,14
LOG0005383,HTL0060,v1.2,6621.22,6677.5,1.0085,2024-03-21 23:12:00,12
LOG0005384,HTL0081,v1.2,3038.43,2985.87,0.9827,2024-03-19 11:59:00,12
LOG0005385,HTL0075,v1.2,5239.2,5103.5,0.9741,2024-02-01 02:07:00,5
LOG0005386,HTL0105,v1.3_buggy,6079.64,8032.42,1.3212,2024-06-07 15:45:00,23
LOG0005387,HTL0040,v1.2,6608.23,6580.48,0.9958,2024-01-19 23:54:00,3
LOG0005388,HTL0070,v1.2,3851.82,4153.8,1.0784,2024-02-05 15:20:00,6
LOG0005389,HTL0079,v1.2,4436.43,4297.57,0.9687,2024-02-05 10:22:00,6
LOG0005390,HTL0006,v1.3_buggy,6044.87,7909.11,1.3084,2024-04-20 16:22:00,16
LOG0005391,HTL0075,v1.2,6104.65,6629.04,1.0859,2024-02-01 21:30:00,5
LOG0005392,HTL0090,v1.2,3600.71,3707.65,1.0297,2024-03-23 11:40:00,12
LOG0005393,HTL0100,v1.3_buggy,3289.85,4496.24,1.3667,2024-06-13 10:50:00,24
LOG0005394,HTL0108,v1.2,6739.3,6940.13,1.0298,2024-01-12 05:29:00,2
LOG0005395,HTL0118,v1.2,3590.23,4000.95,1.1144,2024-03-12 11:55:00,11
LOG0005396,HTL0076,v1.2,6918.62,6623.19,0.9573,2024-02-10 20:50:00,6
LOG0005397,HTL0077,v1.3_buggy,3951.85,5106.58,1.2922,2024-05-27 17:09:00,22
LOG0005398,HTL0098,v1.3_buggy,4404.9,5680.56,1.2896,2024-04-15 14:45:00,16
LOG0005399,HTL0065,v1.2,6655.73,7007.82,1.0529,2024-02-18 19:56:00,7
LOG0005400,HTL0017,v1.3_buggy,3764.53,4794.51,1.2736,2024-04-18 06:53:00,16
LOG0005401,HTL0014,v1.2,6095.46,6258.21,1.0267,2024-02-25 11:58:00,8
LOG0005402,HTL0021,v1.3_buggy,3045.52,4111.76,1.3501,2024-06-10 11:10:00,24
LOG0005403,HTL0070,v1.2,4213.24,4455.08,1.0574,2024-01-24 11:25:00,4
LOG0005404,HTL0004,v1.3_buggy,3604.73,4571.52,1.2682,2024-04-15 19:58:00,16
LOG0005405,HTL0066,v1.2,4726.96,4821.97,1.0201,2024-01-26 18:29:00,4
LOG0005406,HTL0059,v1.2,5671.91,5919.77,1.0437,2024-02-16 01:16:00,7
LOG0005407,HTL0083,v1.3_buggy,9674.47,13166.95,1.361,2024-04-26 02:04:00,17
LOG0005408,HTL0046,v1.2,5239.69,5535.73,1.0565,2024-02-04 08:33:00,5
LOG0005409,HTL0061,v1.2,3296.11,3659.67,1.1103,2024-03-30 09:52:00,13
LOG0005410,HTL0079,v1.2,3087.36,3335.89,1.0805,2024-01-18 00:15:00,3
LOG0005411,HTL0090,v1.3_buggy,2763.39,3758.49,1.3601,2024-05-03 20:55:00,18
LOG0005412,HTL0119,v1.3_buggy,4787.85,6439.66,1.345,2024-05-19 20:59:00,20
LOG0005413,HTL0031,v1.2,4260.06,4578.29,1.0747,2024-03-10 11:19:00,10
LOG0005414,HTL0086,v1.3_buggy,3336.21,4312.72,1.2927,2024-06-29 00:20:00,26
LOG0005415,HTL0022,v1.2,9120.73,8778.7,0.9625,2024-01-13 07:26:00,2
LOG0005416,HTL0106,v1.2,3682.05,3897.08,1.0584,2024-04-06 09:17:00,14
LOG0005417,HTL0107,v1.3_buggy,4251.16,5502.7,1.2944,2024-05-31 14:53:00,22
LOG0005418,HTL0054,v1.3_buggy,4523.1,5642.11,1.2474,2024-05-28 19:01:00,22
LOG0005419,HTL0081,v1.3_buggy,5012.82,6896.64,1.3758,2024-05-25 01:05:00,21
LOG0005420,HTL0120,v1.2,2486.32,2753.35,1.1074,2024-01-02 03:28:00,1
LOG0005421,HTL0109,v1.2,3591.25,3747.11,1.0434,2024-01-19 14:43:00,3
LOG0005422,HTL0034,v1.2,2729.91,2689.78,0.9853,2024-03-16 23:07:00,11
LOG0005423,HTL0079,v1.2,4504.29,4819.59,1.07,2024-04-10 02:31:00,15
LOG0005424,HTL0018,v1.2,4518.01,4992.85,1.1051,2024-03-30 17:30:00,13
LOG0005425,HTL0065,v1.2,5602.59,5484.94,0.979,2024-03-05 07:38:00,10
LOG0005426,HTL0087,v1.3_buggy,5038.54,6942.1,1.3778,2024-05-29 05:19:00,22
LOG0005427,HTL0064,v1.3_buggy,2700.71,3702.4,1.3709,2024-04-28 14:39:00,17
LOG0005428,HTL0094,v1.3_buggy,4578.31,5928.91,1.295,2024-04-30 05:34:00,18
LOG0005429,HTL0060,v1.2,3089.15,3124.98,1.0116,2024-01-08 21:49:00,2
LOG0005430,HTL0057,v1.2,3836.5,4508.65,1.1752,2024-04-04 14:22:00,14
LOG0005431,HTL0022,v1.3_buggy,3117.21,3894.33,1.2493,2024-05-26 16:38:00,21
LOG0005432,HTL0063,v1.3_buggy,3685.55,4739.25,1.2859,2024-04-21 09:58:00,16
LOG0005433,HTL0058,v1.2,6703.57,6737.76,1.0051,2024-04-02 09:38:00,14
LOG0005434,HTL0102,v1.2,3246.0,3707.26,1.1421,2024-03-05 13:27:00,10
LOG0005435,HTL0035,v1.2,3993.13,4485.48,1.1233,2024-01-18 08:32:00,3
LOG0005436,HTL0115,v1.3_buggy,6791.42,9217.32,1.3572,2024-04-18 07:35:00,16
LOG0005437,HTL0105,v1.2,2426.81,2551.55,1.0514,2024-01-15 22:11:00,3
LOG0005438,HTL0114,v1.2,7909.63,8944.21,1.1308,2024-03-21 02:46:00,12
LOG0005439,HTL0028,v1.3_buggy,3298.7,4109.19,1.2457,2024-05-02 06:08:00,18
LOG0005440,HTL0094,v1.2,2987.47,3112.35,1.0418,2024-03-15 04:51:00,11
LOG0005441,HTL0005,v1.2,4435.77,4595.01,1.0359,2024-03-21 22:40:00,12
LOG0005442,HTL0081,v1.2,3878.04,3912.17,1.0088,2024-01-26 22:40:00,4
LOG0005443,HTL0008,v1.3_buggy,5017.05,6815.16,1.3584,2024-06-15 06:35:00,24
LOG0005444,HTL0067,v1.2,3364.48,3455.99,1.0272,2024-03-24 12:57:00,12
LOG0005445,HTL0044,v1.3_buggy,3588.63,4873.0,1.3579,2024-04-23 08:48:00,17
LOG0005446,HTL0083,v1.3_buggy,3344.12,4362.07,1.3044,2024-06-30 11:37:00,26
LOG0005447,HTL0038,v1.3_buggy,5765.96,7176.89,1.2447,2024-06-21 05:27:00,25
LOG0005448,HTL0039,v1.2,3707.57,3573.73,0.9639,2024-01-07 23:08:00,1
LOG0005449,HTL0082,v1.2,3702.51,4032.4,1.0891,2024-03-12 07:48:00,11
LOG0005450,HTL0118,v1.2,3989.88,4235.26,1.0615,2024-03-12 08:00:00,11
LOG0005451,HTL0036,v1.3_buggy,5099.68,6563.29,1.287,2024-05-28 02:30:00,22
LOG0005452,HTL0092,v1.3_buggy,10048.6,13105.38,1.3042,2024-04-21 11:24:00,16
LOG0005453,HTL0075,v1.2,4002.74,4429.43,1.1066,2024-01-25 10:33:00,4
LOG0005454,HTL0037,v1.3_buggy,4774.05,6559.07,1.3739,2024-05-04 05:34:00,18
LOG0005455,HTL0011,v1.3_buggy,2464.39,3024.55,1.2273,2024-04-28 05:07:00,17
LOG0005456,HTL0097,v1.2,2426.78,2802.45,1.1548,2024-03-05 23:32:00,10
LOG0005457,HTL0020,v1.2,4822.06,5135.98,1.0651,2024-02-23 00:15:00,8
LOG0005458,HTL0081,v1.2,4173.22,4764.98,1.1418,2024-02-15 12:12:00,7
LOG0005459,HTL0047,v1.2,6677.52,7676.48,1.1496,2024-01-03 20:45:00,1
