inv_id,hotel_id,rooms_available,booking_success,failure_reason,logged_at,week_number
INV0004852,HTL0039,29,True,,2024-05-06 04:03:00,19
INV0004853,HTL0004,37,True,,2024-05-10 06:34:00,19
INV0004854,HTL0002,26,True,,2024-04-26 11:01:00,17
INV0004855,HTL0095,37,True,,2024-01-17 08:33:00,3
INV0004856,HTL0097,37,True,,2024-04-02 15:48:00,14
INV0004857,HTL0019,13,True,,2024-03-09 04:03:00,10
INV0004858,HTL0050,0,True,,2024-01-18 13:29:00,3
INV0004859,HTL0008,0,True,,2024-05-30 10:13:00,22
INV0004860,HTL0008,49,True,,2024-03-15 06:36:00,11
INV0004861,HTL0034,39,True,,2024-01-24 06:13:00,4
INV0004862,HTL0100,7,True,,2024-05-26 16:26:00,21
INV0004863,HTL0075,16,False,no_inventory,2024-05-30 23:41:00,22
INV0004864,HTL0024,0,True,,2024-02-23 15:17:00,8
INV0004865,HTL0116,13,True,,2024-06-23 13:46:00,25
INV0004866,HTL0092,42,True,,2024-05-27 03:43:00,22
INV0004867,HTL0059,43,True,,2024-01-01 21:38:00,1
INV0004868,HTL0080,12,True,,2024-04-13 18:05:00,15
INV0004869,HTL0016,29,True,,2024-04-06 12:21:00,14
INV0004870,HTL0063,12,True,,2024-01-15 01:11:00,3
INV0004871,HTL0029,2,True,,2024-01-20 12:50:00,3
INV0004872,HTL0053,21,True,,2024-04-21 20:39:00,16
INV0004873,HTL0004,34,True,,2024-01-28 06:46:00,4
INV0004874,HTL0084,13,True,,2024-03-23 08:41:00,12
INV0004875,HTL0019,39,True,,2024-05-10 13:17:00,19
INV0004876,HTL0070,44,True,,2024-06-10 06:20:00,24
INV0004877,HTL0008,21,True,,2024-03-07 21:40:00,10
INV0004878,HTL0035,32,True,,2024-03-28 09:05:00,13
INV0004879,HTL0112,11,True,,2024-02-24 17:12:00,8
INV0004880,HTL0100,23,True,,2024-03-08 15:37:00,10
INV0004881,HTL0083,4,True,,2024-02-08 07:33:00,6
INV0004882,HTL0100,8,True,,2024-01-04 03:55:00,1
INV0004883,HTL0100,1,True,,2024-06-05 11:41:00,23
INV0004884,HTL0017,30,True,,2024-05-26 04:11:00,21
INV0004885,HTL0047,45,True,,2024-02-25 16:06:00,8
INV0004886,HTL0112,28,True,,2024-04-09 23:25:00,15
INV0004887,HTL0063,28,True,,2024-06-13 18:20:00,24
INV0004888,HTL0039,35,True,,2024-05-07 08:25:00,19
INV0004889,HTL0077,29,True,,2024-06-05 03:09:00,23
INV0004890,HTL0016,21,True,,2024-06-17 02:31:00,25
INV0004891,HTL0046,20,True,,2024-03-17 02:43:00,11
INV0004892,HTL0116,40,True,,2024-04-29 02:00:00,18
INV0004893,HTL0008,48,True,,2024-06-19 20:35:00,25
INV0004894,HTL0019,11,True,,2024-01-13 19:28:00,2
INV0004895,HTL0049,6,True,,2024-03-16 01:59:00,11
INV0004896,HTL0061,24,False,api_error,2024-01-21 11:05:00,3
INV0004897,HTL0011,7,True,,2024-02-06 16:05:00,6
INV0004898,HTL0036,32,True,,2024-02-03 11:08:00,5
INV0004899,HTL0072,15,True,,2024-04-16 05:51:00,16
INV0004900,HTL0078,39,True,,2024-04-18 13:51:00,16
INV0004901,HTL0116,44,True,,2024-01-08 11:17:00,2
INV0004902,HTL0082,44,True,,2024-06-15 06:52:00,24
INV0004903,HTL0058,9,True,,2024-03-19 17:48:00,12
INV0004904,HTL0112,11,True,,2024-06-28 01:01:00,26
INV0004905,HTL0107,21,True,,2024-05-13 06:45:00,20
INV0004906,HTL0082,6,True,,2024-01-12 22:21:00,2
INV0004907,HTL0084,44,True,,2024-01-17 08:44:00,3
INV0004908,HTL0074,20,True,,2024-05-13 14:39:00,20
INV0004909,HTL0036,39,True,,2024-06-18 04:08:00,25
INV0004910,HTL0056,37,True,,2024-05-24 14:21:00,21
INV0004911,HTL0091,21,True,,2024-06-16 08:30:00,24
INV0004912,HTL0109,8,True,,2024-04-19 15:54:00,16
INV0004913,HTL0001,19,True,,2024-01-08 10:51:00,2
INV0004914,HTL0043,12,True,,2024-01-15 11:05:00,3
INV0004915,HTL0073,23,True,,2024-01-12 06:59:00,2
INV0004916,HTL0095,29,True,,2024-06-10 13:24:00,24
INV0004917,HTL0108,40,True,,2024-05-07 02:37:00,19
INV0004918,HTL0024,49,True,,2024-06-15 05:32:00,24
INV0004919,HTL0008,17,True,,2024-06-22 18:57:00,25
INV0004920,HTL0016,24,True,,2024-01-10 13:07:00,2
INV0004921,HTL0012,19,True,,2024-01-07 08:30:00,1
INV0004922,HTL0084,10,True,,2024-03-11 11:35:00,11
INV0004923,HTL0105,39,True,,2024-03-21 09:26:00,12
INV0004924,HTL0003,33,True,,2024-05-24 16:25:00,21
INV0004925,HTL0087,22,True,,2024-02-25 15:42:00,8
INV0004926,HTL0050,25,True,,2024-02-08 05:14:00,6
INV0004927,HTL0066,22,True,,2024-03-08 19:51:00,10
INV0004928,HTL0060,48,True,,2024-06-13 20:00:00,24
INV0004929,HTL0065,41,True,,2024-01-27 18:43:00,4
INV0004930,HTL0079,46,True,,2024-05-31 14:23:00,22
INV0004931,HTL0045,32,True,,2024-05-01 15:05:00,18
INV0004932,HTL0073,24,True,,2024-06-23 19:03:00,25
INV0004933,HTL0087,33,True,,2024-06-14 16:02:00,24
INV0004934,HTL0053,25,True,,2024-01-18 18:01:00,3
INV0004935,HTL0062,38,True,,2024-05-01 03:31:00,18
INV0004936,HTL0100,4,False,api_error,2024-06-27 05:54:00,26
INV0004937,HTL0028,28,True,,2024-02-19 01:13:00,8
INV0004938,HTL0004,29,True,,2024-02-13 14:48:00,7
INV0004939,HTL0030,44,True,,2024-03-31 08:00:00,13
INV0004940,HTL0005,26,True,,2024-01-21 06:53:00,3
INV0004941,HTL0117,36,True,,2024-06-22 03:34:00,25
INV0004942,HTL0029,24,True,,2024-03-16 17:06:00,11
INV0004943,HTL0095,42,True,,2024-03-29 08:55:00,13
INV0004944,HTL0029,9,True,,2024-06-19 03:43:00,25
INV0004945,HTL0079,43,True,,2024-04-23 05:45:00,17
INV0004946,HTL0099,33,True,,2024-05-09 11:21:00,19
INV0004947,HTL0119,11,True,,2024-06-22 23:06:00,25
INV0004948,HTL0039,28,True,,2024-01-23 17:44:00,4
INV0004949,HTL0087,38,True,,2024-02-18 08:18:00,7
INV0004950,HTL0006,18,True,,2024-05-27 14:00:00,22
INV0004951,HTL0113,18,True,,2024-01-19 22:47:00,3
INV0004952,HTL0002,28,True,,2024-05-05 15:50:00,18
INV0004953,HTL0077,1,True,,2024-06-20 14:48:00,25
INV0004954,HTL0012,25,True,,2024-06-10 17:39:00,24
INV0004955,HTL0023,44,True,,2024-01-22 05:25:00,4
INV0004956,HTL0055,36,True,,2024-04-27 18:57:00,17
INV0004957,HTL0108,47,True,,2024-03-16 11:04:00,11
INV0004958,HTL0079,33,True,,2024-05-08 23:35:00,19
INV0004959,HTL0057,29,True,,2024-01-25 04:54:00,4
INV0004960,HTL0090,11,True,,2024-01-25 18:39:00,4
INV0004961,HTL0003,19,True,,2024-02-05 18:19:00,6
INV0004962,HTL0111,32,True,,2024-02-16 15:17:00,7
INV0004963,HTL0044,8,True,,2024-04-30 19:42:00,18
INV0004964,HTL0054,1,True,,2024-05-02 19:16:00,18
INV0004965,HTL0029,27,True,,2024-03-18 10:57:00,12
INV0004966,HTL0101,33,True,,2024-02-14 06:57:00,7
INV0004967,HTL0051,20,True,,2024-01-27 01:03:00,4
INV0004968,HTL0007,18,True,,2024-04-29 06:53:00,18
INV0004969,HTL0075,13,True,,2024-06-28 08:48:00,26
INV0004970,HTL0036,16,True,,2024-03-03 11:20:00,9
INV0004971,HTL0031,4,True,,2024-03-05 14:08:00,10
INV0004972,HTL0069,20,True,,2024-01-21 03:19:00,3
INV0004973,HTL0010,21,True,,2024-06-09 11:03:00,23
INV0004974,HTL0093,39,True,,2024-05-23 02:09:00,21
INV0004975,HTL0111,19,True,,2024-01-08 11:58:00,2
INV0004976,HTL0030,27,True,,2024-03-04 20:28:00,10
INV0004977,HTL0079,31,True,,2024-02-22 09:07:00,8
INV0004978,HTL0056,44,True,,2024-06-24 06:02:00,26
INV0004979,HTL0072,18,True,,2024-03-22 16:36:00,12
INV0004980,HTL0115,27,True,,2024-03-24 05:53:00,12
INV0004981,HTL0031,22,True,,2024-05-12 17:57:00,19
INV0004982,HTL0079,32,True,,2024-02-23 07:03:00,8
INV0004983,HTL0098,17,True,,2024-03-30 15:22:00,13
INV0004984,HTL0100,34,True,,2024-02-24 06:14:00,8
INV0004985,HTL0005,45,True,,2024-06-17 15:17:00,25
INV0004986,HTL0012,36,True,,2024-04-18 13:52:00,16
INV0004987,HTL0069,41,False,no_inventory,2024-05-06 07:25:00,19
INV0004988,HTL0086,35,True,,2024-03-20 23:37:00,12
INV0004989,HTL0009,43,True,,2024-01-11 23:02:00,2
INV0004990,HTL0028,18,True,,2024-01-10 23:39:00,2
INV0004991,HTL0086,25,True,,2024-05-14 05:48:00,20
INV0004992,HTL0069,35,True,,2024-06-29 23:38:00,26
INV0004993,HTL0095,42,True,,2024-05-11 10:37:00,19
INV0004994,HTL0097,25,True,,2024-05-09 15:53:00,19
INV0004995,HTL0002,6,True,,2024-06-18 07:02:00,25
INV0004996,HTL0059,22,True,,2024-05-10 07:44:00,19
INV0004997,HTL0100,4,True,,2024-06-20 21:55:00,25
INV0004998,HTL0059,22,True,,2024-04-30 14:30:00,18
INV0004999,HTL0064,35,True,,2024-04-23 20:24:00,17
INV0005000,HTL0040,31,True,,2024-01-31 05:48:00,5
INV0005001,HTL0078,14,True,,2024-02-25 11:01:00,8
INV0005002,HTL0019,26,True,,2024-02-08 22:24:00,6
INV0005003,HTL0073,16,True,,2024-04-29 09:05:00,18
INV0005004,HTL0112,19,True,,2024-02-24 04:13:00,8
INV0005005,HTL0092,15,True,,2024-03-11 17:20:00,11
INV0005006,HTL0095,47,True,,2024-03-12 05:32:00,11
INV0005007,HTL0016,41,True,,2024-06-22 17:14:00,25
INV0005008,HTL0017,27,True,,2024-06-07 03:10:00,23
INV0005009,HTL0051,30,True,,2024-04-14 10:00:00,15
INV0005010,HTL0090,15,True,,2024-04-01 06:18:00,14
INV0005011,HTL0049,13,True,,2024-03-11 16:08:00,11
INV0005012,HTL0048,46,False,api_error,2024-06-03 10:33:00,23
INV0005013,HTL0044,9,True,,2024-02-12 03:22:00,7
INV0005014,HTL0033,1,True,,2024-02-04 02:44:00,5
INV0005015,HTL0077,32,True,,2024-03-17 09:53:00,11
INV0005016,HTL0092,40,True,,2024-06-13 09:50:00,24
INV0005017,HTL0096,21,True,,2024-02-14 06:07:00,7
INV0005018,HTL0060,1,True,,2024-02-03 02:42:00,5
INV0005019,HTL0074,6,True,,2024-05-24 05:54:00,21
INV0005020,HTL0047,40,True,,2024-05-05 10:18:00,18
INV0005021,HTL0059,44,True,,2024-04-02 09:52:00,14
INV0005022,HTL0084,43,True,,2024-04-28 15:43:00,17
INV0005023,HTL0035,29,True,,2024-04-07 08:54:00,14
INV0005024,HTL0023,37,True,,2024-06-15 14:32:00,24
INV0005025,HTL0044,38,True,,2024-06-23 08:19:00,25
INV0005026,HTL0023,18,True,,2024-03-10 21:02:00,10
INV0005027,HTL0029,46,False,no_inventory,2024-02-27 06:37:00,9
INV0005028,HTL0094,37,True,,2024-02-07 11:46:00,6
INV0005029,HTL0106,16,True,,2024-02-13 15:15:00,7
INV0005030,HTL0034,36,True,,2024-01-11 15:07:00,2
INV0005031,HTL0068,9,True,,2024-03-26 09:36:00,13
INV0005032,HTL0026,14,True,,2024-03-18 22:52:00,12
INV0005033,HTL0091,4,True,,2024-02-13 03:07:00,7
INV0005034,HTL0055,49,True,,2024-01-20 22:26:00,3
INV0005035,HTL0070,37,True,,2024-06-30 16:35:00,26
INV0005036,HTL0071,42,True,,2024-05-13 17:01:00,20
INV0005037,HTL0076,34,True,,2024-04-03 18:24:00,14
INV0005038,HTL0015,3,True,,2024-05-04 20:31:00,18
INV0005039,HTL0007,34,True,,2024-06-27 23:30:00,26
INV0005040,HTL0095,0,True,,2024-03-16 02:06:00,11
INV0005041,HTL0063,16,True,,2024-04-04 22:17:00,14
INV0005042,HTL0070,20,True,,2024-01-30 05:32:00,5
INV0005043,HTL0042,45,True,,2024-02-21 21:15:00,8
INV0005044,HTL0082,21,True,,2024-01-29 06:37:00,5
INV0005045,HTL0062,4,True,,2024-05-12 09:19:00,19
INV0005046,HTL0027,45,True,,2024-01-04 19:13:00,1
INV0005047,HTL0066,35,True,,2024-01-22 17:31:00,4
INV0005048,HTL0064,37,True,,2024-02-19 19:02:00,8
INV0005049,HTL0097,8,True,,2024-02-04 17:00:00,5
INV0005050,HTL0046,19,True,,2024-05-19 08:14:00,20
INV0005051,HTL0102,45,True,,2024-05-22 05:48:00,21
INV0005052,HTL0110,41,True,,2024-04-26 14:21:00,17
INV0005053,HTL0097,44,True,,2024-06-08 22:46:00,23
INV0005054,HTL0117,13,True,,2024-06-11 14:02:00,24
INV0005055,HTL0107,19,True,,2024-01-09 11:35:00,2
INV0005056,HTL0115,25,True,,2024-03-09 00:07:00,10
INV0005057,HTL0057,3,False,timeout,2024-06-06 20:41:00,23
INV0005058,HTL0005,38,False,no_inventory,2024-05-15 01:12:00,20
INV0005059,HTL0006,19,True,,2024-02-11 18:26:00,6
INV0005060,HTL0033,41,True,,2024-03-13 18:33:00,11
INV0005061,HTL0075,10,True,,2024-06-10 01:15:00,24
INV0005062,HTL0114,6,True,,2024-02-05 01:39:00,6
INV0005063,HTL0114,43,True,,2024-06-09 19:22:00,23
INV0005064,HTL0090,30,True,,2024-02-09 13:26:00,6
INV0005065,HTL0047,49,True,,2024-05-05 11:16:00,18
INV0005066,HTL0066,7,True,,2024-01-07 23:45:00,1
INV0005067,HTL0084,22,True,,2024-04-29 17:09:00,18
INV0005068,HTL0021,47,True,,2024-02-08 15:23:00,6
INV0005069,HTL0101,14,True,,2024-04-18 15:18:00,16
INV0005070,HTL0109,0,False,no_inventory,2024-02-10 15:22:00,6
INV0005071,HTL0034,46,True,,2024-03-24 22:43:00,12
INV0005072,HTL0015,9,True,,2024-01-12 21:51:00,2
INV0005073,HTL0047,40,True,,2024-01-02 23:06:00,1
INV0005074,HTL0067,23,True,,2024-05-03 06:44:00,18
INV0005075,HTL0085,14,True,,2024-04-15 19:06:00,16
INV0005076,HTL0067,48,True,,2024-06-05 12:07:00,23
INV0005077,HTL0107,47,True,,2024-01-04 21:13:00,1
INV0005078,HTL0112,20,True,,2024-01-19 20:18:00,3
INV0005079,HTL0006,21,True,,2024-06-17 08:01:00,25
INV0005080,HTL0001,23,True,,2024-01-15 03:04:00,3
INV0005081,HTL0051,9,True,,2024-04-07 09:40:00,14
INV0005082,HTL0087,22,True,,2024-02-12 05:38:00,7
INV0005083,HTL0062,15,True,,2024-05-06 01:53:00,19
INV0005084,HTL0101,4,True,,2024-02-27 14:15:00,9
INV0005085,HTL0003,32,False,timeout,2024-01-31 02:07:00,5
INV0005086,HTL0061,35,True,,2024-06-23 21:19:00,25
INV0005087,HTL0030,24,True,,2024-05-01 22:07:00,18
INV0005088,HTL0033,39,True,,2024-01-11 03:01:00,2
INV0005089,HTL0066,25,True,,2024-01-16 11:43:00,3
INV0005090,HTL0084,1,True,,2024-01-05 00:15:00,1
INV0005091,HTL0059,33,True,,2024-06-24 22:53:00,26
INV0005092,HTL0020,30,True,,2024-04-11 18:11:00,15
INV0005093,HTL0080,39,True,,2024-01-19 14:39:00,3
INV0005094,HTL0003,43,True,,2024-06-10 19:42:00,24
INV0005095,HTL0111,44,True,,2024-01-24 22:53:00,4
INV0005096,HTL0004,18,True,,2024-01-22 11:52:00,4
INV0005097,HTL0092,36,False,timeout,2024-05-17 17:42:00,20
INV0005098,HTL0053,17,True,,2024-05-11 22:12:00,19
INV0005099,HTL0001,49,True,,2024-05-16 04:31:00,20
INV0005100,HTL0063,2,True,,2024-06-24 10:52:00,26
INV0005101,HTL0090,6,True,,2024-05-21 16:09:00,21
INV0005102,HTL0113,22,True,,2024-05-17 05:37:00,20
INV0005103,HTL0111,36,True,,2024-03-11 18:47:00,11
INV0005104,HTL0050,0,True,,2024-03-31 00:20:00,13
INV0005105,HTL0058,49,True,,2024-04-20 12:50:00,16
INV0005106,HTL0043,6,False,no_inventory,2024-04-22 21:33:00,17
INV0005107,HTL0070,21,True,,2024-04-06 12:44:00,14
INV0005108,HTL0107,2,True,,2024-04-14 12:25:00,15
INV0005109,HTL0114,18,True,,2024-06-07 09:30:00,23
INV0005110,HTL0110,29,True,,2024-01-31 07:09:00,5
INV0005111,HTL0086,8,True,,2024-02-24 22:10:00,8
INV0005112,HTL0071,34,True,,2024-05-12 23:32:00,19
INV0005113,HTL0004,34,True,,2024-06-09 11:20:00,23
INV0005114,HTL0067,12,False,no_inventory,2024-01-23 19:01:00,4
INV0005115,HTL0085,25,True,,2024-01-31 01:29:00,5
INV0005116,HTL0107,44,True,,2024-06-05 00:21:00,23
INV0005117,HTL0094,27,True,,2024-04-24 14:30:00,17
INV0005118,HTL0073,24,True,,2024-02-23 07:56:00,8
INV0005119,HTL0007,38,True,,2024-04-30 13:59:00,18
INV0005120,HTL0009,2,True,,2024-01-25 20:31:00,4
INV0005121,HTL0046,10,False,timeout,2024-06-20 09:25:00,25
INV0005122,HTL0040,29,True,,2024-05-21 22:01:00,21
INV0005123,HTL0086,32,True,,2024-03-25 01:21:00,13
INV0005124,HTL0118,33,True,,2024-05-15 22:58:00,20
INV0005125,HTL0042,40,True,,2024-03-28 03:24:00,13
INV0005126,HTL0070,2,True,,2024-05-22 10:33:00,21
INV0005127,HTL0030,4,False,no_inventory,2024-05-24 00:31:00,21
INV0005128,HTL0091,30,True,,2024-05-19 10:20:00,20
INV0005129,HTL0092,3,True,,2024-04-19 02:16:00,16
INV0005130,HTL0010,7,True,,2024-06-25 20:17:00,26
INV0005131,HTL0083,16,True,,2024-04-15 07:28:00,16
INV0005132,HTL0031,21,True,,2024-05-28 09:28:00,22
INV0005133,HTL0106,37,True,,2024-03-22 01:16:00,12
INV0005134,HTL0104,23,True,,2024-03-12 21:36:00,11
INV0005135,HTL0020,30,True,,2024-06-14 07:20:00,24
INV0005136,HTL0082,48,True,,2024-03-11 12:29:00,11
INV0005137,HTL0011,48,True,,2024-01-08 07:05:00,2
INV0005138,HTL0054,45,True,,2024-04-21 13:33:00,16
INV0005139,HTL0024,24,True,,2024-03-21 15:03:00,12
INV0005140,HTL0016,37,True,,2024-01-22 17:44:00,4
INV0005141,HTL0089,31,True,,2024-02-03 21:51:00,5
INV0005142,HTL0065,48,True,,2024-05-26 07:24:00,21
INV0005143,HTL0041,25,True,,2024-03-08 19:22:00,10
INV0005144,HTL0106,35,False,no_inventory,2024-04-17 02:01:00,16
INV0005145,HTL0031,26,True,,2024-04-15 02:02:00,16
INV0005146,HTL0120,22,True,,2024-06-23 04:28:00,25
INV0005147,HTL0119,19,True,,2024-03-01 20:54:00,9
INV0005148,HTL0065,45,True,,2024-03-06 11:23:00,10
INV0005149,HTL0119,26,True,,2024-01-03 17:35:00,1
INV0005150,HTL0064,16,True,,2024-04-19 15:00:00,16
INV0005151,HTL0103,13,True,,2024-03-18 23:56:00,12
INV0005152,HTL0005,2,True,,2024-03-09 07:37:00,10
INV0005153,HTL0014,39,True,,2024-03-24 08:13:00,12
INV0005154,HTL0080,26,True,,2024-04-09 07:12:00,15
INV0005155,HTL0063,44,True,,2024-05-15 16:32:00,20
INV0005156,HTL0046,13,True,,2024-05-18 01:45:00,20
INV0005157,HTL0080,27,True,,2024-01-17 01:51:00,3
INV0005158,HTL0013,43,True,,2024-03-29 09:19:00,13
INV0005159,HTL0048,24,True,,2024-03-16 00:42:00,11
INV0005160,HTL0016,39,True,,2024-01-23 18:07:00,4
INV0005161,HTL0099,10,True,,2024-02-07 05:29:00,6
INV0005162,HTL0004,11,True,,2024-01-28 14:57:00,4
INV0005163,HTL0023,32,True,,2024-04-15 05:54:00,16
INV0005164,HTL0081,19,True,,2024-01-19 16:51:00,3
INV0005165,HTL0100,33,False,no_inventory,2024-05-08 22:20:00,19
INV0005166,HTL0024,22,True,,2024-05-21 11:51:00,21
INV0005167,HTL0071,18,True,,2024-03-27 06:52:00,13
INV0005168,HTL0001,35,True,,2024-03-20 03:20:00,12
INV0005169,HTL0066,43,False,timeout,2024-01-28 03:12:00,4
INV0005170,HTL0097,0,True,,2024-06-03 17:44:00,23
INV0005171,HTL0115,9,True,,2024-06-06 06:59:00,23
INV0005172,HTL0105,0,True,,2024-03-14 23:25:00,11
INV0005173,HTL0096,4,True,,2024-04-12 20:59:00,15
INV0005174,HTL0114,21,True,,2024-05-15 15:36:00,20
INV0005175,HTL0083,42,True,,2024-01-18 14:21:00,3
INV0005176,HTL0096,1,True,,2024-06-19 21:41:00,25
INV0005177,HTL0026,8,True,,2024-05-21 11:37:00,21
INV0005178,HTL0029,43,True,,2024-03-23 01:46:00,12
INV0005179,HTL0084,6,True,,2024-05-18 14:45:00,20
INV0005180,HTL0038,47,True,,2024-06-19 02:07:00,25
INV0005181,HTL0012,20,True,,2024-06-03 21:26:00,23
INV0005182,HTL0012,6,True,,2024-04-08 23:46:00,15
INV0005183,HTL0029,8,True,,2024-01-13 23:00:00,2
INV0005184,HTL0007,39,True,,2024-05-16 22:14:00,20
INV0005185,HTL0085,8,True,,2024-06-16 18:36:00,24
INV0005186,HTL0101,48,True,,2024-04-05 11:33:00,14
INV0005187,HTL0008,11,True,,2024-06-16 14:21:00,24
INV0005188,HTL0002,43,True,,2024-05-20 15:27:00,21
INV0005189,HTL0102,35,True,,2024-03-31 09:47:00,13
INV0005190,HTL0024,8,True,,2024-01-14 06:54:00,2
INV0005191,HTL0024,9,True,,2024-01-15 00:51:00,3
INV0005192,HTL0030,48,True,,2024-02-16 09:32:00,7
INV0005193,HTL0078,9,True,,2024-01-25 10:36:00,4
INV0005194,HTL0087,43,False,timeout,2024-01-04 12:40:00,1
INV0005195,HTL0001,16,True,,2024-05-15 15:02:00,20
INV0005196,HTL0099,37,True,,2024-03-17 18:13:00,11
INV0005197,HTL0051,3,True,,2024-03-03 08:35:00,9
INV0005198,HTL0098,15,True,,2024-05-09 13:21:00,19
INV0005199,HTL0028,48,True,,2024-02-24 02:50:00,8
INV0005200,HTL0105,47,True,,2024-04-30 00:46:00,18
INV0005201,HTL0021,35,True,,2024-06-07 05:16:00,23
INV0005202,HTL0046,26,True,,2024-05-07 07:21:00,19
INV0005203,HTL0100,5,False,no_inventory,2024-05-20 10:17:00,21
INV0005204,HTL0086,39,True,,2024-05-25 14:45:00,21
INV0005205,HTL0036,8,True,,2024-02-05 02:22:00,6
INV0005206,HTL0010,31,True,,2024-04-06 08:01:00,14
INV0005207,HTL0035,37,True,,2024-06-14 04:41:00,24
INV0005208,HTL0038,29,True,,2024-02-11 23:22:00,6
INV0005209,HTL0034,13,True,,2024-06-04 23:32:00,23
INV0005210,HTL0097,44,True,,2024-05-14 08:45:00,20
INV0005211,HTL0059,49,True,,2024-02-13 17:20:00,7
INV0005212,HTL0109,28,True,,2024-06-24 09:32:00,26
INV0005213,HTL0105,27,True,,2024-05-06 08:19:00,19
INV0005214,HTL0055,21,True,,2024-04-28 18:43:00,17
INV0005215,HTL0060,30,True,,2024-01-24 05:04:00,4
INV0005216,HTL0086,16,True,,2024-04-01 13:13:00,14
INV0005217,HTL0101,16,True,,2024-05-27 22:43:00,22
INV0005218,HTL0003,48,True,,2024-06-28 12:06:00,26
INV0005219,HTL0044,14,True,,2024-03-27 06:15:00,13
INV0005220,HTL0105,46,True,,2024-04-22 13:10:00,17
INV0005221,HTL0079,31,True,,2024-02-09 19:42:00,6
INV0005222,HTL0098,27,True,,2024-05-01 08:30:00,18
INV0005223,HTL0059,10,True,,2024-05-18 15:45:00,20
INV0005224,HTL0018,38,True,,2024-01-20 20:43:00,3
INV0005225,HTL0112,16,True,,2024-05-16 18:05:00,20
INV0005226,HTL0040,11,True,,2024-02-13 03:16:00,7
INV0005227,HTL0009,38,True,,2024-06-21 22:55:00,25
INV0005228,HTL0029,8,True,,2024-03-04 14:52:00,10
INV0005229,HTL0052,24,True,,2024-04-03 01:23:00,14
INV0005230,HTL0092,25,True,,2024-01-15 22:17:00,3
INV0005231,HTL0059,3,True,,2024-03-14 06:59:00,11
INV0005232,HTL0061,18,True,,2024-06-22 03:34:00,25
INV0005233,HTL0062,12,True,,2024-02-03 04:21:00,5
INV0005234,HTL0014,28,True,,2024-02-27 05:04:00,9
INV0005235,HTL0114,46,True,,2024-05-30 16:13:00,22
INV0005236,HTL0076,8,True,,2024-01-28 15:26:00,4
INV0005237,HTL0117,41,True,,2024-04-30 21:06:00,18
INV0005238,HTL0071,39,True,,2024-04-24 04:21:00,17
INV0005239,HTL0038,6,True,,2024-05-15 14:35:00,20
INV0005240,HTL0072,6,True,,2024-02-17 10:15:00,7
INV0005241,HTL0083,20,True,,2024-06-06 06:16:00,23
INV0005242,HTL0058,8,True,,2024-03-01 15:23:00,9
INV0005243,HTL0057,49,True,,2024-06-17 10:07:00,25
INV0005244,HTL0114,44,True,,2024-05-09 13:20:00,19
INV0005245,HTL0071,26,True,,2024-04-29 16:21:00,18
INV0005246,HTL0064,47,True,,2024-03-20 09:37:00,12
INV0005247,HTL0069,20,True,,2024-04-07 08:10:00,14
INV0005248,HTL0053,4,True,,2024-03-20 16:57:00,12
INV0005249,HTL0117,4,True,,2024-04-14 10:28:00,15
INV0005250,HTL0086,7,True,,2024-06-06 12:57:00,23
INV0005251,HTL0008,14,True,,2024-03-05 22:43:00,10
INV0005252,HTL0048,12,True,,2024-05-30 17:08:00,22
INV0005253,HTL0045,32,True,,2024-06-20 09:47:00,25
INV0005254,HTL0080,43,True,,2024-02-07 19:25:00,6
INV0005255,HTL0114,46,True,,2024-03-10 18:50:00,10
INV0005256,HTL0010,31,True,,2024-02-19 09:46:00,8
INV0005257,HTL0096,35,True,,2024-04-25 18:04:00,17
INV0005258,HTL0046,48,False,no_inventory,2024-01-21 23:31:00,3
INV0005259,HTL0070,22,True,,2024-01-25 16:08:00,4
INV0005260,HTL0036,33,True,,2024-01-15 16:53:00,3
INV0005261,HTL0119,17,True,,2024-03-12 14:41:00,11
INV0005262,HTL0035,11,True,,2024-01-24 01:44:00,4
INV0005263,HTL0092,22,True,,2024-04-26 17:41:00,17
INV0005264,HTL0094,1,True,,2024-03-03 23:13:00,9
INV0005265,HTL0052,43,True,,2024-03-29 20:19:00,13
INV0005266,HTL0026,26,True,,2024-04-15 03:09:00,16
INV0005267,HTL0104,49,True,,2024-06-13 04:55:00,24
INV0005268,HTL0019,30,True,,2024-02-25 10:50:00,8
INV0005269,HTL0081,47,True,,2024-02-14 05:19:00,7
INV0005270,HTL0086,21,True,,2024-04-10 16:21:00,15
INV0005271,HTL0081,4,True,,2024-03-10 07:08:00,10
INV0005272,HTL0008,16,True,,2024-06-05 14:14:00,23
INV0005273,HTL0087,42,True,,2024-04-15 18:06:00,16
INV0005274,HTL0098,6,True,,2024-01-04 08:58:00,1
INV0005275,HTL0066,17,True,,2024-01-12 23:43:00,2
INV0005276,HTL0027,1,True,,2024-06-27 06:45:00,26
INV0005277,HTL0009,30,True,,2024-02-03 14:12:00,5
INV0005278,HTL0118,27,True,,2024-05-28 20:36:00,22
INV0005279,HTL0088,2,True,,2024-04-02 21:33:00,14
INV0005280,HTL0034,8,True,,2024-06-28 22:11:00,26
INV0005281,HTL0059,32,True,,2024-03-20 16:16:00,12
INV0005282,HTL0014,27,True,,2024-04-19 22:12:00,16
INV0005283,HTL0047,27,True,,2024-01-13 17:04:00,2
INV0005284,HTL0008,17,True,,2024-01-14 06:38:00,2
