payment_id,booking_id,payment_method,payment_status,amount,week_number
PAY0002475,BKG0002475,card,success,2169.34,13
PAY0002476,BKG0002476,upi,success,7517.53,7
PAY0002477,BKG0002477,upi,success,3493.17,6
PAY0002478,BKG0002478,upi,success,23249.41,5
PAY0002479,BKG0002479,netbanking,success,12348.72,14
PAY0002480,BKG0002480,card,success,5275.48,9
PAY0002481,BKG0002481,upi,success,4696.78,5
PAY0002482,BKG0002482,upi,success,7423.72,19
PAY0002483,BKG0002483,netbanking,success,38290.06,20
PAY0002484,BKG0002484,upi,success,17437.74,20
PAY0002485,BKG0002485,card,success,2801.1,8
PAY0002486,BKG0002486,wallet,success,6117.46,11
PAY0002487,BKG0002487,card,success,22361.87,19
PAY0002488,BKG0002488,upi,success,2154.28,10
PAY0002489,BKG0002489,upi,success,5038.09,4
PAY0002490,BKG0002490,upi,success,14941.8,6
PAY0002491,BKG0002491,upi,success,11215.89,11
PAY0002492,BKG0002492,upi,success,19248.27,17
PAY0002493,BKG0002493,wallet,success,18527.53,4
PAY0002494,BKG0002494,upi,success,8268.01,15
PAY0002495,BKG0002495,card,success,3390.63,13
PAY0002496,BKG0002496,upi,success,4022.31,8
PAY0002497,BKG0002497,wallet,success,2840.95,21
PAY0002498,BKG0002498,netbanking,success,6314.47,24
PAY0002499,BKG0002499,wallet,failed,3913.51,18
PAY0002500,BKG0002500,upi,success,12415.0,19
PAY0002501,BKG0002501,upi,success,6143.84,26
PAY0002502,BKG0002502,card,failed,6605.73,5
PAY0002503,BKG0002503,card,success,8057.56,5
PAY0002504,BKG0002504,card,success,2435.15,12
PAY0002505,BKG0002505,upi,failed,4096.07,5
PAY0002506,BKG0002506,card,success,4867.38,10
PAY0002507,BKG0002507,netbanking,success,6537.8,7
PAY0002508,BKG0002508,upi,success,12261.22,22
PAY0002509,BKG0002509,upi,success,5935.57,24
PAY0002510,BKG0002510,netbanking,success,20556.45,14
PAY0002511,BKG0002511,card,success,2391.69,14
PAY0002512,BKG0002512,upi,success,7478.67,26
PAY0002513,BKG0002513,upi,success,3362.88,3
PAY0002514,BKG0002514,upi,success,37993.89,12
PAY0002515,BKG0002515,card,success,2809.93,14
PAY0002516,BKG0002516,card,success,4063.3,12
PAY0002517,BKG0002517,upi,success,36525.3,16
PAY0002518,BKG0002518,card,success,6839.29,11
PAY0002519,BKG0002519,wallet,success,1982.99,12
PAY0002520,BKG0002520,card,success,11050.35,7
PAY0002521,BKG0002521,netbanking,success,4341.39,4
PAY0002522,BKG0002522,upi,success,3869.11,20
PAY0002523,BKG0002523,card,success,18404.09,10
PAY0002524,BKG0002524,wallet,success,29534.06,23
PAY0002525,BKG0002525,upi,success,4115.51,5
PAY0002526,BKG0002526,upi,success,23615.44,8
PAY0002527,BKG0002527,netbanking,success,5383.02,1
PAY0002528,BKG0002528,upi,success,5066.86,13
PAY0002529,BKG0002529,upi,success,16269.06,14
PAY0002530,BKG0002530,wallet,success,3909.59,14
PAY0002531,BKG0002531,upi,refunded,23045.58,21
PAY0002532,BKG0002532,upi,success,16985.66,12
PAY0002533,BKG0002533,upi,success,6654.88,11
PAY0002534,BKG0002534,upi,success,3501.24,2
PAY0002535,BKG0002535,netbanking,success,4990.02,13
PAY0002536,BKG0002536,card,success,5317.5,21
PAY0002537,BKG0002537,card,success,9690.05,24
PAY0002538,BKG0002538,upi,success,20129.54,17
PAY0002539,BKG0002539,upi,success,5795.09,5
PAY0002540,BKG0002540,upi,success,12800.23,6
PAY0002541,BKG0002541,card,success,4836.12,14
PAY0002542,BKG0002542,card,success,7867.81,26
PAY0002543,BKG0002543,wallet,success,7867.66,3
PAY0002544,BKG0002544,netbanking,success,14235.83,24
PAY0002545,BKG0002545,wallet,success,18907.22,20
PAY0002546,BKG0002546,upi,success,6720.56,23
PAY0002547,BKG0002547,upi,success,7024.87,20
PAY0002548,BKG0002548,card,refunded,14387.12,15
PAY0002549,BKG0002549,card,success,4910.92,10
PAY0002550,BKG0002550,upi,success,8931.63,6
PAY0002551,BKG0002551,card,success,6425.95,16
PAY0002552,BKG0002552,upi,failed,22907.52,19
PAY0002553,BKG0002553,card,success,10140.56,7
PAY0002554,BKG0002554,card,success,3292.35,3
PAY0002555,BKG0002555,upi,success,7669.03,7
PAY0002556,BKG0002556,card,success,24753.09,26
PAY0002557,BKG0002557,upi,refunded,3102.21,11
PAY0002558,BKG0002558,upi,success,4425.41,5
PAY0002559,BKG0002559,upi,success,6649.48,15
PAY0002560,BKG0002560,upi,success,5648.77,15
PAY0002561,BKG0002561,upi,success,21693.4,17
PAY0002562,BKG0002562,upi,success,17635.01,9
PAY0002563,BKG0002563,wallet,success,12014.09,23
PAY0002564,BKG0002564,wallet,success,8041.11,17
PAY0002565,BKG0002565,upi,success,6675.05,12
PAY0002566,BKG0002566,upi,success,17460.36,8
PAY0002567,BKG0002567,card,success,5549.44,22
PAY0002568,BKG0002568,card,success,12490.06,10
PAY0002569,BKG0002569,upi,success,5550.21,20
PAY0002570,BKG0002570,wallet,success,9506.22,22
PAY0002571,BKG0002571,wallet,success,34691.56,3
PAY0002572,BKG0002572,card,success,8867.02,13
PAY0002573,BKG0002573,upi,success,15956.17,12
PAY0002574,BKG0002574,upi,success,3827.89,3
PAY0002575,BKG0002575,wallet,success,2495.35,14
PAY0002576,BKG0002576,netbanking,success,4530.64,23
PAY0002577,BKG0002577,upi,success,6808.59,5
PAY0002578,BKG0002578,upi,success,5615.39,11
PAY0002579,BKG0002579,wallet,success,15702.46,3
PAY0002580,BKG0002580,card,success,3654.99,18
PAY0002581,BKG0002581,upi,success,6279.97,6
PAY0002582,BKG0002582,upi,success,22652.12,18
PAY0002583,BKG0002583,card,success,3873.17,11
PAY0002584,BKG0002584,card,success,9266.96,23
PAY0002585,BKG0002585,card,success,7064.39,12
PAY0002586,BKG0002586,netbanking,success,22965.59,16
PAY0002587,BKG0002587,card,success,7984.19,15
PAY0002588,BKG0002588,upi,refunded,18122.69,17
PAY0002589,BKG0002589,upi,success,17847.66,25
PAY0002590,BKG0002590,wallet,success,7892.27,5
PAY0002591,BKG0002591,upi,success,5352.48,5
PAY0002592,BKG0002592,card,failed,5902.89,4
PAY0002593,BKG0002593,upi,success,6927.3,26
PAY0002594,BKG0002594,card,success,11087.47,15
PAY0002595,BKG0002595,upi,success,12885.95,21
PAY0002596,BKG0002596,card,success,4631.13,3
PAY0002597,BKG0002597,card,success,2969.02,10
PAY0002598,BKG0002598,upi,success,6392.9,4
PAY0002599,BKG0002599,upi,success,5428.7,2
PAY0002600,BKG0002600,netbanking,success,10889.87,24
PAY0002601,BKG0002601,wallet,success,6062.24,9
PAY0002602,BKG0002602,card,success,26847.16,11
PAY0002603,BKG0002603,upi,success,5482.33,16
PAY0002604,BKG0002604,upi,success,2067.5,4
PAY0002605,BKG0002605,card,success,4368.71,19
PAY0002606,BKG0002606,upi,success,6220.37,19
PAY0002607,BKG0002607,card,success,11678.55,10
PAY0002608,BKG0002608,wallet,success,1794.16,1
PAY0002609,BKG0002609,upi,success,13702.26,6
PAY0002610,BKG0002610,card,success,3655.7,14
PAY0002611,BKG0002611,upi,success,7690.61,2
PAY0002612,BKG0002612,upi,success,2874.15,2
PAY0002613,BKG0002613,netbanking,success,23373.53,4
PAY0002614,BKG0002614,upi,failed,19240.83,13
PAY0002615,BKG0002615,card,success,29159.76,25
PAY0002616,BKG0002616,card,success,12498.12,24
PAY0002617,BKG0002617,upi,success,6267.03,10
PAY0002618,BKG0002618,card,success,4466.22,9
PAY0002619,BKG0002619,card,success,3737.8,11
PAY0002620,BKG0002620,upi,success,63991.49,22
PAY0002621,BKG0002621,card,success,5797.95,25
PAY0002622,BKG0002622,card,success,7229.7,8
PAY0002623,BKG0002623,card,success,3433.3,15
PAY0002624,BKG0002624,wallet,success,5003.42,18
PAY0002625,BKG0002625,netbanking,success,5440.09,8
PAY0002626,BKG0002626,upi,success,9880.88,25
PAY0002627,BKG0002627,upi,success,28090.91,10
PAY0002628,BKG0002628,card,success,3767.1,6
PAY0002629,BKG0002629,upi,success,4939.88,19
PAY0002630,BKG0002630,wallet,success,3320.38,22
PAY0002631,BKG0002631,card,success,12814.19,8
PAY0002632,BKG0002632,wallet,success,4128.34,5
PAY0002633,BKG0002633,upi,success,7027.35,6
PAY0002634,BKG0002634,upi,success,12891.09,20
PAY0002635,BKG0002635,wallet,success,2439.26,12
PAY0002636,BKG0002636,netbanking,success,2240.63,1
PAY0002637,BKG0002637,card,success,4656.36,25
PAY0002638,BKG0002638,card,success,23075.41,15
PAY0002639,BKG0002639,netbanking,success,15799.96,12
PAY0002640,BKG0002640,upi,success,12608.79,7
PAY0002641,BKG0002641,wallet,success,6662.72,15
PAY0002642,BKG0002642,wallet,success,6601.06,8
PAY0002643,BKG0002643,netbanking,success,3746.2,8
PAY0002644,BKG0002644,card,success,8345.95,21
PAY0002645,BKG0002645,upi,success,2498.0,1
PAY0002646,BKG0002646,upi,success,14190.3,1
PAY0002647,BKG0002647,wallet,success,3597.34,13
PAY0002648,BKG0002648,upi,success,3672.81,4
PAY0002649,BKG0002649,upi,success,4503.49,12
PAY0002650,BKG0002650,upi,success,4272.86,8
PAY0002651,BKG0002651,card,success,4253.84,10
PAY0002652,BKG0002652,upi,failed,6065.85,5
PAY0002653,BKG0002653,upi,success,5246.01,16
PAY0002654,BKG0002654,wallet,success,3539.97,5
PAY0002655,BKG0002655,card,success,3018.79,16
PAY0002656,BKG0002656,card,success,3924.21,1
PAY0002657,BKG0002657,card,success,7585.54,8
PAY0002658,BKG0002658,card,success,10121.04,7
PAY0002659,BKG0002659,netbanking,success,5165.13,3
PAY0002660,BKG0002660,netbanking,success,4055.07,12
PAY0002661,BKG0002661,upi,success,9302.89,11
PAY0002662,BKG0002662,wallet,success,5771.51,15
PAY0002663,BKG0002663,upi,success,20058.49,7
PAY0002664,BKG0002664,upi,success,12730.21,18
PAY0002665,BKG0002665,upi,success,5381.54,18
PAY0002666,BKG0002666,upi,success,5788.56,5
PAY0002667,BKG0002667,upi,success,6006.03,3
PAY0002668,BKG0002668,upi,success,2303.14,10
PAY0002669,BKG0002669,card,success,21958.97,26
PAY0002670,BKG0002670,card,success,5504.11,15
PAY0002671,BKG0002671,netbanking,failed,4245.36,24
PAY0002672,BKG0002672,upi,success,5901.74,12
PAY0002673,BKG0002673,card,success,8245.54,18
PAY0002674,BKG0002674,card,success,6149.2,15
PAY0002675,BKG0002675,upi,success,13451.66,2
PAY0002676,BKG0002676,upi,success,4590.35,9
PAY0002677,BKG0002677,card,success,24313.42,24
PAY0002678,BKG0002678,netbanking,success,29113.09,10
PAY0002679,BKG0002679,wallet,success,5389.76,22
PAY0002680,BKG0002680,upi,success,3576.88,2
PAY0002681,BKG0002681,netbanking,success,8606.72,23
PAY0002682,BKG0002682,upi,success,4335.58,15
PAY0002683,BKG0002683,card,success,6182.83,21
PAY0002684,BKG0002684,wallet,success,13488.72,8
PAY0002685,BKG0002685,netbanking,success,13723.74,16
PAY0002686,BKG0002686,upi,success,11197.0,2
PAY0002687,BKG0002687,card,success,4915.44,6
PAY0002688,BKG0002688,upi,success,3533.09,16
PAY0002689,BKG0002689,card,refunded,3774.0,1
PAY0002690,BKG0002690,upi,success,6569.1,13
PAY0002691,BKG0002691,upi,success,13119.16,13
PAY0002692,BKG0002692,card,success,3646.2,11
PAY0002693,BKG0002693,card,success,5164.6,7
PAY0002694,BKG0002694,netbanking,success,4964.19,15
PAY0002695,BKG0002695,upi,success,5005.93,16
PAY0002696,BKG0002696,card,success,5988.32,10
PAY0002697,BKG0002697,card,success,2863.97,22
PAY0002698,BKG0002698,upi,success,17454.93,15
PAY0002699,BKG0002699,netbanking,success,7866.12,21
PAY0002700,BKG0002700,upi,failed,3257.39,4
PAY0002701,BKG0002701,netbanking,success,4100.81,1
PAY0002702,BKG0002702,card,success,6780.32,8
PAY0002703,BKG0002703,card,success,8543.59,12
PAY0002704,BKG0002704,upi,success,4861.63,13
PAY0002705,BKG0002705,upi,failed,3240.88,5
PAY0002706,BKG0002706,card,success,3604.88,12
PAY0002707,BKG0002707,netbanking,success,5046.25,9
PAY0002708,BKG0002708,upi,success,5007.41,13
PAY0002709,BKG0002709,upi,failed,4283.6,15
PAY0002710,BKG0002710,upi,success,5966.99,16
PAY0002711,BKG0002711,netbanking,success,9394.14,22
PAY0002712,BKG0002712,upi,success,4417.49,17
PAY0002713,BKG0002713,upi,failed,8030.44,18
PAY0002714,BKG0002714,card,success,8326.73,2
PAY0002715,BKG0002715,upi,success,28588.98,6
PAY0002716,BKG0002716,upi,success,4547.13,11
PAY0002717,BKG0002717,upi,success,4781.01,13
PAY0002718,BKG0002718,upi,success,5726.93,26
PAY0002719,BKG0002719,card,failed,28954.91,3
PAY0002720,BKG0002720,card,success,11874.43,10
PAY0002721,BKG0002721,netbanking,success,5969.7,4
PAY0002722,BKG0002722,upi,success,19260.62,17
PAY0002723,BKG0002723,upi,success,5586.76,22
PAY0002724,BKG0002724,card,success,7658.04,16
PAY0002725,BKG0002725,wallet,success,22346.9,16
PAY0002726,BKG0002726,card,success,18035.65,23
PAY0002727,BKG0002727,upi,success,4053.5,9
PAY0002728,BKG0002728,upi,success,46202.07,10
PAY0002729,BKG0002729,upi,failed,5483.06,23
PAY0002730,BKG0002730,upi,failed,19794.72,17
PAY0002731,BKG0002731,upi,failed,5202.78,2
PAY0002732,BKG0002732,upi,success,4646.23,9
PAY0002733,BKG0002733,wallet,success,3523.09,19
PAY0002734,BKG0002734,card,success,29103.78,6
PAY0002735,BKG0002735,upi,success,4879.97,16
PAY0002736,BKG0002736,upi,success,2748.38,14
PAY0002737,BKG0002737,wallet,success,8341.15,11
PAY0002738,BKG0002738,card,success,15681.61,26
PAY0002739,BKG0002739,card,success,4994.73,23
PAY0002740,BKG0002740,card,failed,4322.14,16
PAY0002741,BKG0002741,upi,success,7943.49,11
PAY0002742,BKG0002742,card,success,4533.47,19
PAY0002743,BKG0002743,upi,success,21665.06,22
PAY0002744,BKG0002744,upi,failed,5990.71,4
PAY0002745,BKG0002745,upi,success,3419.18,2
PAY0002746,BKG0002746,wallet,success,4785.68,19
PAY0002747,BKG0002747,card,success,3952.96,4
PAY0002748,BKG0002748,upi,success,8418.65,19
PAY0002749,BKG0002749,card,success,33612.27,5
PAY0002750,BKG0002750,card,success,3315.07,22
PAY0002751,BKG0002751,upi,success,20258.59,16
PAY0002752,BKG0002752,card,success,7430.35,11
PAY0002753,BKG0002753,upi,success,7940.82,10
PAY0002754,BKG0002754,card,refunded,5077.71,17
PAY0002755,BKG0002755,card,success,34570.46,14
PAY0002756,BKG0002756,upi,success,2425.25,12
PAY0002757,BKG0002757,netbanking,refunded,21697.93,4
PAY0002758,BKG0002758,upi,success,15142.15,3
PAY0002759,BKG0002759,netbanking,success,14292.86,14
PAY0002760,BKG0002760,upi,success,5813.93,9
PAY0002761,BKG0002761,upi,success,12528.4,18
PAY0002762,BKG0002762,wallet,success,19788.83,18
PAY0002763,BKG0002763,card,success,36642.94,17
PAY0002764,BKG0002764,upi,success,21806.56,12
PAY0002765,BKG0002765,card,success,5891.85,1
PAY0002766,BKG0002766,upi,success,46276.93,25
PAY0002767,BKG0002767,upi,success,7025.62,12
PAY0002768,BKG0002768,card,success,5736.46,11
PAY0002769,BKG0002769,upi,success,4322.49,10
PAY0002770,BKG0002770,upi,success,10673.63,16
PAY0002771,BKG0002771,upi,success,7822.09,18
PAY0002772,BKG0002772,card,success,8418.39,9
PAY0002773,BKG0002773,upi,success,2909.21,12
PAY0002774,BKG0002774,card,success,17912.57,9
PAY0002775,BKG0002775,netbanking,success,1474.88,10
PAY0002776,BKG0002776,card,success,4307.71,20
PAY0002777,BKG0002777,wallet,success,27883.59,25
PAY0002778,BKG0002778,wallet,success,8698.84,22
PAY0002779,BKG0002779,card,success,7850.16,19
PAY0002780,BKG0002780,card,success,6126.86,9
PAY0002781,BKG0002781,upi,success,6808.17,11
PAY0002782,BKG0002782,upi,success,3290.26,23
PAY0002783,BKG0002783,upi,success,16961.45,1
PAY0002784,BKG0002784,card,success,6212.85,6
PAY0002785,BKG0002785,upi,success,7776.25,2
PAY0002786,BKG0002786,upi,success,6896.83,14
PAY0002787,BKG0002787,netbanking,success,14511.4,3
PAY0002788,BKG0002788,upi,success,6778.01,17
PAY0002789,BKG0002789,upi,success,14058.63,4
PAY0002790,BKG0002790,card,success,5184.42,12
PAY0002791,BKG0002791,card,success,29044.77,7
PAY0002792,BKG0002792,card,success,6311.58,19
PAY0002793,BKG0002793,card,success,23309.9,15
PAY0002794,BKG0002794,card,success,23217.53,19
PAY0002795,BKG0002795,card,success,5950.79,10
PAY0002796,BKG0002796,upi,success,2848.97,8
PAY0002797,BKG0002797,upi,success,1965.75,4
PAY0002798,BKG0002798,upi,success,11936.69,13
PAY0002799,BKG0002799,upi,success,6730.57,1
PAY0002800,BKG0002800,upi,success,13509.19,18
PAY0002801,BKG0002801,card,success,8606.43,14
PAY0002802,BKG0002802,card,success,17089.23,20
PAY0002803,BKG0002803,netbanking,success,5732.51,6
PAY0002804,BKG0002804,card,success,2840.61,15
PAY0002805,BKG0002805,wallet,success,8525.58,26
PAY0002806,BKG0002806,wallet,success,2980.79,13
PAY0002807,BKG0002807,netbanking,success,6706.16,6
PAY0002808,BKG0002808,upi,success,4979.18,13
PAY0002809,BKG0002809,netbanking,success,8639.7,24
PAY0002810,BKG0002810,upi,failed,10317.36,6
PAY0002811,BKG0002811,netbanking,success,17799.24,21
PAY0002812,BKG0002812,card,failed,8553.5,13
PAY0002813,BKG0002813,card,success,39087.63,22
PAY0002814,BKG0002814,card,success,6557.06,3
PAY0002815,BKG0002815,card,success,7662.87,26
PAY0002816,BKG0002816,upi,success,26165.78,19
PAY0002817,BKG0002817,upi,success,5671.14,22
PAY0002818,BKG0002818,upi,success,6138.51,23
PAY0002819,BKG0002819,card,success,1510.47,7
PAY0002820,BKG0002820,card,success,5396.79,14
PAY0002821,BKG0002821,wallet,success,5301.8,13
PAY0002822,BKG0002822,upi,success,3180.91,9
PAY0002823,BKG0002823,upi,success,40702.21,18
PAY0002824,BKG0002824,wallet,success,2846.26,4
PAY0002825,BKG0002825,card,success,14830.43,10
PAY0002826,BKG0002826,card,success,9284.14,11
PAY0002827,BKG0002827,wallet,success,24282.9,19
PAY0002828,BKG0002828,upi,success,23522.01,21
PAY0002829,BKG0002829,card,success,2939.82,5
PAY0002830,BKG0002830,netbanking,success,2844.5,11
PAY0002831,BKG0002831,upi,success,6209.08,7
PAY0002832,BKG0002832,wallet,success,1667.34,23
PAY0002833,BKG0002833,card,success,2642.48,11
PAY0002834,BKG0002834,netbanking,success,2263.8,8
PAY0002835,BKG0002835,upi,success,3450.84,2
PAY0002836,BKG0002836,netbanking,success,15989.01,23
PAY0002837,BKG0002837,upi,success,4203.2,3
PAY0002838,BKG0002838,wallet,failed,50431.89,5
PAY0002839,BKG0002839,upi,success,7910.54,16
PAY0002840,BKG0002840,upi,success,2876.71,13
PAY0002841,BKG0002841,upi,success,3395.13,4
PAY0002842,BKG0002842,netbanking,success,8422.34,14
PAY0002843,BKG0002843,netbanking,success,38021.04,6
PAY0002844,BKG0002844,upi,success,20187.85,14
PAY0002845,BKG0002845,card,success,12344.55,24
PAY0002846,BKG0002846,upi,success,4990.47,11
PAY0002847,BKG0002847,netbanking,success,6146.66,7
PAY0002848,BKG0002848,card,success,5461.96,5
PAY0002849,BKG0002849,upi,success,27141.49,12
PAY0002850,BKG0002850,upi,success,21230.43,22
PAY0002851,BKG0002851,card,success,9332.42,1
PAY0002852,BKG0002852,netbanking,failed,8919.98,4
PAY0002853,BKG0002853,upi,success,5197.43,11
PAY0002854,BKG0002854,upi,success,5791.62,3
PAY0002855,BKG0002855,upi,success,12516.81,1
PAY0002856,BKG0002856,upi,success,2541.58,25
PAY0002857,BKG0002857,upi,success,11821.3,19
PAY0002858,BKG0002858,upi,success,16479.6,24
PAY0002859,BKG0002859,card,success,11475.9,12
PAY0002860,BKG0002860,upi,success,5859.95,23
PAY0002861,BKG0002861,card,success,5686.0,16
PAY0002862,BKG0002862,card,success,5125.45,2
PAY0002863,BKG0002863,card,success,11608.72,23
PAY0002864,BKG0002864,upi,success,18996.03,26
PAY0002865,BKG0002865,netbanking,success,12630.76,9
PAY0002866,BKG0002866,netbanking,failed,12005.87,21
PAY0002867,BKG0002867,upi,success,5042.73,5
PAY0002868,BKG0002868,upi,success,6757.0,7
PAY0002869,BKG0002869,card,success,4240.81,5
PAY0002870,BKG0002870,upi,success,3232.62,9
PAY0002871,BKG0002871,upi,success,15477.1,4
PAY0002872,BKG0002872,netbanking,success,4672.16,5
PAY0002873,BKG0002873,card,success,3999.2,24
PAY0002874,BKG0002874,card,success,10593.23,23
PAY0002875,BKG0002875,card,success,3137.87,19
PAY0002876,BKG0002876,card,success,6534.05,20
PAY0002877,BKG0002877,card,success,6764.66,13
PAY0002878,BKG0002878,netbanking,success,7424.51,23
PAY0002879,BKG0002879,upi,failed,3657.92,11
PAY0002880,BKG0002880,card,success,3887.91,14
PAY0002881,BKG0002881,netbanking,success,7942.15,26
PAY0002882,BKG0002882,upi,success,8483.01,13
PAY0002883,BKG0002883,upi,success,7928.66,16
PAY0002884,BKG0002884,card,success,2951.6,2
PAY0002885,BKG0002885,upi,success,9892.05,25
PAY0002886,BKG0002886,card,refunded,4236.89,16
PAY0002887,BKG0002887,wallet,success,34948.79,16
PAY0002888,BKG0002888,upi,success,29159.43,8
PAY0002889,BKG0002889,wallet,success,2539.17,12
PAY0002890,BKG0002890,card,success,17045.09,10
PAY0002891,BKG0002891,upi,success,4933.33,9
PAY0002892,BKG0002892,card,success,14764.41,7
PAY0002893,BKG0002893,upi,success,8183.53,6
PAY0002894,BKG0002894,card,success,5591.04,2
PAY0002895,BKG0002895,card,success,5683.67,26
PAY0002896,BKG0002896,upi,success,2816.56,7
PAY0002897,BKG0002897,card,success,6898.84,13
PAY0002898,BKG0002898,wallet,success,4391.55,6
PAY0002899,BKG0002899,card,success,5477.46,4
PAY0002900,BKG0002900,upi,success,11300.23,17
PAY0002901,BKG0002901,card,success,4854.62,5
PAY0002902,BKG0002902,card,success,9937.79,5
PAY0002903,BKG0002903,card,success,6979.74,10
PAY0002904,BKG0002904,netbanking,success,4654.46,13
PAY0002905,BKG0002905,upi,success,19448.31,17
PAY0002906,BKG0002906,netbanking,failed,8175.78,7
PAY0002907,BKG0002907,card,success,7660.59,24
PAY0002908,BKG0002908,netbanking,success,6546.76,11
PAY0002909,BKG0002909,card,success,10537.05,11
PAY0002910,BKG0002910,upi,success,8063.17,8
PAY0002911,BKG0002911,card,success,5178.2,23
PAY0002912,BKG0002912,upi,success,25535.49,1
